CodigoCentroSaida,CodigoGrupoInsumo,CodigoInsumo,CodigoFornecedor,Ativo,DensidadeReal,DensidadeAparente,DataAlteracao
79020,C,16,203226,S,3.15,1.35,2014-09-09 11:24:03.737
51020,D,63,207930,S,1.17,1.17,2014-09-10 15:37:43.537
51120,D,63,207930,S,1.17,1.17,2014-09-10 15:38:22.647
79020,A,8,217106,S,2.688,1.556,2014-09-10 15:39:20.443
79020,D,63,207930,S,1.17,1.17,2014-09-10 15:39:46.54
79120,A,8,217106,S,2.688,1.556,2014-09-10 15:40:02.15
79120,D,63,207930,S,1.17,1.17,2014-09-10 15:40:16.363
80020,A,2,217108,S,2.591,1.382,2014-09-10 15:40:32.377
80020,A,8,201377,S,2.688,1.556,2014-09-10 15:40:49.173
80020,B,1,206918,S,2.618,1.331,2014-09-10 15:41:02.14
80020,B,3,206918,S,2.681,1.423,2014-09-10 15:41:18.577
148020,B,1,201377,S,2.681,1.332,2014-09-10 15:41:46.623
148020,D,116,207930,S,0,1.2,2014-09-10 15:42:00.743
51020,C,13,206605,S,3.15,1.35,2014-09-12 08:43:05.313
51120,C,13,206605,S,3.15,1.35,2014-09-12 08:43:17.16
79020,C,13,206605,S,3.15,1.35,2014-09-12 08:43:34.703
79120,C,13,206605,S,3.15,1.35,2014-09-12 08:43:52.087
80020,C,13,206605,S,3,1.35,2014-09-12 08:44:04.623
148020,C,13,206605,S,3.15,1.35,2014-09-12 08:44:16.26
80020,A,2,217108,N,2.591,1.382,2014-09-12 12:15:25.43
80020,A,2,217108,S,2.591,1.382,2014-09-12 12:16:13.487
80020,A,2,200979,N,2.591,1.382,2014-09-12 12:19:19.093
80020,A,2,200979,S,2.591,1.382,2014-09-12 12:20:57.827
80020,A,2,204941,S,2.591,1.382,2014-09-12 12:23:11.65
51020,A,8,201377,S,2.688,1.556,2014-09-12 17:35:07.14
51020,B,3,206918,S,2.681,1.423,2014-09-12 17:37:02.19
51020,B,6,205167,N,2.741,1.47,2014-09-12 17:37:31.73
51020,B,1,206918,N,2.618,1.331,2014-09-13 10:46:20.583
51020,B,3,206918,N,2.681,1.423,2014-09-13 10:46:31.137
51020,B,6,205167,S,2.741,1.47,2014-09-13 10:47:23.923
51020,A,8,201377,N,2.688,1.556,2014-09-13 10:48:38.623
80020,C,72,222913,N,3.15,1.35,2014-09-15 10:02:46.39
80020,C,72,222913,S,3.15,1.35,2014-09-15 10:03:36.203
80020,C,72,222913,S,3.15,1.35,2014-09-15 10:09:27.73
51020,B,1,206918,S,2.618,1.331,2014-09-15 13:46:29.797
80020,C,72,222913,S,3.15,1.35,2014-09-15 15:01:36.497
80020,C,72,222913,N,3.15,1.35,2014-09-16 09:50:26.047
80020,C,72,222913,S,3.15,1.35,2014-09-16 13:57:02.087
80020,C,16,203226,N,3.15,1.35,2014-09-16 13:57:21.2
51020,C,16,203226,S,3.15,1.35,2014-09-16 18:11:32.407
79020,C,16,203226,S,3.15,1.35,2014-09-16 18:12:05.77
80020,C,72,222913,S,3.15,1.35,2014-09-16 18:12:20.47
79020,A,8,217106,S,2.688,1.556,2014-09-17 12:12:53.557
79120,A,8,217106,S,2.688,1.556,2014-09-17 12:15:04.98
79020,D,63,207930,S,1.17,1.17,2014-09-17 12:16:40.363
79120,D,63,207930,S,1.17,1.17,2014-09-17 12:18:22.72
80020,C,16,203226,N,3.15,1.35,2014-09-17 19:27:59.09
80020,A,2,204941,S,2.591,1.382,2014-09-18 11:39:27.607
80020,A,8,201377,S,2.688,1.556,2014-09-18 11:39:43.43
80020,B,3,206918,S,2.681,1.423,2014-09-18 11:40:07.73
80020,D,1,206294,S,1.17,1.17,2014-09-18 11:40:36.63
148020,E,10,200200,S,0,1.35,2014-09-18 17:41:09.213
51020,D,10,207930,S,1.12,1.12,2014-09-19 16:46:13.6
51020,D,78,204341,S,1,1,2014-09-19 16:46:55.723
51120,D,10,207930,S,1.12,1.12,2014-09-19 16:47:35.3
51120,D,78,204341,S,1,1,2014-09-19 16:47:49.33
60020,D,1,206294,S,1.17,1.17,2014-09-19 16:49:18.907
60020,D,10,207930,S,1.12,1.12,2014-09-19 16:49:34.163
60020,D,78,209229,S,1,1,2014-09-19 16:49:45.857
79020,A,2,218846,S,2.591,1.382,2014-09-19 16:49:58.073
79020,B,1,206918,S,2.618,1.331,2014-09-19 16:50:12.26
79020,D,10,207930,S,1.12,1.12,2014-09-19 16:50:27.857
79120,A,2,218846,S,2.591,1.382,2014-09-19 16:50:47.053
79120,B,1,206918,S,2.618,1.331,2014-09-19 16:50:59.097
79120,D,10,207930,S,1.12,1.12,2014-09-19 16:51:17.027
80020,A,2,204941,S,2.591,1.382,2014-09-19 16:51:39.923
80020,A,8,201377,S,2.688,1.556,2014-09-19 16:51:54.237
80020,B,3,206918,S,2.681,1.423,2014-09-19 16:52:08.677
148020,B,1,201377,S,2.681,1.332,2014-09-19 16:52:34.803
148020,E,10,200200,S,2.95,1.35,2014-09-24 08:25:53.373
148020,E,10,200200,S,2.95,1.35,2014-09-25 09:11:09.033
148020,E,10,200200,S,2.95,1.35,2014-09-26 07:27:16.56
148020,E,10,200200,S,2.95,1.35,2014-09-28 00:36:51.857
148020,E,9,200806,N,2.95,1.35,2014-09-28 00:47:43.8
148020,E,10,200200,N,2.95,1.35,2014-09-29 13:08:22.24
148020,E,10,200200,S,2.95,1.35,2014-09-29 15:25:24.87
60020,B,6,205167,S,2.741,1.47,2014-10-03 12:08:23.76
60020,D,1,206294,S,1.17,1.17,2014-10-03 12:08:37.717
60020,D,10,207930,S,1.12,1.12,2014-10-03 12:08:47.363
79020,A,8,217106,S,2.688,1.556,2014-10-03 12:09:40.53
51020,B,1,206918,S,2.618,1.331,2014-10-03 14:27:17.5
51020,B,6,205167,S,2.741,1.47,2014-10-03 14:27:34.53
51020,D,10,207930,S,1.12,1.12,2014-10-03 14:28:00.15
51020,D,63,207930,S,1.17,1.17,2014-10-03 14:28:15.17
51020,E,9,200806,S,2.95,1.35,2014-10-03 14:28:24.89
51120,B,6,205167,S,2.74,1.47,2014-10-03 14:28:40.11
51120,D,10,207930,S,1.12,1.12,2014-10-03 14:28:56.39
51120,D,63,207930,S,1.17,1.17,2014-10-03 14:29:05.387
51120,E,9,200806,S,2.95,1.35,2014-10-03 14:29:17.41
79020,A,2,218846,S,2.591,1.382,2014-10-03 14:29:41.297
79020,B,1,206918,S,2.618,1.331,2014-10-03 14:29:50.74
79020,B,3,206918,S,2.659,1.423,2014-10-03 14:29:58.193
79020,D,63,207930,S,1.17,1.17,2014-10-03 14:30:11.99
79120,A,2,218846,S,2.591,1.382,2014-10-03 14:30:23.467
79120,A,8,217106,S,2.688,1.556,2014-10-03 14:30:31.203
79120,B,1,206918,S,2.618,1.331,2014-10-03 14:30:40.647
79120,B,3,206918,S,2.681,1.423,2014-10-03 14:30:49.35
79120,D,63,207930,S,1.17,1.17,2014-10-03 14:31:05.147
80020,A,2,204941,S,2.591,1.382,2014-10-03 14:31:21.56
80020,A,8,201377,S,2.688,1.556,2014-10-03 14:31:32.117
80020,B,1,206918,S,2.618,1.331,2014-10-03 14:31:40.563
80020,B,3,206918,S,2.681,1.423,2014-10-03 14:31:51.207
80020,D,1,206294,S,1.17,1.17,2014-10-03 14:32:03.313
148020,A,8,201377,S,2.688,1.57,2014-10-03 14:32:24.213
148020,B,1,201377,S,2.681,1.332,2014-10-03 14:32:32.267
148020,D,116,207930,S,0,1.2,2014-10-03 14:32:45.153
79120,E,10,200200,S,2.95,1.35,2014-10-03 14:36:01.063
79020,E,10,200200,S,2.95,1.35,2014-10-03 14:36:15.36
79020,E,10,200200,S,2.95,1.35,2014-10-03 15:26:56.31
79120,E,10,200200,S,2.95,1.35,2014-10-03 15:27:09.027
60020,C,16,203226,S,3.15,1.35,2014-10-03 15:48:13.76
60020,E,9,200806,S,2.95,1.35,2014-10-03 15:49:32.16
60020,B,6,205167,S,2.741,1.47,2014-10-06 09:06:26.16
79020,A,2,218846,S,2.591,1.382,2014-10-06 09:06:59.63
79020,B,1,206918,S,2.618,1.331,2014-10-06 09:07:15.857
79020,B,3,206918,S,2.659,1.423,2014-10-06 09:07:29.313
79120,A,2,218846,S,2.591,1.382,2014-10-06 09:08:03.417
79120,B,1,206918,S,2.618,1.331,2014-10-06 09:08:16.383
79120,B,3,206918,S,2.681,1.423,2014-10-06 09:08:28.4
80020,B,1,206918,S,2.618,1.331,2014-10-06 09:09:11.66
80020,B,3,206918,S,2.681,1.423,2014-10-06 09:09:31.863
80020,C,72,222913,N,3.15,1.35,2014-10-08 14:04:57.683
80020,C,72,222913,S,3.15,1.35,2014-10-08 16:14:36.32
51020,B,4,205167,S,2.688,1.376,2014-10-09 10:09:38.033
51020,B,6,205167,S,2.741,1.47,2014-10-09 10:09:53.63
51020,D,10,207930,S,1.12,1.12,2014-10-09 10:10:07.467
51020,D,63,207930,S,1.17,1.17,2014-10-09 10:10:18.13
51120,B,4,205167,S,2.688,1.376,2014-10-09 10:10:40.433
51120,B,6,205167,S,2.74,1.47,2014-10-09 10:10:49.687
51120,D,10,207930,S,1.12,1.12,2014-10-09 10:11:00.813
51120,D,63,207930,S,1.17,1.17,2014-10-09 10:11:16.937
60020,A,2,204941,S,2.591,1.368,2014-10-09 10:11:36.79
79020,A,2,218846,S,2.591,1.382,2014-10-09 10:12:06.06
79020,A,8,217106,S,2.688,1.556,2014-10-09 10:12:16.37
79020,B,1,206918,S,2.618,1.331,2014-10-09 10:12:29.61
79020,B,3,206918,S,2.659,1.423,2014-10-09 10:12:42.097
79020,D,63,207930,S,1.17,1.17,2014-10-09 10:12:55.733
79120,A,2,218846,S,2.591,1.382,2014-10-09 10:13:16.753
79120,A,8,217106,S,2.688,1.556,2014-10-09 10:13:26.52
79120,B,1,206918,S,2.618,1.331,2014-10-09 10:13:37.257
79120,B,3,206918,S,2.681,1.423,2014-10-09 10:13:50.463
79120,D,63,207930,S,1.17,1.17,2014-10-09 10:14:07.063
80020,A,2,204941,S,2.591,1.382,2014-10-09 10:14:26.437
80020,B,1,206918,S,2.618,1.331,2014-10-09 10:14:39.087
80020,B,3,206918,S,2.681,1.423,2014-10-09 10:14:49.767
148020,A,8,201377,S,2.688,1.57,2014-10-09 10:15:13.293
148020,B,1,201377,S,2.681,1.332,2014-10-09 10:15:24.657
80020,C,13,206605,N,3,1.35,2014-10-13 14:54:07.873
51020,B,1,206918,S,2.618,1.331,2014-10-13 16:49:45.3
51020,B,4,205167,S,2.688,1.376,2014-10-13 16:50:00.583
51020,B,6,205167,S,2.741,1.47,2014-10-13 16:50:23.653
51120,B,4,205167,S,2.688,1.376,2014-10-13 16:51:20.867
51120,B,6,205167,S,2.74,1.47,2014-10-13 16:51:33.113
60020,A,2,204941,S,2.591,1.368,2014-10-13 16:52:25.447
60020,A,14,205167,S,2.688,1.483,2014-10-13 16:52:40.057
60020,B,4,205167,S,2.688,1.376,2014-10-13 16:52:54.527
79020,A,2,218846,S,2.591,1.382,2014-10-13 16:53:56.21
79020,B,1,206918,S,2.618,1.331,2014-10-13 16:54:25.52
79020,B,3,206918,S,2.659,1.423,2014-10-13 16:54:40.353
79120,A,2,218846,S,2.591,1.382,2014-10-13 16:55:16.747
79120,B,1,206918,S,2.618,1.331,2014-10-13 16:55:32.53
79120,B,3,206918,S,2.681,1.423,2014-10-13 16:55:45.437
80020,A,2,204941,S,2.591,1.382,2014-10-13 16:56:21.553
80020,B,1,206918,S,2.618,1.331,2014-10-13 16:56:47.93
148020,B,1,201377,S,2.681,1.332,2014-10-13 16:57:27.627
148020,D,116,207930,S,0,1.2,2014-10-13 16:57:48.187
80020,C,13,206605,S,3,1.35,2014-10-14 17:52:32.467
80020,D,134,206294,N,0,1.304,2014-10-20 11:14:06.57
80020,D,134,206294,S,0,1.304,2014-10-20 11:14:35.857
80020,D,134,206294,S,1.03,1.304,2014-10-20 11:16:11.923
51120,E,9,200806,N,2.95,1.35,2014-10-20 11:31:19.977
51120,E,9,200806,S,2.95,1.35,2014-10-20 14:59:10.08
79120,E,10,200200,N,2.95,1.35,2014-10-21 13:31:02.007
79120,E,10,200200,S,2.95,1.35,2014-10-21 15:41:28.977
79020,E,10,200200,N,2.95,1.35,2014-10-21 15:41:57.14
79020,E,10,200200,S,2.95,1.35,2014-10-22 14:51:53.24
79120,E,10,200200,N,2.95,1.35,2014-10-22 14:53:48.66
79020,E,10,200200,N,2.95,1.35,2014-10-22 15:06:28.093
79120,E,10,200200,S,2.95,1.35,2014-10-22 15:06:48.067
79020,A,2,200979,S,2.591,1.382,2014-10-22 16:35:15.027
79120,A,2,200979,S,2.591,1.382,2014-10-22 16:56:29.793
79020,E,10,200200,S,2.95,1.35,2014-10-22 17:20:41.083
51020,B,1,206918,S,2.618,1.331,2014-10-28 08:05:06.477
51020,B,4,205167,S,2.688,1.376,2014-10-28 08:05:57.063
51020,B,1,206918,S,2.618,1.331,2014-10-28 08:06:41.187
51020,B,4,205167,S,2.688,1.376,2014-10-28 08:06:58.92
51020,B,6,205167,S,2.741,1.47,2014-10-28 08:07:09.387
51020,D,10,207930,S,1.12,1.12,2014-10-28 08:07:30.62
51020,D,63,207930,S,1.17,1.17,2014-10-28 08:07:42.197
51120,B,4,205167,S,2.688,1.376,2014-10-28 08:08:37.813
51120,B,6,205167,S,2.74,1.47,2014-10-28 08:08:53.74
51120,D,10,207930,S,1.12,1.12,2014-10-28 08:09:04.24
51120,D,63,207930,S,1.17,1.17,2014-10-28 08:09:16.057
60020,A,2,204941,S,2.591,1.368,2014-10-28 08:10:38.683
60020,A,14,205167,S,2.688,1.483,2014-10-28 08:10:59.593
60020,B,4,205167,S,2.688,1.376,2014-10-28 08:13:03.757
60020,B,6,205167,S,2.741,1.47,2014-10-28 08:13:15.943
60020,D,1,206294,S,1.17,1.17,2014-10-28 08:13:26.97
60020,D,78,209229,S,1,1,2014-10-28 08:13:40.27
79020,A,2,200979,S,2.591,1.382,2014-10-28 08:14:00.473
79020,A,2,200979,S,2.591,1.382,2014-10-28 08:14:29.14
79020,B,1,206918,S,2.618,1.331,2014-10-28 08:15:09.03
79020,D,10,207930,S,1.12,1.12,2014-10-28 08:16:05.42
79020,D,63,207930,S,1.17,1.17,2014-10-28 08:16:15.49
79120,A,2,200979,S,2.591,1.382,2014-10-28 08:16:52.91
79120,B,1,206918,S,2.618,1.331,2014-10-28 08:17:17.42
79120,D,10,207930,S,1.12,1.12,2014-10-28 08:17:38.343
79120,D,63,207930,S,1.17,1.17,2014-10-28 08:17:48.71
80020,A,2,204941,S,2.591,1.382,2014-10-28 08:18:33.65
80020,B,1,206918,S,2.618,1.331,2014-10-28 08:19:54.983
80020,D,1,206294,S,1.17,1.17,2014-10-28 08:20:29.48
148020,D,116,207930,S,0,1.2,2014-10-28 08:24:12.683
51020,E,9,200806,S,2.95,1.35,2014-10-29 09:19:33.13
51120,E,9,200806,S,2.95,1.35,2014-10-29 09:27:06.123
60020,A,2,204941,S,2.591,1.368,2014-10-29 09:28:14.497
60020,A,14,205167,S,2.688,1.483,2014-10-29 09:28:41.317
60020,D,1,206294,S,1.17,1.17,2014-10-29 09:30:34.827
79020,B,3,206918,S,2.659,1.423,2014-10-29 09:34:54.623
79120,B,3,206918,S,2.681,1.423,2014-10-29 09:36:39.04
80020,A,2,204941,S,2.591,1.382,2014-10-29 09:37:52.73
80020,B,1,206918,S,2.618,1.331,2014-10-29 09:38:27.02
80020,B,3,206918,S,2.681,1.423,2014-10-29 09:38:43.627
80020,D,1,206294,S,1.17,1.17,2014-10-29 09:39:09.29
80020,D,134,206294,S,1.03,1.304,2014-10-29 09:39:34.443
148020,A,2,217108,S,2.591,1.382,2014-10-29 09:40:31.503
148020,B,1,201377,S,2.681,1.332,2014-10-29 09:50:19.947
148020,B,3,201377,S,2.601,1.423,2014-10-29 09:51:44.57
79020,A,8,217106,S,2.688,1.556,2014-10-29 09:56:42.42
79020,B,1,206918,S,2.618,1.331,2014-10-29 09:57:12.313
79120,A,8,217106,S,2.688,1.556,2014-10-29 09:58:06.803
80020,A,8,201377,S,2.688,1.556,2014-10-29 11:03:14.72
148020,A,8,201377,S,2.688,1.57,2014-10-29 11:04:36.447
148020,D,116,207930,S,0,1.2,2014-10-29 11:05:40.217
79020,E,10,200200,N,2.95,1.35,2014-10-30 16:04:19.56
79020,E,10,200200,S,2.95,1.35,2014-10-31 14:30:09.917
79020,A,8,201377,S,2.674,1.556,2014-11-11 07:32:05.157
79120,A,8,201377,S,2.674,1.556,2014-11-11 07:38:15.47
80020,A,2,221823,S,2.591,1.363,2014-11-11 07:43:11.183
60020,A,2,221823,S,2.591,1.368,2014-11-11 07:47:06.55
60020,A,2,221823,S,2.591,1.368,2014-11-11 11:25:13.33
60020,A,14,205167,S,2.688,1.483,2014-11-11 11:32:45.16
51020,A,14,205167,S,2.688,1.483,2014-11-11 11:41:38.453
51120,A,14,205167,S,2.688,1.483,2014-11-11 11:42:04.407
60020,A,14,205167,S,2.688,1.483,2014-11-11 11:42:27.92
51020,D,63,207930,S,1.17,1.17,2014-11-11 15:02:59.27
51120,D,63,207930,S,1.17,1.17,2014-11-11 15:03:57.343
79020,A,8,201377,S,2.674,1.556,2014-11-11 15:17:27.13
79020,B,1,206918,S,2.618,1.331,2014-11-11 15:17:52.75
79020,D,63,207930,S,1.17,1.17,2014-11-11 15:21:59.983
79120,A,2,200979,S,2.591,1.382,2014-11-11 15:22:26.22
79120,A,8,201377,S,2.674,1.556,2014-11-11 15:22:46.603
79120,B,1,206918,S,2.618,1.331,2014-11-11 15:22:59.483
79120,D,63,207930,S,1.17,1.17,2014-11-11 15:23:19.587
80020,A,2,221823,S,2.591,1.363,2014-11-11 15:24:28.67
80020,B,1,206918,S,2.618,1.331,2014-11-11 15:26:02.29
80020,D,134,206294,S,1.03,1.304,2014-11-11 15:29:46.76
60020,D,40,205713,S,1.07,1.07,2014-11-20 15:42:55.277
51120,C,16,203226,N,3.15,1.35,2014-11-23 14:57:55.41
51120,C,16,203226,S,3.15,1.35,2014-11-23 14:58:04.52
51020,A,14,205167,S,2.688,1.552,2014-11-24 09:50:51.06
51020,A,14,205167,S,2.688,1.552,2014-11-25 14:04:01.333
51120,C,16,203226,N,3.15,1.35,2014-11-26 14:26:04.14
51120,C,13,206605,N,3.15,1.35,2014-11-26 17:12:00.967
51120,C,16,203226,S,3.15,1.35,2014-11-26 17:12:18.93
79020,E,10,200200,N,2.95,1.35,2014-11-27 14:34:22.657
79120,E,10,200200,N,2.95,1.35,2014-11-27 14:34:48.257
79020,E,9,200806,N,2.95,1.35,2014-11-27 16:37:41.4
79120,E,9,200806,N,2.95,1.35,2014-11-27 16:38:00.207
79020,E,9,200806,S,2.95,1.35,2014-11-27 17:41:08.557
79120,E,9,200806,S,2.95,1.35,2014-11-27 17:41:26.597
79020,E,9,200806,N,2.95,1.35,2014-11-28 06:43:30.47
79020,E,13,203660,N,2.2,1,2014-11-28 06:44:58.9
79120,E,9,200806,N,2.95,1.35,2014-11-28 06:46:12.32
79020,E,9,200806,S,2.95,1.35,2014-11-28 09:44:49.99
79020,E,9,200806,N,2.95,1.35,2014-11-28 09:45:24.777
79120,E,9,200806,S,2.95,1.35,2014-11-28 09:45:48.9
79020,E,9,200806,S,2.95,1.35,2014-11-28 10:01:17.267
80020,A,2,217108,S,2.591,1.316,2014-12-04 11:08:55.643
79020,E,10,200200,S,2.95,1.35,2014-12-08 09:26:45.95
79020,E,9,200806,N,2.95,1.35,2014-12-08 09:30:47.54
79120,E,9,200806,N,2.95,1.35,2014-12-09 17:39:50.51
79120,E,10,200200,S,2.95,1.35,2014-12-09 17:40:12.213
51020,A,2,204941,S,2.591,1.328,2014-12-11 11:15:15.33
51120,A,2,204941,S,2.591,1.328,2014-12-11 11:15:31.907
148020,D,40,205713,S,0,1.07,2014-12-12 08:25:09.583
148020,D,40,205713,N,0,1.07,2014-12-12 08:26:04.097
148020,D,40,205713,S,0,1.07,2014-12-12 08:28:37.57
148020,D,78,204341,S,1,1,2014-12-12 08:29:37.82
79020,D,10,207930,S,1.12,1.12,2014-12-12 11:35:59.01
79020,D,40,205713,S,1.07,1.07,2014-12-12 11:36:11.953
79020,D,78,204341,S,1,1,2014-12-12 11:36:31.33
79020,D,63,207930,S,1.17,1.17,2014-12-12 11:36:41.617
79120,D,10,207930,S,1.12,1.12,2014-12-12 11:37:10.2
79120,D,40,205713,S,1.07,1.07,2014-12-12 11:37:31.233
79120,D,63,207930,S,1.17,1.17,2014-12-12 11:37:42.457
79120,D,78,204341,S,1,1,2014-12-12 11:37:50.85
51120,C,16,203226,N,3.15,1.35,2014-12-17 15:48:25.053
51120,C,16,203226,S,3.15,1.35,2014-12-17 16:00:27.05
51120,E,9,200806,N,2.95,1.35,2014-12-17 16:00:52.983
51120,E,9,200806,S,2.95,1.35,2014-12-17 17:34:51.48
51120,C,13,206605,S,3.15,1.35,2014-12-22 08:17:52.843
51120,C,16,203226,N,3.15,1.35,2014-12-22 08:18:23.067
79120,E,10,200200,N,2.95,1.35,2014-12-22 09:37:44.6
79120,E,9,200806,S,2.95,1.35,2014-12-22 09:40:00.243
79020,E,9,200806,S,2.95,1.35,2014-12-29 07:40:48.29
79020,E,10,200200,N,2.95,1.35,2015-01-05 11:53:13.913
51020,B,4,205167,S,2.688,1.376,2015-01-09 10:24:48.877
51020,B,6,205167,S,2.741,1.47,2015-01-09 10:25:03.697
51020,D,10,207930,S,1.12,1.12,2015-01-09 10:27:01.227
51020,D,63,207930,S,1.17,1.17,2015-01-09 10:27:32.72
51120,B,4,205167,S,2.688,1.376,2015-01-09 10:36:40.357
51120,B,6,205167,S,2.74,1.47,2015-01-09 10:37:02.467
51120,D,10,207930,S,1.12,1.12,2015-01-09 10:37:30.917
51120,D,63,207930,S,1.17,1.17,2015-01-09 10:37:49.95
60020,B,4,205167,S,2.688,1.376,2015-01-09 10:39:49.193
60020,B,6,205167,S,2.741,1.47,2015-01-09 10:40:09.01
60020,D,10,207930,S,1.12,1.12,2015-01-09 10:41:06.647
60020,D,78,209229,S,1,1,2015-01-09 10:41:39.807
79020,A,2,200979,S,2.591,1.384,2015-01-09 10:42:36.21
79020,A,2,200979,S,2.591,1.384,2015-01-09 10:43:29.467
79020,D,63,207930,S,1.17,1.17,2015-01-09 10:45:40.42
79020,E,9,200806,S,2.95,1.35,2015-01-09 10:48:32.317
79120,D,63,207930,S,1.17,1.17,2015-01-09 10:50:08.007
79120,E,9,200806,S,2.95,1.35,2015-01-09 10:50:30.057
80020,A,2,217108,S,2.591,1.316,2015-01-09 10:51:31.467
80020,D,78,204341,S,1,1,2015-01-09 10:53:07.777
148020,D,40,205713,S,0,1.07,2015-01-09 10:57:30.213
148020,D,78,204341,S,1,1,2015-01-09 10:58:07.973
79120,E,10,200200,S,2.95,1.35,2015-01-12 14:08:25.94
79120,E,9,200806,N,2.95,1.35,2015-01-13 06:59:50.27
79020,E,10,200200,S,2.95,1.35,2015-01-15 16:26:16.383
79020,E,9,200806,N,2.95,1.35,2015-01-15 16:26:35.71
80020,E,9,200806,N,2.95,1.35,2015-01-20 09:22:21.54
80020,E,9,200806,S,2.95,1.35,2015-01-20 11:06:37.9
51020,A,14,205167,S,2.688,1.552,2015-01-31 09:16:26.45
51020,B,1,206918,S,2.618,1.351,2015-01-31 09:16:47.28
51020,B,4,205167,S,2.688,1.4,2015-01-31 09:17:15.083
51020,D,63,207930,S,1.17,1.17,2015-01-31 09:18:23.57
51020,D,78,204341,S,1,1,2015-01-31 09:18:42.65
51120,A,14,205167,S,2.688,1.552,2015-01-31 09:19:44.71
51120,B,4,205167,S,2.688,1.4,2015-01-31 09:20:12.92
51120,D,63,207930,S,1.17,1.17,2015-01-31 09:20:39.61
51120,D,78,204341,S,1,1,2015-01-31 09:20:54.75
60020,A,14,205167,S,2.688,1.552,2015-01-31 09:21:45.233
60020,B,4,205167,S,2.688,1.4,2015-01-31 09:22:12.757
60020,D,1,206294,S,1.17,1.17,2015-01-31 09:23:22.56
60020,D,40,205713,S,1.07,1.07,2015-01-31 09:23:55.757
60020,D,78,209229,S,1,1,2015-01-31 09:24:10.317
79020,A,2,200979,S,2.591,1.384,2015-01-31 09:25:01.373
79020,A,8,201377,S,2.674,1.252,2015-01-31 09:25:21.82
79020,B,1,206918,S,2.618,1.351,2015-01-31 09:26:15.153
79020,B,3,206918,S,2.659,1.372,2015-01-31 09:26:29.043
79020,D,63,207930,S,1.17,1.17,2015-01-31 09:27:29.257
79020,D,78,204341,S,1,1,2015-01-31 09:27:47.49
79020,E,10,200200,S,2.95,1.35,2015-01-31 09:28:43.53
79120,A,2,200979,S,2.591,1.384,2015-01-31 09:29:15.947
79120,A,8,201377,S,2.674,1.252,2015-01-31 09:29:48.39
79120,B,1,206918,S,2.618,1.351,2015-01-31 09:30:07.597
79120,B,3,206918,S,2.681,1.372,2015-01-31 09:30:16.803
79120,D,63,207930,S,1.17,1.17,2015-01-31 09:30:51.587
79120,D,78,204341,S,1,1,2015-01-31 09:31:05.83
79120,E,10,200200,S,2.95,1.35,2015-01-31 09:31:21.527
80020,A,8,201377,S,2.688,1.256,2015-01-31 09:32:25.627
80020,B,1,206918,S,2.618,1.351,2015-01-31 09:32:56.593
80020,B,3,206918,S,2.681,1.372,2015-01-31 09:33:19.373
80020,D,134,206294,S,1.03,1.304,2015-01-31 09:35:06.977
148020,A,8,201377,S,2.688,1.256,2015-01-31 09:44:25.56
148020,B,3,201377,S,2.601,1.423,2015-01-31 09:45:04.133
148020,B,3,201377,S,2.601,1.423,2015-01-31 09:45:31.127
148020,D,116,207930,S,0,1.2,2015-01-31 09:46:44.573
148020,B,3,201377,S,2.601,1.423,2015-01-31 09:47:53.61
60020,A,14,205167,S,2.688,1.552,2015-01-31 10:25:33.657
60020,B,4,205167,S,2.688,1.4,2015-01-31 10:25:54.877
60020,D,10,207930,S,1.12,1.12,2015-01-31 10:26:46.567
60020,D,40,205713,S,1.07,1.07,2015-01-31 10:27:02.607
60020,D,78,209229,S,1,1,2015-01-31 10:27:23.427
79020,A,2,200979,S,2.591,1.384,2015-01-31 10:28:25.06
79020,A,8,201377,S,2.674,1.252,2015-01-31 10:28:39.66
79020,B,1,206918,S,2.618,1.351,2015-01-31 10:29:00.23
79020,B,3,206918,S,2.659,1.372,2015-01-31 10:29:15.59
79020,D,10,207930,S,1.12,1.12,2015-01-31 10:29:47.07
79020,D,40,205713,S,1.07,1.07,2015-01-31 10:30:02.703
79120,A,2,200979,S,2.591,1.384,2015-01-31 10:30:53.723
79120,A,8,201377,S,2.674,1.252,2015-01-31 10:31:08.697
79120,B,1,206918,S,2.618,1.351,2015-01-31 10:31:42.71
79120,B,3,206918,S,2.681,1.372,2015-01-31 10:31:56.937
79120,D,10,207930,S,1.12,1.12,2015-01-31 10:32:18.05
79120,D,40,205713,S,1.07,1.07,2015-01-31 10:32:31.65
80020,A,8,201377,S,2.688,1.256,2015-01-31 10:33:42.807
80020,B,1,206918,S,2.618,1.351,2015-01-31 10:34:04.133
80020,B,3,206918,S,2.681,1.372,2015-01-31 10:34:18.97
80020,D,10,207930,S,1.12,1.12,2015-01-31 10:34:47.067
80020,D,40,205713,S,1.07,1.07,2015-01-31 10:34:58.573
148020,A,8,201377,S,2.688,1.256,2015-01-31 10:36:01.62
148020,B,1,201377,S,2.681,1.332,2015-01-31 10:36:18.027
148020,B,3,201377,S,2.601,1.423,2015-01-31 10:36:30.923
148020,D,40,205713,S,0,1.07,2015-01-31 10:36:54.007
51020,A,14,205167,S,2.688,1.552,2015-01-31 10:39:28.677
51020,B,1,206918,S,2.618,1.351,2015-01-31 10:39:47.69
51020,B,4,205167,S,2.688,1.4,2015-01-31 10:40:02.857
