CodigoNotaFiscal,CodigoCentroSaida,CodigoReceita,Volume,RelacaoAguaCimento,TipoLancamento,DataEmissaoNotaFiscal,CodigoCliente,CodigoMotorista,Status,QuantidadeAgua,QuantidadeAdicaoAgua,TempoPermanenciaObra,ConsumoTotal,FCK,TipoTraco,IdadeTraco,Aglomerante,Rompimento7Dias,Rompimento28Dias,DesvioUtilizado,Projecao
483839,51120,28036051,8.0,0.63,C,2018-03-12 13:30:58.730,230143998,577051,N,1104,,2018-03-12 00:28:00,4560.0,30.0,N,28,60051.0,20.34,28.3,5.0,30.74163176303924
483840,80020,30487051,4.0,0.7879999999999999,C,2018-03-12 13:39:13.333,853880998,11080,N,588,,2018-03-12 02:15:00,996.0,20.0,N,28,70051.0,21.42,30.31,5.0,30.56640786783529
483843,51120,22252051,8.0,0.63,B,2018-03-12 13:44:40.533,241403998,731051,N,1200,,2018-03-12 01:02:00,4896.0,30.0,N,28,60051.0,20.25,29.75,5.0,30.642784288252212
483844,79120,29097051,6.0,0.715,B,2018-03-12 13:48:52.993,352601998,11148,N,1026,,2018-03-12 00:20:00,3552.0,25.0,N,28,68051.0,22.8,31.91,5.0,31.837566908104307
483845,60020,10656051,7.0,0.861,C,2018-03-12 13:52:06.433,222297998,54079,N,1015,,2018-03-12 00:43:00,1449.0,20.0,N,28,24051.0,0.0,0.0,6.0,
483848,51120,28036051,8.0,0.63,C,2018-03-12 13:57:06.127,230143998,340051,N,1104,,2018-03-12 01:00:00,4560.0,30.0,N,28,60051.0,20.1,27.51,5.0,30.47767013091786
483850,51020,25062051,8.0,0.693,B,2018-03-12 14:05:52.630,235208998,911051,N,1536,,2018-03-12 00:20:00,4544.0,25.0,N,28,29051.0,23.33,30.09,5.0,34.00975396889602
483851,51120,22252051,5.0,0.63,B,2018-03-12 14:07:56.733,227591998,222051,N,750,,2018-03-12 00:24:00,3060.0,30.0,N,28,60051.0,0.0,0.0,5.0,
483853,79120,29097051,6.0,0.715,B,2018-03-12 14:19:38.803,352601998,116079,N,1026,,2018-03-12 00:18:00,3552.0,25.0,N,28,68051.0,0.0,0.0,5.0,
483855,51120,33802051,4.0,0.61,B,2018-03-12 14:20:32.790,2709051,727051,N,632,,2018-03-12 01:10:00,2544.0,30.0,E,28,60051.0,21.88,32.17,6.0,32.40806058596504
483856,79120,29075051,6.0,0.805,C,2018-03-12 14:25:40.123,117188051,342051,N,816,,2018-03-12 00:33:00,2664.0,20.0,N,28,68051.0,0.0,0.0,5.0,
483859,51120,22659051,8.0,0.693,B,2018-03-12 14:45:28.097,235208998,704051,N,1208,,2018-03-12 00:14:00,4544.0,25.0,N,28,60051.0,19.58,28.03,5.0,29.90166404661178
483861,79120,29097051,6.0,0.715,B,2018-03-12 14:56:32.027,352601998,924051,N,1026,,2018-03-12 00:35:00,3552.0,25.0,N,28,68051.0,21.5,28.53,5.0,30.320149407132032
483862,51120,28145051,7.0,0.775,C,2018-03-12 14:58:40.163,222297998,624051,N,924,,2018-03-12 00:53:00,3220.0,20.0,N,28,60051.0,14.65,21.73,5.0,24.132090921382893
483863,51020,25062051,8.0,0.693,B,2018-03-12 15:00:11.020,235208998,105079,N,1536,,2018-03-12 00:27:00,4544.0,25.0,N,28,29051.0,22.34,29.5,5.0,32.824234401515646
483866,51020,8980051,6.0,0.63,B,2018-03-12 15:14:51.927,241403998,94079,N,1134,,2018-03-12 00:40:00,3672.0,30.0,N,28,29051.0,0.0,0.0,5.0,
483867,79120,29336051,5.0,0.64,C,2018-03-12 15:22:35.070,11393051,95079,N,765,,2018-03-12 00:25:00,2950.0,30.0,N,28,68051.0,0.0,0.0,5.0,
483868,51120,22659051,8.0,0.693,B,2018-03-12 15:31:39.887,235208998,911051,N,1208,,2018-03-12 00:21:00,4544.0,25.0,N,28,60051.0,18.36,26.8,5.0,28.52754409117758
483870,51020,28190051,7.0,0.775,C,2018-03-12 15:40:03.900,222297998,577051,N,1211,,2018-03-12 00:21:00,3220.0,20.0,N,28,29051.0,17.75,25.55,5.0,27.16604578657699
483875,51020,25062051,8.0,0.693,B,2018-03-12 16:04:38.370,235208998,340051,N,1536,,2018-03-12 00:30:00,4544.0,25.0,N,28,29051.0,22.0,30.81,5.0,32.41441956294713
483876,79020,29613051,8.0,0.6629999999999999,C,2018-03-12 16:09:26.537,230143998,116079,N,1136,,2018-03-12 00:25:00,4336.0,30.0,N,28,62051.0,0.0,0.0,4.0,
483877,51020,25062051,8.0,0.693,B,2018-03-12 16:16:08.573,235208998,704051,N,1536,,2018-03-12 01:08:00,4544.0,25.0,N,28,29051.0,20.95,27.28,5.0,31.139893965384225
483879,79020,29613051,8.0,0.6629999999999999,C,2018-03-12 16:25:02.460,230143998,11148,N,1136,,2018-03-12 00:10:00,4336.0,30.0,N,28,62051.0,0.0,0.0,4.0,
483881,51020,8980051,5.0,0.63,B,2018-03-12 16:50:11.740,241403998,222051,N,945,,2018-03-12 00:17:00,3060.0,30.0,N,28,29051.0,0.0,0.0,5.0,
483882,51020,8980051,5.0,0.63,B,2018-03-12 16:54:46.290,241403998,105079,N,945,,2018-03-12 00:58:00,3060.0,30.0,N,28,29051.0,26.47,34.97,5.0,37.6980658734208
483883,51020,25062051,7.0,0.693,B,2018-03-12 17:23:51.377,235208998,94079,N,1344,,2018-03-12 00:30:00,3976.0,25.0,N,28,29051.0,21.59,28.13,5.0,31.918370039497738
483884,79020,29613051,8.0,0.69,C,2018-03-12 17:31:59.243,230143998,924051,N,1128,,2018-03-12 00:45:00,4160.0,30.0,N,28,62051.0,0.0,0.0,3.0,
483903,51020,28088051,8.0,0.696,B,2018-03-13 07:07:09.503,70822051,226051,N,1616,,2018-03-13 01:50:00,4736.0,25.0,N,28,29051.0,22.21,28.04,5.0,32.66770417121867
483907,51020,28753051,7.0,0.773,B,2018-03-13 07:17:31.660,151544051,828051,N,1407,,2018-03-13 01:24:00,3738.0,20.0,N,28,29051.0,18.93,23.47,5.0,28.647924510884312
483909,51120,22256051,8.0,0.696,B,2018-03-13 07:23:08.407,223021998,727051,N,1128,,2018-03-13 00:45:00,4304.0,25.0,N,28,60051.0,21.26,28.97,5.0,31.74274192146697
483914,51120,22364051,7.0,0.696,B,2018-03-13 07:33:12.817,227187998,419051,N,1127,,2018-03-13 00:12:00,4144.0,25.0,N,28,60051.0,21.73,26.81,5.0,32.24777131412729
483916,79120,29075051,5.0,0.838,C,2018-03-13 07:38:07.800,266384998,104079,N,710,,2018-03-13 00:15:00,2130.0,20.0,N,28,68051.0,0.0,0.0,4.0,
483920,80020,35227051,8.0,0.871,B,2018-03-13 07:58:23.710,179313051,40080,N,1376,,2018-03-13 01:20:00,1968.0,15.0,N,28,70051.0,15.61,17.92,5.0,22.774379880226846
483921,51020,8960051,8.0,0.696,B,2018-03-13 07:58:59.030,223021998,222051,N,1456,,2018-03-13 00:25:00,4304.0,25.0,N,28,29051.0,24.19,27.57,5.0,35.030509978147165
483924,79120,29075051,5.0,0.838,C,2018-03-13 08:21:05.933,266384998,924051,N,710,,2018-03-13 00:20:00,2130.0,20.0,N,28,68051.0,0.0,0.0,4.0,
483930,51020,28753051,7.0,0.773,B,2018-03-13 08:37:55.603,151544051,66079,N,1407,,2018-03-13 01:17:00,3738.0,20.0,N,28,29051.0,18.52,21.13,5.0,28.135316812478617
483932,51120,22256051,8.0,0.696,B,2018-03-13 08:46:25.943,223021998,577051,N,1112,,2018-03-13 00:17:00,4304.0,25.0,N,28,60051.0,21.41,27.11,5.0,31.90438438164617
483935,80020,35227051,8.0,0.871,B,2018-03-13 09:05:51.863,179313051,42080,N,1376,,2018-03-13 00:48:00,1968.0,15.0,N,28,70051.0,15.47,17.47,5.0,22.584201753665916
483941,60020,11111051,7.0,0.8959999999999999,B,2018-03-13 09:35:56.217,151544051,873051,N,1281,,2018-03-13 02:06:00,1610.0,20.0,N,28,24051.0,17.71,19.26,5.0,21.686520406054083
483942,79120,29075051,5.0,0.838,C,2018-03-13 09:38:01.447,266384998,162079,N,710,,2018-03-13 00:09:00,2130.0,20.0,N,28,68051.0,0.0,0.0,4.0,
483943,51120,22364051,8.0,0.696,B,2018-03-13 09:45:12.300,70822051,173051,N,1320,,2018-03-13 00:27:00,4736.0,25.0,N,28,60051.0,23.97,32.31,5.0,34.59838280449934
483944,79020,29875051,8.0,0.772,C,2018-03-13 09:51:45.427,13220051,11148,N,1152,,2018-03-13 01:35:00,3696.0,25.0,N,28,62051.0,19.27,25.04,3.0,27.798680725987563
483946,51120,22256051,8.0,0.696,B,2018-03-13 09:55:38.267,223021998,226051,N,1160,,2018-03-13 00:16:00,4304.0,25.0,N,28,60051.0,23.27,28.69,5.0,33.87352698485
483950,79120,29075051,5.0,0.838,C,2018-03-13 10:11:13.343,266384998,113079,N,710,,2018-03-13 00:24:00,2130.0,20.0,N,28,68051.0,15.84,19.69,4.0,23.480280502475356
483951,80020,35227051,8.0,0.871,B,2018-03-13 10:11:30.777,179313051,40080,N,1376,,2018-03-13 01:06:00,1968.0,15.0,N,28,70051.0,15.24,17.35,5.0,22.271487914500106
483952,51020,8960051,8.0,0.696,B,2018-03-13 10:13:51.050,223021998,94079,N,1504,,2018-03-13 00:29:00,4304.0,25.0,N,28,29051.0,21.79,25.24,5.0,32.160601737487106
483959,80020,30487051,5.5,0.7879999999999999,C,2018-03-13 10:57:43.973,11003051,42080,N,886,,2018-03-13 01:39:00,1370.0,20.0,N,28,70051.0,0.0,0.0,5.0,
483962,51120,22256051,8.0,0.696,B,2018-03-13 11:12:24.960,223021998,340051,N,1160,,2018-03-13 00:24:00,4304.0,25.0,N,28,60051.0,21.08,24.99,5.0,31.548192337537476
483963,51020,28088051,7.0,0.696,B,2018-03-13 11:17:01.883,70822051,911051,N,1456,,2018-03-13 00:32:00,4144.0,25.0,N,28,29051.0,24.06,29.66,5.0,34.87673867453061
483967,60020,10670051,7.0,0.7959999999999999,B,2018-03-13 11:42:05.550,151544051,518051,N,1155,,2018-03-13 01:18:00,1645.0,25.0,N,28,24051.0,0.0,0.0,5.0,
483970,60020,11173051,6.0,0.7979999999999999,C,2018-03-13 11:55:01.897,223530998,54079,N,942,,2018-03-13 02:03:00,1344.0,25.0,N,28,24051.0,0.0,21.74,5.0,
483975,79120,29075051,5.0,0.838,C,2018-03-13 12:24:41.427,266384998,116079,N,710,,2018-03-13 00:21:00,2130.0,20.0,N,28,68051.0,0.0,0.0,4.0,
483979,51120,22256051,5.0,0.696,B,2018-03-13 12:38:00.260,223021998,173051,N,725,,2018-03-13 00:26:00,2690.0,25.0,N,28,60051.0,0.0,0.0,5.0,
483980,79020,29875051,8.0,0.772,C,2018-03-13 12:38:53.287,13220051,399051,N,1152,,2018-03-13 01:35:00,3696.0,25.0,N,28,62051.0,21.34,24.06,3.0,30.081538591177488
483981,60020,10670051,7.0,0.7959999999999999,B,2018-03-13 12:39:03.777,151544051,643051,N,1155,,2018-03-13 01:32:00,1645.0,25.0,N,28,24051.0,0.0,0.0,5.0,
483983,80020,32565051,7.0,0.718,C,2018-03-13 12:47:16.750,12944051,11080,N,1211,,2018-03-13 01:18:00,1932.0,25.0,N,28,70051.0,26.83,29.64,5.0,37.676253217887236
483985,79120,29075051,5.0,0.838,C,2018-03-13 12:51:51.777,266384998,85079,N,710,,2018-03-13 00:18:00,2130.0,20.0,N,28,68051.0,17.2,22.23,4.0,25.161903829200263
483988,79120,34034051,6.5,0.691,C,2018-03-13 13:04:51.660,851078998,924051,N,995,,2018-03-13 00:42:00,3472.0,25.0,E,28,68051.0,0.0,0.0,6.0,
483989,51120,28145051,5.0,0.775,C,2018-03-13 13:07:40.337,222069998,624051,N,680,,2018-03-13 01:08:00,2300.0,20.0,N,28,60051.0,0.0,0.0,5.0,
483992,80020,30487051,6.0,0.7879999999999999,C,2018-03-13 13:22:29.600,11003051,8148,N,1014,,2018-03-13 01:47:00,1494.0,20.0,N,28,70051.0,0.0,0.0,5.0,
483996,79020,30877051,7.0,0.87,C,2018-03-13 13:31:15.220,227610998,120079,N,1099,,2018-03-13 02:58:00,3094.0,20.0,N,28,62051.0,14.91,19.22,3.0,22.744364410060683
484000,51020,36602051,8.0,0.654,B,2018-03-13 13:49:10.070,226085998,66079,N,1624,,2018-03-13 00:55:00,2464.0,25.0,N,28,75051.0,26.38,31.07,8.0,34.59185030051901
484005,79120,29063051,5.0,0.8370000000000001,B,2018-03-13 14:03:48.967,850777998,11148,N,750,,2018-03-13 00:26:00,2230.0,20.0,N,28,68051.0,0.0,0.0,4.0,
484007,51120,31527051,7.5,0.629,B,2018-03-13 14:06:26.300,132748051,731051,N,1193,,2018-03-13 01:30:00,4742.0,30.0,N,28,60051.0,25.52,31.15,5.0,36.17364407670646
484010,51020,33556051,8.0,0.674,B,2018-03-13 14:13:32.503,122243051,419051,N,1520,,,4480.0,25.0,E,28,29051.0,24.17,29.57,6.0,35.006864975491915
484014,51020,36602051,8.0,0.654,B,2018-03-13 14:24:14.367,226085998,222051,N,1624,,2018-03-13 00:58:00,2464.0,25.0,N,28,75051.0,28.04,32.51,8.0,36.25695413607948
484017,79120,29063051,4.0,0.8370000000000001,B,2018-03-13 14:34:55.623,850777998,49080,N,600,,2018-03-13 00:27:00,1784.0,20.0,N,28,68051.0,0.0,0.0,4.0,
484021,60020,36690051,7.0,0.769,C,2018-03-13 14:51:31.477,12944051,873051,N,1232,,2018-03-13 01:56:00,1799.0,20.0,E,28,77051.0,22.77,25.51,5.0,29.915252355339017
484022,51020,33556051,8.0,0.674,B,2018-03-13 14:52:50.350,122243051,577051,N,1520,,2018-03-13 00:23:00,4480.0,25.0,E,28,29051.0,23.17,27.9,6.0,33.81892463133341
484023,51020,32935051,7.5,0.629,B,2018-03-13 14:58:51.807,132748051,226051,N,1500,,2018-03-13 01:25:00,4742.0,30.0,N,28,29051.0,26.94,30.67,5.0,38.24130743825458
484025,80020,30845051,8.0,0.718,B,2018-03-13 15:10:15.163,12944051,12080,N,1408,,2018-03-13 01:13:00,2288.0,25.0,N,28,70051.0,26.05,30.49,5.0,36.658555250979035
484028,79120,29063051,4.0,0.8370000000000001,B,2018-03-13 15:20:24.637,850777998,92079,N,600,,2018-03-13 00:25:00,1784.0,20.0,N,28,68051.0,16.14,22.38,4.0,23.853516523209063
484030,60020,36690051,6.0,0.769,C,2018-03-13 15:25:01.207,12944051,518051,N,1056,,2018-03-13 01:50:00,1542.0,20.0,E,28,77051.0,0.0,0.0,5.0,
484031,80020,30845051,8.0,0.718,B,2018-03-13 15:33:24.190,12944051,42080,N,1408,,2018-03-13 01:22:00,2288.0,25.0,N,28,70051.0,26.39,31.18,5.0,37.102453109668204
484032,51020,33556051,8.0,0.674,B,2018-03-13 15:36:23.980,122243051,727051,N,1520,,2018-03-13 00:35:00,4480.0,25.0,E,28,29051.0,25.8,29.05,6.0,36.91980993679945
484033,60020,36489051,8.0,0.7120000000000001,B,2018-03-13 15:39:49.917,226085998,54079,N,1424,,2018-03-13 00:28:00,2264.0,25.0,N,28,77051.0,24.75,30.9,4.0,31.94080779198125
484035,51020,21138051,7.0,0.552,B,2018-03-13 15:51:22.870,132748051,897051,N,1372,,2018-03-13 01:55:00,4928.0,35.0,E,28,29051.0,28.64,32.87,6.0,40.188279368897646
484038,60020,34747051,8.0,0.685,B,2018-03-13 16:16:43.820,122243051,643051,N,1344,,2018-03-13 00:29:00,2200.0,25.0,E,28,77051.0,0.0,0.0,5.0,
484039,51020,36602051,7.5,0.654,B,2018-03-13 16:17:24.190,226085998,94079,N,1523,,2018-03-13 00:30:00,2310.0,25.0,N,28,75051.0,26.62,33.02,8.0,34.834474639727
484042,51020,33556051,7.0,0.674,B,2018-03-13 17:00:06.747,122243051,66079,N,1330,,2018-03-13 00:19:00,3920.0,25.0,E,28,29051.0,23.39,27.23,6.0,34.08123961176209
484052,51020,33556051,8.0,0.674,B,2018-03-13 18:54:26.273,122243051,66079,N,1520,,2018-03-13 00:20:00,4480.0,25.0,E,28,29051.0,22.56,28.21,6.0,33.08867390893128
484070,60020,11357051,8.0,0.7979999999999999,B,2018-03-14 07:16:03.220,154417998,643051,N,1352,,2018-03-14 00:49:00,2016.0,25.0,N,28,24051.0,25.28,28.73,5.0,30.07457118292628
484071,79120,29114051,8.0,0.6629999999999999,B,2018-03-14 07:20:02.020,161409051,120079,N,1200,,2018-03-14 00:33:00,4512.0,30.0,N,28,68051.0,0.0,0.0,4.0,
484072,51120,22734051,5.0,0.631,B,2018-03-14 07:21:45.120,2013051,828051,N,760,,2018-03-14 00:24:00,3040.0,30.0,N,28,60051.0,0.0,0.0,5.0,
484073,51020,31869051,7.0,0.581,B,2018-03-14 07:23:26.307,230195998,419051,N,1358,50.0,2018-03-14 03:15:00,2324.0,30.0,E,7,28051.0,28.45,,9.0,33.44708440733027
484078,79120,34648051,7.0,0.69,B,2018-03-14 07:39:45.500,850721998,85079,N,1071,,2018-03-14 00:35:00,3822.0,25.0,E,28,68051.0,0.0,0.0,6.0,
484083,79120,29114051,8.0,0.6629999999999999,B,2018-03-14 08:02:07.670,161409051,162079,N,1200,,2018-03-14 00:12:00,4512.0,30.0,N,28,68051.0,0.0,0.0,4.0,
484085,79120,34648051,7.0,0.69,B,2018-03-14 08:22:00.380,850721998,399051,N,1071,,2018-03-14 00:32:00,3822.0,25.0,E,28,68051.0,0.0,0.0,6.0,
484086,60020,11357051,8.0,0.7979999999999999,B,2018-03-14 08:27:47.783,154417998,873051,N,1352,,2018-03-14 00:50:00,2016.0,25.0,N,28,24051.0,0.0,0.0,5.0,
484087,51020,10959051,5.0,0.631,B,2018-03-14 08:27:57.337,2013051,94079,N,965,,2018-03-14 00:09:00,3040.0,30.0,N,28,29051.0,0.0,0.0,5.0,
484090,79120,34439051,5.0,0.544,B,2018-03-14 08:46:16.510,420797998,924051,N,800,,2018-03-14 00:53:00,3480.0,35.0,E,28,68051.0,0.0,0.0,6.5,
484093,51120,22344051,8.0,0.774,B,2018-03-14 08:49:42.617,115318051,900000008,N,1176,,2018-03-14 00:10:00,2160.0,20.0,N,28,60051.0,0.0,0.0,5.0,
484094,79120,29114051,8.0,0.6629999999999999,B,2018-03-14 08:56:42.360,161409051,49080,N,1200,,2018-03-14 00:23:00,4512.0,30.0,N,28,68051.0,0.0,0.0,4.0,
484095,51120,22316051,7.0,0.866,C,2018-03-14 08:56:50.270,12944051,911051,N,987,,2018-03-14 01:38:00,3108.0,15.0,N,28,60051.0,14.04,20.19,5.0,23.374481293527158
484096,60020,11357051,8.0,0.7979999999999999,B,2018-03-14 08:59:36.923,154417998,518051,N,1352,,2018-03-14 00:42:00,2016.0,25.0,N,28,24051.0,24.02,28.35,5.0,28.69595158907424
484097,51020,31673051,4.0,0.61,C,2018-03-14 08:59:42.117,119942051,49079,N,728,,2018-03-14 01:04:00,2360.0,30.0,E,28,29051.0,24.47,31.06,6.0,35.361079816690584
484102,51120,22734051,5.0,0.631,B,2018-03-14 09:22:04.513,2013051,222051,N,720,,2018-03-14 00:32:00,3040.0,30.0,N,28,60051.0,0.0,0.0,5.0,
484104,79120,34439051,5.0,0.544,B,2018-03-14 09:27:26.120,420797998,113079,N,800,,2018-03-14 00:32:00,3480.0,35.0,E,28,68051.0,0.0,0.0,6.5,
484107,79120,29114051,8.0,0.6629999999999999,B,2018-03-14 09:47:47.030,161409051,104079,N,1200,,2018-03-14 00:39:00,4512.0,30.0,N,28,68051.0,0.0,0.0,4.0,
484109,60020,11357051,8.0,0.7979999999999999,B,2018-03-14 09:55:55.953,154417998,54079,N,1352,,2018-03-14 00:45:00,2016.0,25.0,N,28,24051.0,0.0,0.0,5.0,
484110,80020,30591051,8.0,0.7190000000000001,B,2018-03-14 10:01:28.980,12944051,40080,N,1416,,2018-03-14 00:45:00,2352.0,25.0,N,28,70051.0,23.59,29.24,5.0,33.43308998236743
484113,79020,34438051,5.0,0.563,B,2018-03-14 10:04:01.830,420797998,95079,N,800,,2018-03-14 00:32:00,3360.0,35.0,E,28,62051.0,0.0,0.0,5.5,
484114,60020,36690051,7.0,0.769,C,2018-03-14 10:04:39.797,12944051,643051,N,1190,,2018-03-14 02:20:00,1799.0,20.0,E,28,77051.0,18.95,23.47,5.0,25.867445523812588
484118,79120,34648051,4.0,0.69,B,2018-03-14 10:18:19.490,850721998,162079,N,612,,2018-03-14 00:50:00,2184.0,25.0,E,28,68051.0,0.0,0.0,6.0,
484119,51020,10959051,5.0,0.631,B,2018-03-14 10:19:35.937,2013051,94079,N,965,,2018-03-14 01:35:00,3040.0,30.0,N,28,29051.0,22.12,28.01,5.0,32.55921859114121
484120,79020,29798051,8.0,0.6890000000000001,B,2018-03-14 10:23:49.170,161409051,11148,N,1192,,2018-03-14 00:35:00,4352.0,30.0,N,28,62051.0,21.51,29.1,3.0,30.26604782993776
484121,51120,22344051,3.5,0.774,B,2018-03-14 10:26:38.660,115318051,900000008,N,515,,2018-03-14 00:10:00,946.0,20.0,N,28,60051.0,0.0,0.0,5.0,
484122,60020,11357051,8.0,0.7979999999999999,B,2018-03-14 10:35:17.253,154417998,873051,N,1352,,2018-03-14 00:29:00,2016.0,25.0,N,28,24051.0,0.0,0.0,5.0,
484125,80020,30591051,8.0,0.7190000000000001,B,2018-03-14 10:49:03.237,12944051,42080,N,1416,,2018-03-14 00:38:00,2352.0,25.0,N,28,70051.0,21.3,28.04,5.0,30.407253474467403
484127,60020,11357051,8.0,0.7979999999999999,B,2018-03-14 11:03:54.803,154417998,518051,N,1352,,2018-03-14 00:30:00,2016.0,25.0,N,28,24051.0,24.47,28.2,5.0,29.18904214299127
484129,80020,30591051,8.0,0.7190000000000001,B,2018-03-14 11:25:21.920,12944051,12080,N,1416,,2018-03-14 01:50:00,2352.0,25.0,N,28,70051.0,23.4,0.0,5.0,33.18292368474574
484135,79020,34438051,5.0,0.563,B,2018-03-14 12:02:23.317,420797998,924051,N,730,,2018-03-14 00:37:00,3360.0,35.0,E,28,62051.0,0.0,0.0,5.5,
484137,51020,34986051,6.0,0.674,C,2018-03-14 12:15:36.940,5108051,173051,N,1074,,2018-03-14 01:06:00,3180.0,25.0,E,28,29051.0,0.0,0.0,6.0,
484138,51120,28056051,8.0,0.631,B,2018-03-14 12:16:20.820,240377998,419051,N,1232,,2018-03-14 02:02:00,5120.0,30.0,N,28,60051.0,23.96,32.63,5.0,34.58808790542031
484139,80020,30471051,8.0,0.6559999999999999,C,2018-03-14 12:27:19.657,853991998,577051,N,1216,,2018-03-14 01:55:00,2208.0,30.0,N,28,70051.0,26.39,31.62,5.0,37.102453109668204
484140,60020,11357051,8.0,0.7979999999999999,B,2018-03-14 12:28:27.777,154417998,54079,N,1352,,2018-03-14 01:14:00,2016.0,25.0,N,28,24051.0,0.0,0.0,5.0,
484142,79020,29798051,8.0,0.6890000000000001,B,2018-03-14 12:32:49.140,161409051,162079,N,1064,,2018-03-14 00:31:00,4352.0,30.0,N,28,62051.0,0.0,0.0,3.0,
484145,79020,34438051,5.0,0.563,B,2018-03-14 12:42:17.303,420797998,92079,N,730,,2018-03-14 00:42:00,3360.0,35.0,E,28,62051.0,28.54,36.4,5.5,37.55087610135812
484150,79020,29867051,8.0,0.8690000000000001,C,2018-03-14 13:04:22.557,117188051,104079,N,960,,2018-03-14 00:15:00,3280.0,20.0,N,28,62051.0,0.0,0.0,3.0,
484151,79120,29114051,8.0,0.6629999999999999,B,2018-03-14 13:08:25.603,551497998,85079,N,1080,,2018-03-14 00:47:00,4512.0,30.0,N,28,68051.0,22.39,27.68,4.0,31.360934004076036
484152,60020,11357051,8.0,0.7979999999999999,B,2018-03-14 13:09:17.280,154417998,873051,N,1352,,2018-03-14 02:22:00,2016.0,25.0,N,28,24051.0,21.25,25.17,5.0,25.641886765391085
484153,80020,30487051,5.0,0.7879999999999999,C,2018-03-14 13:14:37.180,11003051,42080,N,825,,2018-03-14 01:50:00,1245.0,20.0,N,28,70051.0,0.0,0.0,5.0,
484156,51120,22256051,6.0,0.696,B,2018-03-14 13:18:01.847,226097998,517051,N,822,60.0,2018-03-14 00:23:00,3228.0,25.0,N,28,60051.0,0.0,0.0,5.0,
484158,60020,36690051,6.0,0.769,C,2018-03-14 13:22:41.717,12944051,518051,N,1020,,2018-03-14 00:32:00,1542.0,20.0,E,28,77051.0,0.0,0.0,5.0,
484160,51120,28032051,8.0,0.6970000000000001,C,2018-03-14 13:26:17.223,389308998,226051,N,1040,,2018-03-14 02:02:00,4112.0,25.0,N,28,60051.0,20.42,25.5,5.0,30.829357754902993
484163,79020,29798051,6.5,0.6890000000000001,B,2018-03-14 13:39:13.160,224045998,399051,N,865,,2018-03-14 01:32:00,3536.0,30.0,N,28,62051.0,0.0,0.0,3.0,
484164,79120,34034051,6.0,0.691,C,2018-03-14 13:41:26.190,851078998,11148,N,804,,2018-03-14 00:20:00,3204.0,25.0,E,28,68051.0,0.0,0.0,6.0,
484165,79020,35177051,7.0,0.627,C,2018-03-14 13:45:20.967,736597998,116079,N,973,,2018-03-14 01:03:00,4102.0,30.0,E,28,62051.0,0.0,0.0,5.5,
484166,51020,8958051,6.0,0.6970000000000001,C,2018-03-14 13:46:29.190,47741999,727051,N,1074,,2018-03-14 01:15:00,3084.0,25.0,N,28,29051.0,19.15,25.0,5.0,28.922005196869378
484168,51120,22254051,8.0,0.774,B,2018-03-14 14:00:51.217,222069998,911051,N,1072,,2018-03-14 01:40:00,3872.0,20.0,N,28,60051.0,16.22,21.17,5.0,26.03463359846111
484170,79120,29114051,8.0,0.6629999999999999,B,2018-03-14 14:09:30.133,551497998,924051,N,1080,,2018-03-14 00:46:00,4512.0,30.0,N,28,68051.0,21.56,28.6,4.0,30.39058403778506
484172,80020,30449051,6.0,0.718,C,2018-03-14 14:19:34.377,137002051,66079,N,894,,2018-03-14 00:25:00,1512.0,25.0,N,28,70051.0,23.81,28.21,5.0,33.72256320657595
484173,79020,29798051,6.0,0.6890000000000001,B,2018-03-14 14:24:08.853,161409051,49080,N,798,,2018-03-14 00:23:00,3264.0,30.0,N,28,62051.0,0.0,0.0,3.0,
484174,80020,30591051,8.0,0.7190000000000001,B,2018-03-14 14:26:10.187,12944051,12080,N,1424,,2018-03-14 00:49:00,2352.0,25.0,N,28,70051.0,0.0,28.43,5.0,
484175,60020,11357051,5.0,0.7979999999999999,B,2018-03-14 14:30:30.090,154417998,643051,N,845,,2018-03-14 02:02:00,1260.0,25.0,N,28,24051.0,0.0,0.0,5.0,
484176,51120,22254051,6.0,0.774,B,2018-03-14 14:36:49.823,831991998,624051,N,804,,2018-03-14 00:51:00,2904.0,20.0,N,28,60051.0,16.49,22.29,5.0,26.355303895205434
484177,51020,8960051,6.0,0.696,B,2018-03-14 14:37:13.550,226097998,94079,N,1128,80.0,2018-03-14 00:19:00,3228.0,25.0,N,28,29051.0,18.5,26.22,5.0,28.110250227413257
484178,79020,31082051,7.5,0.69,C,2018-03-14 14:46:40.790,224809998,162079,N,983,,2018-03-14 00:15:00,3990.0,30.0,N,28,62051.0,19.36,28.49,3.0,27.899375912658847
484180,80020,30449051,6.0,0.718,C,2018-03-14 14:56:52.363,137002051,8148,N,894,,2018-03-14 00:45:00,1512.0,25.0,N,28,70051.0,24.12,27.5,5.0,34.130109253186895
484181,60020,10670051,6.0,0.7959999999999999,B,2018-03-14 15:01:38.463,226097998,54079,N,924,,2018-03-14 00:25:00,1410.0,25.0,N,28,24051.0,0.0,0.0,5.0,
484183,79020,29798051,6.5,0.6890000000000001,B,2018-03-14 15:06:52.673,224045998,92079,N,865,,2018-03-14 00:27:00,3536.0,30.0,N,28,62051.0,0.0,0.0,3.0,
484184,51120,28145051,5.0,0.775,C,2018-03-14 15:10:22.820,128969051,897051,N,635,,2018-03-14 00:47:00,2300.0,20.0,N,28,60051.0,0.0,0.0,5.0,
