CodigoCentroSaida,TipoTraco,TipoLancamento,Aglomerante,DataProjecao,MPaAcimaPeriodosReais,MPaAcimaPeriodosProjetados,PercentualAbaixoPeriodosReais,PercentualAbaixoPeriodosProjetados,UltimaAlteracaoDesvioImpactouDadosReais,AlteracaoDesvio
51020,E,B,89051.0,2019-05-31 06:58:25.840,0.0,0.0,0.0,0.0,True,MANTEVE
79020,E,B,91051.0,2019-05-31 15:12:42.173,9.4475,0.0,0.0,0.0,True,INDEFINIDO
60020,E,B,96051.0,2019-05-31 10:41:11.930,0.0,0.0,0.0,0.0,False,MANTEVE
80020,N,B,95051.0,2019-06-07 07:26:14.187,6.590718562874252,4.110102950477482,0.0,6.0606060606060606,False,MANTEVE
80020,E,B,95051.0,2019-06-07 14:46:55.927,0.0,0.0,0.0,0.0,False,MANTEVE
79120,E,B,92051.0,2019-06-07 07:29:08.173,0.0,0.0,0.0,0.0,True,MANTEVE
51120,E,B,90051.0,2019-06-07 07:56:36.520,0.0,0.0,0.0,0.0,True,INDEFINIDO
80020,E,B,12051.0,2019-06-07 07:58:59.577,0.0,31.111163915990744,0.0,0.0,True,INDEFINIDO
79020,E,B,10051.0,2019-06-07 08:23:47.460,12.328724832214764,10.780374789269539,0.0,0.0,False,MANTEVE
79020,N,C,10051.0,2019-06-07 08:19:29.493,9.563646408839778,8.385097348576053,0.0,1.8518518518518516,False,MANTEVE
51020,N,B,4051.0,2019-06-07 08:41:15.240,8.62217016029593,6.376149602581652,1.8867924528301887,0.0,False,AUMENTOU MUITO
51020,E,B,4051.0,2019-06-07 07:39:53.193,8.665787671232875,6.978294184793542,0.0,0.0,False,AUMENTOU MUITO
60020,N,B,7051.0,2019-06-07 10:28:28.027,10.757808988764044,8.82681285686534,0.0,0.0,False,MANTEVE
51120,N,B,14051.0,2019-06-07 12:35:24.257,7.020852090032153,7.808329291673621,4.878048780487805,0.0,False,AUMENTOU MUITO
51120,E,B,14051.0,2019-06-07 08:45:56.260,10.474657534246573,6.66057012386778,0.0,2.941176470588235,False,AUMENTOU MUITO
79120,N,B,17051.0,2019-06-07 06:55:49.020,10.53880886426593,7.521828671189829,3.8461538461538463,0.0,False,MANTEVE
79120,E,B,17051.0,2019-06-07 08:31:14.390,12.142707774798923,8.251412243420782,0.0,0.0,False,MANTEVE
80020,N,C,11051.0,2019-06-07 07:08:02.100,6.86381443298969,2.7699879809256545,0.0,15.384615384615385,False,MANTEVE
80020,E,B,11051.0,2019-06-07 12:43:07.130,7.759342105263157,4.815276567773366,0.0,6.0,False,MANTEVE
51020,E,B,89051.0,2019-06-07 07:13:03.150,0.0,0.0,0.0,0.0,False,DIMINUIU POUCO
60020,E,B,96051.0,2019-06-07 16:31:14.500,0.0,0.0,0.0,0.0,False,MANTEVE
80020,N,C,95051.0,2019-06-14 07:02:29.990,3.3065789473684215,5.598692005048539,25.0,3.225806451612903,True,MANTEVE
80020,E,B,95051.0,2019-06-14 16:01:15.813,0.0,0.0,0.0,0.0,False,MANTEVE
51120,E,B,14051.0,2019-06-14 07:17:35.870,7.4445939675174,7.11502771435523,3.225806451612903,2.7777777777777777,False,DIMINUIU POUCO
51120,N,C,14051.0,2019-06-14 10:39:17.017,7.114907292954267,7.133239560692994,1.8181818181818181,1.0526315789473684,False,MANTEVE
60020,N,B,7051.0,2019-06-14 07:41:59.907,10.443992395437265,9.201796378542287,0.0,0.0,False,DIMINUIU POUCO
60020,E,C,7051.0,2019-06-14 09:37:33.327,9.343911111111112,9.761184134743253,0.0,0.0,True,INDEFINIDO
51020,E,B,89051.0,2019-06-14 07:45:53.763,0.0,0.0,0.0,0.0,True,AUMENTOU POUCO
51020,N,C,4051.0,2019-06-14 08:14:00.000,7.60696335078534,5.910290834366241,0.0,1.8181818181818181,False,AUMENTOU POUCO
51020,E,B,4051.0,2019-06-14 07:17:59.047,7.902471910112362,5.82597792465849,0.0,4.054054054054054,False,DIMINUIU POUCO
79020,N,B,10051.0,2019-06-14 08:28:42.680,8.185496688741717,8.843327681010878,0.0,0.0,True,MANTEVE
79020,E,B,10051.0,2019-06-14 09:36:04.967,10.773499999999999,12.534054189915265,0.0,0.0,False,MANTEVE
79120,E,B,17051.0,2019-06-14 08:29:07.460,10.030336134453783,7.9293668216264654,0.0,0.0,True,DIMINUIU POUCO
79120,N,C,17051.0,2019-06-14 13:53:49.613,8.988474295190715,6.8380733300283465,2.380952380952381,0.0,False,DIMINUIU POUCO
79120,E,B,92051.0,2019-06-14 10:25:05.993,0.0,0.0,0.0,0.0,False,DIMINUIU MUITO
51120,E,C,90051.0,2019-06-14 07:50:37.220,0.0,0.0,0.0,0.0,True,MANTEVE
80020,N,B,11051.0,2019-06-14 08:18:06.420,6.739117647058824,3.0052161662542405,0.0,8.823529411764707,True,MANTEVE
80020,E,B,11051.0,2019-06-14 12:47:55.167,9.415822784810125,5.1625813192932775,0.0,5.454545454545454,True,MANTEVE
60020,E,B,96051.0,2019-06-14 16:01:32.267,0.0,0.0,0.0,0.0,True,MANTEVE
79020,N,B,10051.0,2019-06-21 06:37:42.823,6.54171755725191,6.944542363440041,0.0,3.278688524590164,False,DIMINUIU MUITO
79020,E,B,10051.0,2019-06-21 10:50:42.470,10.413510638297872,8.055690214593158,5.263157894736842,4.3478260869565215,True,MANTEVE
51020,N,C,4051.0,2019-06-21 06:55:18.957,7.429636803874092,4.603569625438302,0.0,6.666666666666667,False,DIMINUIU MUITO
51020,E,B,4051.0,2019-06-21 07:10:14.730,7.662806691449816,5.4248152743036195,0.0,6.25,False,AUMENTOU MUITO
79120,E,B,17051.0,2019-06-21 09:00:59.417,9.423451327433632,5.130519034204666,0.0,6.976744186046512,True,MANTEVE
79120,N,C,17051.0,2019-06-21 09:42:37.067,7.893247863247862,5.318738970123237,3.225806451612903,0.0,False,DIMINUIU POUCO
80020,E,B,11051.0,2019-06-21 10:01:02.260,8.528843537414968,4.566384210469733,0.0,7.8431372549019605,True,DIMINUIU POUCO
80020,N,B,11051.0,2019-06-21 07:34:23.793,5.4146443514644345,2.4006380219346197,6.25,15.384615384615385,False,DIMINUIU POUCO
51120,N,C,14051.0,2019-06-21 11:25:35.543,8.612994011976047,5.455255028318944,0.0,3.9473684210526314,False,DIMINUIU MUITO
51120,E,B,14051.0,2019-06-21 08:09:34.370,7.046645962732921,6.610794069557208,6.976744186046512,3.0303030303030303,False,DIMINUIU POUCO
60020,N,C,7051.0,2019-06-21 09:08:38.970,9.621742160278746,7.24837780667331,0.0,0.0,True,DIMINUIU POUCO
60020,E,B,7051.0,2019-06-21 16:31:25.503,10.224270833333335,9.227215791885245,0.0,0.0,True,MANTEVE
79120,E,B,92051.0,2019-06-21 16:04:36.153,0.0,0.0,0.0,0.0,False,MANTEVE
80020,N,B,94051.0,2019-06-21 15:09:58.860,5.285,0.0,0.0,0.0,True,INDEFINIDO
51120,E,B,90051.0,2019-06-21 15:14:46.127,0.0,0.0,0.0,0.0,False,DIMINUIU POUCO
80020,N,B,95051.0,2019-06-21 09:26:48.783,3.1493297587131375,5.569341677349866,19.230769230769234,9.090909090909092,False,DIMINUIU MUITO
80020,E,B,95051.0,2019-06-21 11:37:52.870,0.0,0.0,0.0,0.0,False,DIMINUIU MUITO
51120,N,B,14051.0,2019-06-28 07:41:59.883,9.204795698924732,6.385900932229292,0.0,3.260869565217391,False,AUMENTOU POUCO
51120,E,B,14051.0,2019-06-28 06:45:38.760,8.820543175487465,6.854681680701019,4.25531914893617,7.2727272727272725,True,AUMENTOU POUCO
51120,E,B,90051.0,2019-06-28 07:09:44.270,0.0,0.0,0.0,0.0,False,MANTEVE
80020,N,B,95051.0,2019-06-28 07:17:37.023,4.519112903225807,4.636999418686204,5.88235294117647,6.451612903225806,False,DIMINUIU POUCO
79020,E,B,10051.0,2019-06-28 07:30:11.653,12.821050847457627,6.944371339738542,5.0,3.8461538461538463,False,DIMINUIU POUCO
79020,N,B,10051.0,2019-06-28 11:51:10.740,9.03851612903226,5.906678191711092,0.0,3.7735849056603774,False,MANTEVE
51020,N,B,4051.0,2019-06-28 08:32:03.610,8.135682593856655,4.198365080167641,0.0,10.714285714285714,True,AUMENTOU POUCO
51020,E,B,4051.0,2019-06-28 07:14:57.337,8.664127725856698,4.664526980115792,0.0,7.017543859649122,True,DIMINUIU MUITO
60020,N,C,7051.0,2019-06-28 09:36:10.757,11.296306068601584,5.2802745651089555,0.0,0.0,False,DIMINUIU POUCO
60020,E,C,7051.0,2019-06-28 10:20:51.587,7.65608695652174,9.02233009173413,0.0,0.0,False,DIMINUIU MUITO
79120,E,B,92051.0,2019-06-28 15:59:19.483,0.0,0.0,0.0,0.0,False,MANTEVE
80020,E,B,11051.0,2019-06-28 08:32:13.057,8.055597579425113,4.581718979540969,0.0,4.166666666666666,False,DIMINUIU POUCO
80020,N,B,11051.0,2019-06-28 13:27:36.613,4.448207885304659,2.1419760076794487,5.0,12.0,True,AUMENTOU POUCO
60020,E,B,96051.0,2019-06-28 11:53:14.810,0.0,0.0,0.0,0.0,False,INDEFINIDO
79120,N,B,17051.0,2019-06-28 12:51:43.333,8.386935123042505,4.93785784281011,3.225806451612903,2.857142857142857,False,MANTEVE
79120,E,B,17051.0,2019-06-28 07:49:37.283,9.415695792880257,6.014507243800082,0.0,7.317073170731707,True,MANTEVE
51020,E,B,89051.0,2019-06-28 09:45:10.167,0.0,0.0,0.0,0.0,False,INDEFINIDO
79120,N,B,17051.0,2019-07-05 06:44:54.783,7.507590618336887,6.114243427420594,0.0,2.564102564102564,True,AUMENTOU POUCO
79120,E,B,17051.0,2019-07-05 08:36:18.720,9.484768211920528,4.837101155709935,0.0,15.909090909090908,True,MANTEVE
51120,N,B,14051.0,2019-07-05 06:54:28.147,7.184301310043667,6.937353667297707,3.225806451612903,3.225806451612903,True,AUMENTOU POUCO
51120,E,B,14051.0,2019-07-05 09:51:50.843,9.062931937172774,6.500774688092218,0.0,8.823529411764707,True,AUMENTOU POUCO
80020,E,B,11051.0,2019-07-05 07:04:47.090,8.190237691001702,4.207855562094125,0.0,9.523809523809524,True,AUMENTOU POUCO
80020,N,B,11051.0,2019-07-05 08:41:11.330,5.106488764044944,2.024435008753076,0.0,14.814814814814813,True,MANTEVE
51020,N,B,4051.0,2019-07-05 08:27:45.640,7.072709447415329,4.495305573520538,0.0,13.333333333333334,True,AUMENTOU POUCO
51020,E,B,4051.0,2019-07-05 12:38:52.840,6.81077574047955,6.620720356846066,4.25531914893617,3.225806451612903,True,AUMENTOU POUCO
51020,N,B,106051.0,2019-07-05 07:43:03.417,0.0,-25.24561403508772,0.0,100.0,False,INDEFINIDO
51020,E,B,106051.0,2019-07-05 07:47:55.180,0.0,-24.146341463414632,0.0,100.0,False,INDEFINIDO
60020,N,C,7051.0,2019-07-05 09:25:31.147,10.183552036199096,4.809998336981792,0.0,0.0,False,MANTEVE
60020,E,C,7051.0,2019-07-05 17:32:02.093,10.736521739130435,5.273648294958302,0.0,0.0,False,MANTEVE
51120,N,C,107051.0,2019-07-05 10:16:21.180,0.0,-24.90921787709497,0.0,100.0,False,INDEFINIDO
51120,E,B,107051.0,2019-07-05 11:33:20.460,0.0,-25.0,0.0,100.0,False,INDEFINIDO
80020,N,C,95051.0,2019-07-05 13:51:48.143,6.9239867109634545,4.1723858367699735,0.0,4.761904761904762,False,MANTEVE
51120,E,B,90051.0,2019-07-05 14:33:18.540,0.0,0.0,0.0,0.0,False,MANTEVE
79020,N,B,10051.0,2019-07-05 07:45:43.780,9.973348623853214,5.354940196188073,3.225806451612903,6.0,True,AUMENTOU POUCO
79020,E,B,10051.0,2019-07-05 15:23:21.297,11.313360655737705,6.664889240762001,0.0,4.3478260869565215,False,AUMENTOU POUCO
79020,E,B,91051.0,2019-07-05 14:55:11.393,0.0,0.0,0.0,0.0,False,INDEFINIDO
51020,E,B,89051.0,2019-07-05 07:24:22.620,0.0,0.0,0.0,0.0,False,MANTEVE
79120,N,B,109051.0,2019-07-05 16:47:40.030,0.0,0.0,0.0,0.0,False,INDEFINIDO
79120,E,B,109051.0,2019-07-05 07:05:20.480,0.0,-30.0,0.0,100.0,False,INDEFINIDO
79020,N,B,108051.0,2019-07-05 14:01:56.960,0.0,-25.0,0.0,100.0,False,INDEFINIDO
79020,N,B,108051.0,2019-07-12 08:17:05.243,0.0,-16.958589094077944,0.0,90.0,False,MANTEVE
79020,E,B,108051.0,2019-07-12 07:16:29.190,0.0,0.5614915127961537,0.0,57.14285714285714,False,INDEFINIDO
79120,E,B,109051.0,2019-07-12 11:46:16.950,0.0,-20.390953385751455,0.0,92.10526315789474,False,AUMENTOU POUCO
79120,N,B,109051.0,2019-07-12 08:24:58.013,0.0,-22.971958473802918,0.0,83.33333333333334,False,AUMENTOU POUCO
51120,E,C,107051.0,2019-07-12 07:09:26.330,0.0,-7.419603169917536,0.0,65.625,False,MANTEVE
51120,N,B,107051.0,2019-07-12 07:38:20.923,0.0,-16.83728038136164,0.0,78.66666666666666,False,MANTEVE
51020,E,B,106051.0,2019-07-12 07:16:24.380,0.0,-10.742216818624932,0.0,62.5,False,MANTEVE
51020,N,B,106051.0,2019-07-12 07:44:11.427,0.0,-20.015658839836625,0.0,90.38461538461539,False,AUMENTOU POUCO
80020,N,C,11051.0,2019-07-12 08:51:00.047,2.9479166666666665,4.430180486518744,4.166666666666666,2.7027027027027026,True,DIMINUIU POUCO
80020,E,B,11051.0,2019-07-12 07:04:56.453,4.743501577287067,3.9704263122280254,0.0,8.571428571428571,True,MANTEVE
60020,N,C,7051.0,2019-07-12 09:27:16.643,7.268357348703169,4.94725962801248,3.8461538461538463,0.0,True,MANTEVE
60020,E,B,7051.0,2019-07-12 11:31:36.247,9.254823529411764,5.95657834376524,0.0,0.0,False,AUMENTOU POUCO
51120,E,B,14051.0,2019-07-12 14:15:22.180,7.429452054794521,6.87340453294863,2.380952380952381,15.0,True,MANTEVE
79120,E,B,17051.0,2019-07-12 07:15:11.033,5.988224719101122,6.491130761263889,6.451612903225806,13.333333333333334,False,AUMENTOU POUCO
79120,N,B,17051.0,2019-07-12 16:10:54.080,5.828649425287355,6.640387933810347,0.0,3.225806451612903,False,AUMENTOU POUCO
51120,E,B,90051.0,2019-07-12 07:32:55.540,0.0,0.0,0.0,0.0,False,AUMENTOU POUCO
79020,E,B,10051.0,2019-07-12 08:22:00.087,5.105677083333333,8.954145784969619,7.142857142857142,0.0,False,MANTEVE
79020,N,C,10051.0,2019-07-12 14:27:56.610,5.403258064516129,5.884017352615483,13.636363636363635,4.545454545454546,False,AUMENTOU POUCO
60020,E,B,105051.0,2019-07-12 17:34:27.983,0.0,0.0,0.0,0.0,False,INDEFINIDO
51020,E,B,89051.0,2019-07-12 07:11:40.983,0.0,0.0,0.0,0.0,False,AUMENTOU POUCO
80020,E,B,11051.0,2019-07-19 06:56:49.660,2.8890123456790127,3.7594323679071513,0.0,8.333333333333332,False,DIMINUIU POUCO
80020,N,B,11051.0,2019-07-19 07:06:40.667,2.2730769230769234,4.181934687879207,7.6923076923076925,7.2727272727272725,True,AUMENTOU POUCO
60020,N,B,7051.0,2019-07-19 07:24:23.127,3.6973378839590443,4.4159126351236395,4.545454545454546,2.564102564102564,True,MANTEVE
60020,E,B,7051.0,2019-07-19 16:11:31.193,3.573333333333332,3.1616482136594364,0.0,11.76470588235294,False,MANTEVE
79120,E,C,92051.0,2019-07-19 07:31:57.220,0.0,0.0,0.0,0.0,True,INDEFINIDO
79020,N,C,108051.0,2019-07-19 07:41:11.600,0.0,-11.197250820655317,0.0,83.87096774193549,False,MANTEVE
79020,E,B,108051.0,2019-07-19 12:28:37.233,0.0,-0.5174329443326662,0.0,66.66666666666666,False,MANTEVE
79120,E,B,109051.0,2019-07-19 07:26:05.753,0.0,-12.481913884979955,0.0,91.30434782608695,False,MANTEVE
79120,N,B,109051.0,2019-07-19 09:50:41.477,0.0,-17.041169302935003,0.0,82.35294117647058,False,MANTEVE
51120,N,B,107051.0,2019-07-19 07:35:27.563,0.0,-10.5398243468656,0.0,55.04587155963303,False,AUMENTOU POUCO
51120,E,B,107051.0,2019-07-19 07:08:20.280,0.0,-6.161193847340447,0.0,60.526315789473685,False,AUMENTOU MUITO
51020,N,B,106051.0,2019-07-19 07:41:17.430,0.0,-16.903504116216464,0.0,81.9672131147541,False,AUMENTOU POUCO
51020,E,C,106051.0,2019-07-19 08:52:10.747,0.0,-9.67954141856028,0.0,62.857142857142854,False,AUMENTOU POUCO
79120,E,C,17051.0,2019-07-19 11:45:38.690,6.017828947368422,4.8877204681532085,6.451612903225806,25.0,False,AUMENTOU POUCO
79120,N,B,17051.0,2019-07-19 10:56:52.527,3.6967261904761917,7.221029778858333,12.5,0.0,False,AUMENTOU POUCO
79020,N,C,10051.0,2019-07-19 11:56:08.923,4.261857142857144,7.105015518008536,12.82051282051282,5.263157894736842,False,MANTEVE
51020,E,C,75051.0,2019-07-19 15:05:00.853,0.0,0.0,0.0,0.0,False,INDEFINIDO
51120,E,C,14051.0,2019-07-19 12:40:24.590,5.885239130434782,7.026104534175481,13.793103448275861,0.0,False,AUMENTOU MUITO
79120,N,B,109051.0,2019-07-26 07:05:49.633,0.0,-9.24041943713418,0.0,67.85714285714286,False,AUMENTOU POUCO
79120,E,B,109051.0,2019-07-26 13:07:42.160,4.383210526315791,-4.313813305891759,21.428571428571427,63.29113924050633,False,AUMENTOU POUCO
80020,N,B,11051.0,2019-07-26 08:27:08.300,4.051194968553459,4.722318145569122,0.0,10.0,True,DIMINUIU POUCO
80020,E,B,11051.0,2019-07-26 15:02:26.350,4.711280353200883,4.722339188399849,3.3333333333333335,0.0,True,AUMENTOU POUCO
79020,E,B,10051.0,2019-07-26 08:36:20.640,8.418473684210527,9.599242127640453,0.0,0.0,False,INDEFINIDO
79020,E,B,108051.0,2019-07-26 09:21:15.707,0.0,1.302980869237552,0.0,42.857142857142854,False,AUMENTOU POUCO
79020,N,C,108051.0,2019-07-26 12:43:59.140,-0.26500000000000057,-7.957324018316774,50.0,72.97297297297297,False,AUMENTOU POUCO
51120,N,B,107051.0,2019-07-26 07:00:18.160,3.3315782122905024,2.6537451889636943,9.803921568627452,10.869565217391305,False,AUMENTOU POUCO
51120,E,B,107051.0,2019-07-26 11:30:43.750,3.0934782608695657,0.7297905852971508,0.0,35.8974358974359,False,MANTEVE
79120,E,B,17051.0,2019-07-26 07:28:53.253,6.4102941176470605,4.190131052037512,17.391304347826086,30.76923076923077,False,AUMENTOU POUCO
79120,N,C,17051.0,2019-07-26 15:30:59.327,5.618886198547218,3.2833267979342615,10.714285714285714,0.0,False,MANTEVE
60020,N,B,7051.0,2019-07-26 07:35:58.667,4.38033426183844,3.6969869858408124,0.0,3.4482758620689653,False,AUMENTOU POUCO
60020,E,C,7051.0,2019-07-26 10:08:12.073,4.708205128205128,4.452901460348402,0.0,8.333333333333332,True,DIMINUIU POUCO
51020,N,B,106051.0,2019-07-26 08:15:04.000,3.859456140350878,1.4962269691266326,7.894736842105263,22.22222222222222,False,AUMENTOU POUCO
51020,E,C,106051.0,2019-07-26 13:03:10.417,5.720000000000001,1.3491539197174751,0.0,22.22222222222222,False,AUMENTOU POUCO
51120,E,B,90051.0,2019-07-26 07:11:21.200,0.0,0.0,0.0,0.0,True,INDEFINIDO
51020,E,B,89051.0,2019-07-26 07:13:11.423,0.0,0.0,0.0,0.0,False,INDEFINIDO
79120,E,C,92051.0,2019-07-26 14:17:42.797,0.0,0.0,0.0,0.0,False,AUMENTOU POUCO
51020,N,B,106051.0,2019-08-02 07:16:29.780,3.6046460746460753,3.514430741563022,9.615384615384617,8.333333333333332,False,MANTEVE
51020,E,C,106051.0,2019-08-02 11:48:26.540,5.492517006802724,2.537211674548837,0.0,20.0,False,MANTEVE
51120,E,B,90051.0,2019-08-02 07:40:24.823,0.0,0.0,0.0,0.0,True,AUMENTOU POUCO
51120,N,C,107051.0,2019-08-02 08:13:28.827,3.3012059369202227,4.549611332553361,12.0,1.1235955056179776,False,MANTEVE
51120,E,B,107051.0,2019-08-02 07:11:00.197,1.5538900203665993,3.6735672761830713,28.125,10.526315789473683,True,MANTEVE
60020,N,B,7051.0,2019-08-02 07:03:55.327,6.0614572864321605,3.7739724100682044,0.0,4.3478260869565215,True,MANTEVE
60020,E,B,7051.0,2019-08-02 07:25:05.737,6.395401459854015,4.405090841739118,0.0,8.0,False,AUMENTOU MUITO
79020,E,B,10051.0,2019-08-02 07:08:38.890,10.601475409836064,5.222166294063612,0.0,0.0,False,AUMENTOU POUCO
79020,N,B,10051.0,2019-08-02 15:23:39.310,-3.6927464788732394,2.328293478837729,31.57894736842105,0.0,False,INDEFINIDO
79120,E,B,109051.0,2019-08-02 07:36:40.760,3.1849610894941636,1.8018805200935528,21.052631578947366,34.090909090909086,False,AUMENTOU POUCO
79120,N,B,109051.0,2019-08-02 11:40:14.053,1.7188050314465406,0.3821758020507966,16.666666666666664,45.45454545454545,False,AUMENTOU POUCO
80020,N,B,11051.0,2019-08-02 08:07:25.110,6.684444444444445,5.119050715914504,0.0,7.6923076923076925,True,MANTEVE
80020,E,B,11051.0,2019-08-02 07:26:29.050,4.624780701754387,5.959596383081723,3.3333333333333335,0.0,False,AUMENTOU POUCO
79020,E,B,108051.0,2019-08-02 11:34:37.727,5.1677777777777765,2.460521349212221,0.0,26.5625,False,AUMENTOU POUCO
79020,N,B,108051.0,2019-08-02 07:15:27.977,2.6721476510067115,0.8709786829340213,10.0,47.82608695652174,False,AUMENTOU POUCO
80020,E,C,95051.0,2019-08-02 12:06:28.247,0.0,0.0,0.0,0.0,False,INDEFINIDO
51020,E,C,75051.0,2019-08-02 14:39:12.993,0.0,14.093932519731347,0.0,0.0,False,INDEFINIDO
80020,N,C,12051.0,2019-08-02 15:16:45.473,0.0,0.0,0.0,0.0,False,INDEFINIDO
60020,E,B,105051.0,2019-08-02 08:37:09.850,0.0,0.0,0.0,0.0,False,INDEFINIDO
51020,E,B,89051.0,2019-08-02 14:38:50.993,0.0,0.0,0.0,0.0,True,AUMENTOU POUCO
60020,N,B,7051.0,2019-08-09 07:15:07.803,5.234971428571429,3.660606076845581,0.0,3.7037037037037033,False,AUMENTOU POUCO
60020,E,B,7051.0,2019-08-09 07:06:14.620,4.771094527363183,6.382303727294162,0.0,0.0,False,MANTEVE
80020,N,B,11051.0,2019-08-09 07:30:26.867,7.399108761329305,6.260364914853208,2.2222222222222223,3.896103896103896,False,AUMENTOU MUITO
80020,E,C,95051.0,2019-08-09 07:56:45.647,0.0,0.0,0.0,0.0,False,MANTEVE
51120,N,B,107051.0,2019-08-09 08:01:06.517,4.940140186915887,5.498320381129054,7.017543859649122,1.0752688172043012,True,MANTEVE
51120,E,B,107051.0,2019-08-09 07:02:13.623,2.2542093541202677,4.667056916115384,27.586206896551722,6.382978723404255,True,MANTEVE
51020,E,B,89051.0,2019-08-09 08:33:49.413,0.0,0.0,0.0,0.0,True,MANTEVE
51120,E,B,90051.0,2019-08-09 10:14:16.633,0.0,0.0,0.0,0.0,False,DIMINUIU POUCO
79120,N,C,17051.0,2019-08-09 06:31:28.950,6.699999999999998,2.9358733155726697,0.0,0.0,False,INDEFINIDO
79020,N,B,108051.0,2019-08-09 07:24:37.290,3.0706849315068494,2.9341932834204862,10.344827586206897,19.230769230769234,False,AUMENTOU POUCO
79020,E,B,108051.0,2019-08-09 08:12:02.627,4.496929133858267,3.424160624386932,11.11111111111111,16.071428571428573,False,AUMENTOU POUCO
79120,E,B,109051.0,2019-08-09 07:29:42.880,2.144380825565913,4.9213158327708735,25.454545454545453,2.7777777777777777,False,AUMENTOU POUCO
79120,N,C,109051.0,2019-08-09 15:19:33.153,1.0078280542986424,1.329082416620309,25.0,25.806451612903224,False,MANTEVE
51020,N,B,106051.0,2019-08-09 07:49:08.383,3.6062952646239563,4.466173101673558,12.5,2.380952380952381,True,MANTEVE
51020,E,B,106051.0,2019-08-09 09:37:04.570,5.462666666666666,3.6033794031879838,0.0,13.333333333333334,True,MANTEVE
79020,N,B,10051.0,2019-08-09 13:17:10.773,5.943333333333334,5.516916017646639,0.0,0.0,False,AUMENTOU POUCO
79020,E,B,10051.0,2019-08-09 07:28:19.250,12.245675675675674,8.465974750524824,0.0,0.0,False,MANTEVE
51120,E,B,14051.0,2019-08-09 11:19:04.420,3.4319230769230766,7.080792588288881,25.0,0.0,True,INDEFINIDO
51120,N,B,14051.0,2019-08-09 07:09:02.417,0.0,5.752262558795617,0.0,0.0,False,INDEFINIDO
51020,E,C,75051.0,2019-08-09 13:02:39.950,0.0,14.607922171227562,0.0,0.0,True,MANTEVE
51020,E,B,4051.0,2019-08-09 06:49:38.850,0.0,0.0,0.0,0.0,False,INDEFINIDO
51020,N,B,4051.0,2019-08-09 07:10:21.200,0.0,0.0,0.0,0.0,False,INDEFINIDO
79020,E,B,91051.0,2019-08-09 06:51:24.080,0.0,0.0,0.0,0.0,False,INDEFINIDO
51020,N,B,106051.0,2019-08-16 06:58:47.937,6.825348047538201,4.480821071864784,2.564102564102564,4.411764705882353,True,MANTEVE
51020,E,B,106051.0,2019-08-16 06:55:49.117,5.864999999999999,3.138344654387535,0.0,20.0,True,MANTEVE
79120,E,B,109051.0,2019-08-16 07:20:41.843,3.937075471698113,4.173008602911472,16.9811320754717,14.285714285714285,True,MANTEVE
79120,N,B,109051.0,2019-08-16 07:15:26.503,1.9002448979591844,2.179621438376256,25.0,18.51851851851852,True,AUMENTOU POUCO
51120,N,B,107051.0,2019-08-16 07:28:54.163,6.868963730569947,5.481395747952296,0.0,0.0,True,MANTEVE
51120,E,B,107051.0,2019-08-16 12:51:04.017,5.677222222222222,4.198339674412967,0.0,12.698412698412698,True,AUMENTOU POUCO
79020,N,B,10051.0,2019-08-16 07:46:29.037,0.0,3.8436367687002186,0.0,20.0,False,DIMINUIU POUCO
79020,E,B,10051.0,2019-08-16 09:34:07.707,0.0,8.911811514034289,0.0,0.0,False,MANTEVE
79020,N,C,108051.0,2019-08-16 09:56:47.653,2.9651943462897536,2.788786376288778,21.052631578947366,22.727272727272727,True,DIMINUIU POUCO
79020,E,B,108051.0,2019-08-16 14:07:25.420,5.721044386422977,3.659573277449735,14.285714285714285,14.285714285714285,True,MANTEVE
80020,N,C,11051.0,2019-08-16 07:20:10.213,5.951266025641027,6.044479859079068,6.8181818181818175,2.5316455696202533,True,DIMINUIU POUCO
60020,E,B,7051.0,2019-08-16 07:33:40.427,5.50034965034965,5.771598914701727,0.0,4.761904761904762,False,MANTEVE
60020,N,B,7051.0,2019-08-16 10:28:05.523,4.4755789473684215,2.8491753152079244,0.0,13.793103448275861,False,DIMINUIU POUCO
51120,E,B,14051.0,2019-08-16 15:38:59.543,0.0,4.746894012045885,0.0,0.0,True,MANTEVE
79120,E,B,92051.0,2019-08-16 06:29:45.983,0.0,0.0,0.0,0.0,False,INDEFINIDO
51020,N,B,4051.0,2019-08-16 07:09:59.287,0.0,5.544459226140357,0.0,7.142857142857142,False,MANTEVE
51020,E,B,4051.0,2019-08-16 07:22:34.997,0.0,7.17110461886134,0.0,0.0,False,MANTEVE
79120,E,B,17051.0,2019-08-16 10:16:14.480,0.820000000000001,0.0,40.0,0.0,False,INDEFINIDO
79120,N,C,17051.0,2019-08-16 12:31:23.097,5.57542857142857,1.6551896060497797,0.0,25.0,False,MANTEVE
51020,E,B,106051.0,2019-08-23 06:39:34.923,4.371363636363636,3.216320095371524,11.76470588235294,20.51282051282051,True,MANTEVE
51020,N,B,106051.0,2019-08-23 07:21:10.320,6.2894125159642424,4.783803888638178,3.8461538461538463,5.797101449275362,True,MANTEVE
51120,E,C,14051.0,2019-08-23 06:59:08.800,0.0,4.3420246526927055,0.0,7.142857142857142,False,AUMENTOU POUCO
