CodigoAglomerante,Ano,Mes,ParametroX,ParametroY,DataAlteracao
11051,2016,1,2.1458,-0.259,2016-01-08 13:35:38.147
14051,2016,1,1.9298,-0.174,2016-01-08 13:36:54.447
17051,2016,1,1.788,-0.117,2016-01-08 13:41:48.36
24051,2016,1,1.5791,-0.118,2016-01-08 13:43:00.57
44051,2016,1,1.5291,-0.128,2016-01-08 13:45:00.747
61051,2016,1,1.9039,-0.2167,2016-01-08 13:46:11.577
63051,2016,1,1.9094,-0.175,2016-01-08 13:46:53.96
64051,2016,1,2.7835,-0.436,2016-01-08 13:48:55.787
66051,2016,1,2.2703,-0.287,2016-01-08 13:50:34.957
67051,2016,1,1.9094,-0.175,2016-01-08 13:51:17.04
28051,2016,1,1.9039,-0.2167,2016-01-08 13:53:38.157
63051,2015,12,1.9094,-0.175,2016-01-08 15:04:05.44
63051,2016,1,1.9094,-0.175,2016-01-08 15:04:05.66
63051,2015,12,1.8894,-0.155,2016-01-15 11:50:40.523
63051,2016,1,1.8894,-0.155,2016-01-15 11:50:40.747
10051,2015,12,2.487,-0.368,2016-01-15 11:53:44.61
10051,2016,1,2.487,-0.368,2016-01-15 11:53:44.797
64051,2015,12,2.7835,-0.436,2016-01-15 16:22:23.207
64051,2016,1,2.7835,-0.436,2016-01-15 16:22:23.483
64051,2015,12,2.7935,-0.446,2016-01-15 16:24:55.543
64051,2016,1,2.7935,-0.446,2016-01-15 16:24:55.703
29051,2015,12,2.7234,-0.411,2016-01-21 15:00:26.447
29051,2016,1,2.7234,-0.411,2016-01-21 15:00:26.69
29051,2015,12,2.7134,-0.401,2016-01-21 15:03:42.42
29051,2016,1,2.7134,-0.401,2016-01-21 15:03:42.583
29051,2015,12,2.6934,-0.381,2016-01-21 15:06:25.443
29051,2016,1,2.6934,-0.381,2016-01-21 15:06:25.607
29051,2015,12,2.6834,-0.371,2016-01-21 15:11:09.86
29051,2016,1,2.6834,-0.371,2016-01-21 15:11:10.057
4051,2015,12,2.1568,-0.267,2016-01-21 15:21:43.55
4051,2016,1,2.1568,-0.267,2016-01-21 15:21:43.72
4051,2015,12,2.1368,-0.247,2016-01-21 15:27:11.993
4051,2016,1,2.1368,-0.247,2016-01-21 15:27:12.223
60051,2015,12,2.7534,-0.441,2016-01-21 15:31:18.107
60051,2016,1,2.7534,-0.441,2016-01-21 15:31:18.273
60051,2015,12,2.7334,-0.421,2016-01-21 15:34:41.193
60051,2016,1,2.7334,-0.421,2016-01-21 15:34:41.357
60051,2015,12,2.7134,-0.401,2016-01-21 15:36:26.967
60051,2016,1,2.7134,-0.401,2016-01-21 15:36:27.177
41051,2015,12,2.145,-0.249,2016-01-21 15:39:41.59
41051,2016,1,2.145,-0.249,2016-01-21 15:39:41.943
41051,2015,12,2.125,-0.229,2016-01-21 15:41:55.297
41051,2016,1,2.125,-0.229,2016-01-21 15:41:55.46
41051,2015,12,2.105,-0.209,2016-01-21 15:46:18.42
41051,2016,1,2.105,-0.209,2016-01-21 15:46:18.613
41051,2015,12,2.115,-0.219,2016-01-22 11:53:28.187
41051,2016,1,2.115,-0.219,2016-01-22 11:53:28.447
41051,2015,12,2.105,-0.209,2016-01-22 11:55:26.507
41051,2016,1,2.105,-0.209,2016-01-22 11:55:26.67
10051,2015,12,2.467,-0.348,2016-01-28 08:37:54.97
10051,2016,1,2.467,-0.348,2016-01-28 08:37:55.247
10051,2015,12,2.457,-0.338,2016-01-28 08:41:11.86
10051,2016,1,2.457,-0.338,2016-01-28 08:41:12.097
41051,2015,12,2.095,-0.199,2016-01-28 08:53:52.417
41051,2016,1,2.095,-0.199,2016-01-28 08:53:52.587
41051,2015,12,2.075,-0.179,2016-01-28 09:00:10.417
41051,2016,1,2.075,-0.179,2016-01-28 09:00:10.633
63051,2015,12,1.8694,-0.135,2016-01-29 12:18:27.017
63051,2016,1,1.8694,-0.135,2016-01-29 12:18:27.227
63051,2015,12,1.8794,-0.145,2016-01-29 12:26:09.893
63051,2016,1,1.8794,-0.145,2016-01-29 12:26:10.097
42051,2015,12,2.105,-0.209,2016-01-29 12:28:47.143
42051,2016,1,2.105,-0.209,2016-01-29 12:28:47.303
42051,2015,12,2.095,-0.199,2016-01-29 12:31:23.057
42051,2016,1,2.095,-0.199,2016-01-29 12:31:23.223
42051,2015,12,2.085,-0.189,2016-01-29 12:34:01.027
42051,2016,1,2.085,-0.189,2016-01-29 12:34:01.227
41051,2015,12,2.065,-0.169,2016-01-29 12:36:16.467
41051,2016,1,2.065,-0.169,2016-01-29 12:36:16.63
45051,2015,12,2.204,-0.2741,2016-02-02 16:49:17.453
45051,2016,1,2.204,-0.2741,2016-02-02 16:53:28.393
11051,2015,12,2.1458,-0.259,2016-02-02 17:37:51.6
11051,2016,1,2.1458,-0.259,2016-02-02 17:39:28.12
12051,2015,12,2.4063,-0.277,2016-02-02 17:43:59.077
12051,2015,12,2.4063,-0.277,2016-02-02 17:46:34.92
63051,2015,12,1.8894,-0.155,2016-02-02 18:14:26.55
64051,2015,12,2.8035,-0.456,2016-02-02 18:17:51.4
64051,2015,12,2.8035,-0.456,2016-02-02 18:29:57.86
63051,2015,12,1.8894,-0.155,2016-02-02 18:36:08.61
41051,2015,12,2.045,-0.149,2016-02-02 18:40:38.357
42051,2015,12,2.105,-0.209,2016-02-02 18:43:11.777
41051,2015,12,2.045,-0.149,2016-02-02 19:15:02.947
42051,2015,12,2.105,-0.209,2016-02-02 19:16:43.953
42051,2016,1,2.105,-0.209,2016-02-02 19:17:55.27
41051,2016,1,2.045,-0.149,2016-02-02 19:18:46.913
63051,2015,12,1.8894,-0.155,2016-02-02 19:22:31.113
64051,2015,12,2.8035,-0.456,2016-02-02 19:23:13.92
64051,2015,12,2.8035,-0.456,2016-02-02 19:28:22.143
63051,2015,12,1.8894,-0.155,2016-02-02 19:30:13.697
63051,2015,12,1.8894,-0.155,2016-02-02 19:49:14.95
63051,2016,1,1.8894,-0.155,2016-02-02 19:49:15.153
64051,2015,12,2.8035,-0.456,2016-02-02 19:52:05.88
64051,2016,1,2.8035,-0.456,2016-02-02 19:52:06.06
66051,2015,12,2.2703,-0.287,2016-02-03 09:06:48.623
66051,2016,1,2.2703,-0.287,2016-02-03 09:07:34.187
28051,2015,10,1.9039,-0.2167,2016-02-03 10:39:38.847
28051,2015,11,1.9039,-0.2167,2016-02-03 10:39:39.073
28051,2015,12,1.9039,-0.2167,2016-02-03 10:42:44.007
28051,2016,1,1.9039,-0.2167,2016-02-03 10:42:44.177
61051,2015,10,1.9039,-0.2167,2016-02-03 10:44:15.833
61051,2015,11,1.9039,-0.2167,2016-02-03 10:44:16.007
61051,2015,12,1.9039,-0.2167,2016-02-03 10:44:16.153
61051,2016,1,1.9039,-0.2167,2016-02-03 10:44:16.3
29051,2015,12,2.6934,-0.381,2016-02-03 11:23:58.867
29051,2015,12,2.6934,-0.381,2016-02-03 11:26:14.66
60051,2015,12,2.7234,-0.411,2016-02-03 11:29:10.643
60051,2015,12,2.7234,-0.411,2016-02-03 11:36:25.563
29051,2015,12,2.6934,-0.381,2016-02-03 11:41:11.35
29051,2016,1,2.6934,-0.381,2016-02-03 12:19:28.85
60051,2016,1,2.7234,-0.411,2016-02-03 12:22:05.55
10051,2015,12,2.447,-0.328,2016-02-03 16:18:53.177
10051,2016,1,2.447,-0.328,2016-02-03 16:18:53.383
64051,2015,12,2.8035,-0.456,2016-02-03 16:22:32.86
64051,2016,1,2.8035,-0.456,2016-02-03 16:22:33.12
45051,2016,2,2.204,-0.2741,2016-02-04 08:51:51.973
46051,2016,2,2.4196,-0.2931,2016-02-04 08:53:18.28
3051,2016,2,2.233,-0.267,2016-02-04 08:54:43.43
4051,2016,2,2.1268,-0.237,2016-02-04 08:56:44.567
28051,2016,2,1.9039,-0.2167,2016-02-04 09:00:14.44
29051,2016,2,2.6934,-0.381,2016-02-04 09:01:20.25
53051,2016,2,2.4564,-0.356,2016-02-04 09:02:42.607
13051,2016,2,2.4195,-0.3,2016-02-04 09:03:26.403
14051,2016,2,1.9298,-0.174,2016-02-04 09:05:03.913
52051,2016,2,2.4564,-0.356,2016-02-04 09:06:39.21
60051,2016,2,2.7234,-0.411,2016-02-04 09:07:36.09
61051,2016,2,1.9039,-0.2167,2016-02-04 09:09:11.84
7051,2016,2,2.1653,-0.2315,2016-02-04 09:10:13.743
8051,2016,2,2.4218,-0.2851,2016-02-04 09:10:55.367
24051,2016,2,1.5791,-0.118,2016-02-04 09:11:40.063
25051,2016,2,2.7134,-0.401,2016-02-04 09:12:44.45
54051,2016,2,2.4564,-0.356,2016-02-04 09:13:53.35
50051,2016,1,4.2087,-0.866,2016-02-04 09:16:18.283
51051,2016,1,4.2087,-0.866,2016-02-04 09:16:35.65
52051,2016,1,2.4564,-0.356,2016-02-04 09:17:00.84
52051,2016,2,2.4564,-0.356,2016-02-04 09:17:00.87
53051,2016,1,2.4564,-0.356,2016-02-04 09:17:33.753
53051,2016,2,2.4564,-0.356,2016-02-04 09:17:33.803
54051,2016,1,2.4564,-0.356,2016-02-04 09:17:56.98
54051,2016,2,2.4564,-0.356,2016-02-04 09:17:57.013
65051,2016,2,2.213,-0.247,2016-02-04 09:23:53.447
66051,2016,2,2.2703,-0.287,2016-02-04 09:25:05.53
10051,2016,2,2.467,-0.348,2016-02-04 09:26:02.18
41051,2016,2,2.045,-0.149,2016-02-04 09:27:41.917
63051,2016,2,1.8894,-0.155,2016-02-04 09:29:00.78
17051,2016,2,1.788,-0.117,2016-02-04 09:30:26.003
42051,2016,2,2.105,-0.209,2016-02-04 09:33:44.033
64051,2016,2,2.7835,-0.436,2016-02-04 09:34:36.507
11051,2016,2,2.1458,-0.259,2016-02-04 09:35:26.813
12051,2016,2,2.4063,-0.277,2016-02-04 09:36:14.417
43051,2016,2,1.8802,-0.058,2016-02-04 09:38:24.667
44051,2016,2,1.5291,-0.128,2016-02-04 09:39:38.94
67051,2016,2,1.9094,-0.175,2016-02-04 09:40:44.663
41051,2015,12,2.045,-0.149,2016-02-05 15:35:05.797
41051,2016,1,2.045,-0.149,2016-02-05 15:35:06.033
41051,2015,12,2.065,-0.169,2016-02-05 15:37:25.127
41051,2016,1,2.065,-0.169,2016-02-05 15:37:25.28
41051,2015,12,2.085,-0.189,2016-02-05 15:40:04.377
41051,2016,1,2.085,-0.189,2016-02-05 15:40:04.583
41051,2015,12,2.095,-0.199,2016-02-05 15:42:18.5
41051,2016,1,2.095,-0.199,2016-02-05 15:42:18.7
41051,2016,2,2.045,-0.149,2016-02-05 15:44:15.017
29051,2016,2,2.6934,-0.381,2016-02-19 11:24:04.12
65051,2016,2,2.213,-0.247,2016-02-19 11:31:59.403
65051,2016,2,2.183,-0.217,2016-02-19 11:32:50.84
29051,2016,2,2.7034,-0.391,2016-02-26 11:35:23.25
29051,2016,2,2.7074,-0.395,2016-02-26 11:38:16.78
41051,2016,2,2.105,-0.209,2016-02-26 14:23:29.093
41051,2016,2,2.145,-0.249,2016-02-26 14:28:47.507
12051,2016,1,2.4063,-0.277,2016-02-27 09:03:22.583
12051,2016,1,2.4063,-0.277,2016-02-27 09:10:24.62
45051,2016,1,2.204,-0.2741,2016-02-27 09:45:18.673
45051,2016,2,2.204,-0.2741,2016-02-27 09:45:18.85
46051,2016,1,2.4196,-0.2931,2016-02-27 09:50:50.653
46051,2016,1,2.4196,-0.2931,2016-02-27 09:55:58.87
46051,2016,1,2.4196,-0.2931,2016-02-27 09:57:59.79
46051,2016,1,2.4196,-0.2931,2016-02-27 10:11:03.167
46051,2016,2,2.4196,-0.2931,2016-02-27 10:11:03.347
63051,2016,1,1.8894,-0.155,2016-02-27 10:58:49.743
10051,2016,1,2.467,-0.348,2016-02-27 11:00:48.63
41051,2016,1,2.105,-0.209,2016-02-27 11:01:45.537
17051,2016,1,1.788,-0.117,2016-02-27 11:06:41.37
42051,2016,1,2.105,-0.209,2016-02-27 11:07:41.56
64051,2016,1,2.7835,-0.436,2016-02-27 11:08:57.3
65051,2016,1,2.213,-0.247,2016-02-27 11:22:08.073
66051,2016,1,2.2703,-0.287,2016-02-27 11:33:49.173
3051,2016,1,2.233,-0.267,2016-02-29 15:44:37.03
28051,2016,1,1.9039,-0.2167,2016-02-29 15:51:36.717
29051,2016,1,2.6934,-0.381,2016-02-29 16:03:25.973
3051,2016,2,2.233,-0.267,2016-02-29 16:12:37.78
3051,2016,3,2.233,-0.267,2016-02-29 16:12:37.86
28051,2016,2,1.9039,-0.2167,2016-02-29 16:15:31.19
28051,2016,3,1.9039,-0.2167,2016-02-29 16:15:31.227
29051,2016,2,2.7334,-0.421,2016-02-29 16:18:48.853
29051,2016,3,2.7334,-0.421,2016-02-29 16:18:48.883
13051,2016,1,2.4195,-0.3,2016-02-29 16:21:59.307
13051,2016,2,2.4195,-0.3,2016-02-29 16:21:59.493
61051,2016,1,1.9039,-0.2167,2016-02-29 16:24:21.357
61051,2016,2,1.9039,-0.2167,2016-02-29 16:24:21.533
61051,2016,3,1.9039,-0.2167,2016-02-29 16:24:21.55
60051,2016,1,2.7234,-0.411,2016-02-29 16:26:34.423
60051,2016,2,2.7234,-0.411,2016-02-29 16:26:34.63
60051,2016,3,2.7234,-0.411,2016-02-29 16:26:34.647
13051,2016,3,2.4195,-0.3,2016-02-29 16:28:15.69
12051,2016,3,2.4063,-0.277,2016-03-01 09:50:40.393
45051,2016,3,2.204,-0.2741,2016-03-01 09:57:48.917
63051,2016,2,1.8894,-0.155,2016-03-01 10:17:42.877
63051,2016,3,1.8894,-0.155,2016-03-01 10:17:42.933
41051,2016,2,2.075,-0.179,2016-03-01 10:25:09.8
41051,2016,3,2.075,-0.179,2016-03-01 10:25:09.84
10051,2016,2,2.467,-0.348,2016-03-01 10:32:09.053
10051,2016,3,2.467,-0.348,2016-03-01 10:32:09.087
66051,2016,2,2.2703,-0.287,2016-03-01 10:43:34.497
66051,2016,3,2.2703,-0.287,2016-03-01 10:43:34.563
65051,2016,1,2.213,-0.247,2016-03-01 11:02:27.667
65051,2016,2,2.183,-0.217,2016-03-01 11:02:27.857
65051,2016,3,2.183,-0.217,2016-03-01 11:02:27.873
46051,2016,1,2.4196,-0.2931,2016-03-01 14:41:57.497
46051,2016,1,2.4196,-0.2931,2016-03-01 14:49:34.533
46051,2016,1,2.4196,-0.2931,2016-03-01 14:54:23.217
46051,2016,1,2.4196,-0.2931,2016-03-01 14:56:14.947
46051,2016,1,2.4196,-0.2931,2016-03-01 15:01:44.987
46051,2016,2,2.4196,-0.2931,2016-03-01 15:12:15.053
46051,2016,3,2.4196,-0.2931,2016-03-01 15:12:15.14
4051,2016,3,2.1268,-0.237,2016-03-01 17:03:12.043
14051,2016,3,1.9298,-0.174,2016-03-01 17:06:48.35
17051,2016,2,1.788,-0.117,2016-03-01 17:11:11.94
17051,2016,3,1.788,-0.117,2016-03-01 17:11:11.963
42051,2016,2,2.105,-0.209,2016-03-01 17:12:53.99
42051,2016,3,2.105,-0.209,2016-03-01 17:12:54.007
64051,2016,2,2.7835,-0.436,2016-03-01 17:15:00.53
64051,2016,3,2.7835,-0.436,2016-03-01 17:15:00.55
11051,2016,3,2.1458,-0.259,2016-03-01 17:16:41.51
43051,2016,3,1.8802,-0.058,2016-03-01 17:18:26.643
44051,2016,3,1.5291,-0.128,2016-03-01 17:19:53.92
67051,2016,3,1.9094,-0.175,2016-03-01 17:21:43.9
7051,2016,3,2.1653,-0.2315,2016-03-01 17:24:01.913
8051,2016,3,2.4218,-0.2851,2016-03-01 17:25:06.17
24051,2016,3,1.5791,-0.118,2016-03-01 17:26:26.92
25051,2016,3,2.7134,-0.401,2016-03-01 17:27:26.84
68051,2016,2,2.7334,-0.421,2016-03-02 15:23:36.58
68051,2016,3,2.7334,-0.421,2016-03-02 15:24:24.56
69051,2016,2,1.9039,-0.2167,2016-03-02 15:26:06.57
69051,2016,3,1.9039,-0.2167,2016-03-02 15:26:06.58
55051,2016,2,2.7334,-0.421,2016-03-02 16:14:19.95
55051,2016,3,2.7334,-0.421,2016-03-02 16:14:19.987
56051,2016,2,1.9039,-0.2167,2016-03-02 16:16:10.553
56051,2016,3,1.9039,-0.2167,2016-03-02 16:16:10.57
3051,2016,2,2.233,-0.267,2016-03-04 11:25:05.117
12051,2016,2,2.4063,-0.277,2016-03-04 14:09:29.307
10051,2016,3,2.467,-0.348,2016-03-11 15:41:33.377
41051,2016,2,2.075,-0.179,2016-03-11 16:26:40.943
41051,2016,3,2.075,-0.179,2016-03-11 16:26:41.143
64051,2016,3,2.7835,-0.436,2016-03-16 18:54:45.403
64051,2016,3,2.8035,-0.456,2016-03-16 18:58:47.867
64051,2016,3,1.8894,-0.155,2016-03-16 19:01:29.903
68051,2016,3,2.7334,-0.421,2016-03-26 13:47:25.78
68051,2016,3,2.7034,-0.401,2016-03-26 13:49:54.703
28051,2016,3,1.9039,-0.2167,2016-04-01 15:18:05.723
29051,2016,3,2.7334,-0.421,2016-04-01 15:23:24.903
29051,2016,3,2.7034,-0.401,2016-04-01 15:31:31.58
68051,2016,3,2.6934,-0.391,2016-04-01 15:50:42.693
65051,2016,2,2.183,-0.217,2016-04-04 12:00:52.473
65051,2016,2,2.183,-0.217,2016-04-04 12:03:26.1
65051,2016,2,2.183,-0.217,2016-04-04 12:05:36.94
65051,2016,2,2.183,-0.217,2016-04-04 12:07:32.227
65051,2016,2,2.183,-0.217,2016-04-04 12:13:44.52
11051,2016,2,2.1458,-0.259,2016-04-04 12:31:52.27
11051,2016,2,2.1458,-0.259,2016-04-04 12:34:45
11051,2016,2,2.1458,-0.259,2016-04-04 12:52:06.787
3051,2016,2,2.213,-0.237,2016-04-04 14:39:43.603
3051,2016,2,2.213,-0.237,2016-04-04 14:43:38.533
13051,2016,2,2.4195,-0.3,2016-04-04 14:48:06.937
56051,2016,2,1.9039,-0.2167,2016-04-04 15:09:25.897
68051,2016,2,2.7334,-0.421,2016-04-04 15:14:20.5
69051,2016,2,1.9039,-0.2167,2016-04-04 15:15:04.023
41051,2016,2,2.095,-0.209,2016-04-05 08:47:11.743
42051,2016,2,2.105,-0.209,2016-04-05 08:48:32.343
3051,2016,3,2.233,-0.267,2016-04-05 09:42:09.527
3051,2016,4,2.233,-0.267,2016-04-05 09:42:09.627
13051,2016,3,2.4195,-0.3,2016-04-05 09:46:16.513
13051,2016,4,2.4195,-0.3,2016-04-05 09:46:16.557
65051,2016,3,2.183,-0.217,2016-04-05 09:49:07.47
65051,2016,4,2.183,-0.217,2016-04-05 09:49:07.49
41051,2016,3,2.095,-0.209,2016-04-05 09:52:26.26
41051,2016,4,2.095,-0.209,2016-04-05 09:52:26.277
56051,2016,3,1.9039,-0.2167,2016-04-05 09:54:33.58
56051,2016,4,1.9039,-0.2167,2016-04-05 09:54:33.6
62051,2016,3,3.1999,-0.551,2016-04-05 09:56:45.407
62051,2016,4,3.1999,-0.551,2016-04-05 09:56:45.42
62051,2016,2,3.1999,-0.551,2016-04-05 09:58:00.95
42051,2016,3,2.105,-0.209,2016-04-05 10:00:10.93
42051,2016,4,2.105,-0.209,2016-04-05 10:00:10.95
68051,2016,3,2.6734,-0.371,2016-04-05 10:01:53.207
68051,2016,4,2.6734,-0.371,2016-04-05 10:01:53.223
69051,2016,3,1.9039,-0.2167,2016-04-05 10:03:32.607
69051,2016,4,1.9039,-0.2167,2016-04-05 10:03:32.63
11051,2016,3,2.1458,-0.259,2016-04-05 10:04:56.7
11051,2016,4,2.1458,-0.259,2016-04-05 10:04:56.72
4051,2016,4,2.1268,-0.237,2016-04-05 11:20:36.59
7051,2016,4,2.1653,-0.2315,2016-04-05 11:21:49.693
8051,2016,4,2.4218,-0.2851,2016-04-05 11:22:52.223
10051,2016,4,2.487,-0.368,2016-04-05 11:23:41.213
12051,2016,4,2.4063,-0.277,2016-04-05 11:25:06.723
14051,2016,4,1.9298,-0.174,2016-04-05 11:33:32.55
17051,2016,4,1.788,-0.117,2016-04-05 11:35:24.993
24051,2016,4,1.5791,-0.118,2016-04-05 11:36:22.713
25051,2016,4,2.7134,-0.401,2016-04-05 11:37:15.99
28051,2016,4,1.8939,-0.1967,2016-04-05 11:38:07.773
29051,2016,4,2.6934,-0.384,2016-04-05 11:39:24.057
43051,2016,4,1.8802,-0.058,2016-04-05 11:41:44.283
44051,2016,4,1.5291,-0.128,2016-04-05 11:43:04.36
45051,2016,4,2.204,-0.2741,2016-04-05 11:43:46.053
46051,2016,4,2.4196,-0.2931,2016-04-05 11:44:30.687
55051,2016,4,2.7334,-0.421,2016-04-05 11:48:55.79
60051,2016,4,2.7234,-0.411,2016-04-05 11:49:45.993
61051,2016,4,1.9039,-0.2167,2016-04-05 11:50:44.723
63051,2016,4,1.8894,-0.155,2016-04-05 11:51:31.9
64051,2016,4,1.585,-0.062,2016-04-05 11:52:45.41
66051,2016,4,2.2703,-0.287,2016-04-05 11:53:27.613
67051,2016,4,1.9094,-0.175,2016-04-05 11:54:20.26
70051,2016,3,1.7765,-0.141,2016-04-06 17:03:35.367
70051,2016,4,1.7765,-0.141,2016-04-06 17:03:35.397
71051,2016,3,1.7765,-0.141,2016-04-06 17:05:24.99
71051,2016,4,1.7765,-0.141,2016-04-06 17:05:25
65051,2016,4,2.183,-0.217,2016-04-15 16:44:15.417
70051,2016,4,1.7765,-0.141,2016-04-26 10:33:00.917
70051,2016,4,1.7965,-0.161,2016-04-26 10:35:00.573
70051,2016,4,1.8165,-0.181,2016-04-26 10:36:31.71
71051,2016,4,1.7765,-0.141,2016-04-26 10:39:41.12
71051,2016,4,1.8065,-0.171,2016-04-26 10:40:29.313
70051,2016,4,1.8065,-0.171,2016-04-29 14:25:58.867
70051,2016,4,1.7865,-0.151,2016-04-29 14:27:49.527
3051,2016,3,2.233,-0.267,2016-05-02 10:25:44.81
13051,2016,3,2.4195,-0.3,2016-05-02 10:31:00.13
60051,2016,3,2.7234,-0.411,2016-05-02 10:36:23.55
60051,2016,3,2.7234,-0.411,2016-05-02 10:37:38.017
65051,2016,3,2.183,-0.217,2016-05-02 10:53:42.527
41051,2016,3,2.095,-0.209,2016-05-02 11:08:48.91
63051,2016,3,1.8894,-0.155,2016-05-02 11:14:55.707
62051,2016,3,3.1999,-0.551,2016-05-02 11:15:56.3
62051,2016,3,3.1999,-0.551,2016-05-02 11:19:54.07
62051,2016,3,3.1999,-0.551,2016-05-02 11:22:53.653
63051,2016,3,1.8894,-0.155,2016-05-02 11:23:58.863
42051,2016,3,2.105,-0.209,2016-05-02 11:33:30.643
68051,2016,3,2.6734,-0.371,2016-05-02 11:34:42.577
65051,2016,3,2.183,-0.217,2016-05-02 14:35:18.173
41051,2016,3,2.095,-0.209,2016-05-03 10:12:21.91
42051,2016,3,2.105,-0.209,2016-05-03 10:13:06.68
65051,2016,3,2.183,-0.217,2016-05-03 12:55:30.223
65051,2016,4,2.203,-0.237,2016-05-03 12:55:30.45
65051,2016,5,2.203,-0.237,2016-05-03 12:55:30.473
29051,2016,4,2.6934,-0.384,2016-05-03 15:04:25.467
29051,2016,4,2.7234,-0.414,2016-05-03 15:10:09.05
29051,2016,4,2.7434,-0.434,2016-05-03 15:12:52.873
61051,2016,4,1.9039,-0.2167,2016-05-03 15:16:06.253
3051,2016,4,2.233,-0.267,2016-05-03 18:05:28.4
3051,2016,5,2.233,-0.267,2016-05-03 18:05:28.547
4051,2016,5,2.1268,-0.237,2016-05-03 18:06:51.433
10051,2016,5,2.487,-0.368,2016-05-03 18:09:20.587
11051,2016,5,2.1458,-0.259,2016-05-03 18:11:45.913
12051,2016,5,2.4063,-0.277,2016-05-03 18:12:39.91
13051,2016,4,2.4195,-0.3,2016-05-03 18:14:15.703
13051,2016,5,2.4195,-0.3,2016-05-03 18:14:15.72
14051,2016,5,1.9298,-0.174,2016-05-03 18:17:02.207
17051,2016,5,1.788,-0.117,2016-05-03 18:19:00.84
41051,2016,4,2.095,-0.209,2016-05-04 09:08:36.467
41051,2016,5,2.095,-0.209,2016-05-04 09:08:36.567
42051,2016,4,2.105,-0.209,2016-05-04 09:10:03.097
42051,2016,5,2.105,-0.209,2016-05-04 09:10:03.12
68051,2016,4,2.6734,-0.371,2016-05-04 09:11:27.907
68051,2016,5,2.6734,-0.371,2016-05-04 09:11:27.947
62051,2016,4,3.1999,-0.551,2016-05-04 09:14:21.883
62051,2016,5,3.1999,-0.551,2016-05-04 09:14:21.91
63051,2016,5,1.8894,-0.155,2016-05-04 09:15:41.587
64051,2016,5,1.585,-0.062,2016-05-04 09:16:41.49
28051,2016,5,1.8939,-0.1967,2016-05-04 09:20:25.15
29051,2016,5,2.7534,-0.444,2016-05-04 09:22:42.147
45051,2016,5,2.204,-0.2741,2016-05-04 09:26:32.73
46051,2016,5,2.4196,-0.2931,2016-05-04 09:27:12.55
55051,2016,5,2.7334,-0.421,2016-05-04 09:28:27.283
56051,2016,5,1.9039,-0.2167,2016-05-04 09:29:17.853
60051,2016,5,2.7234,-0.411,2016-05-04 09:30:03.853
61051,2016,5,1.8639,-0.1767,2016-05-04 09:31:02.373
66051,2016,5,2.2703,-0.287,2016-05-04 09:32:12.61
67051,2016,5,1.9094,-0.175,2016-05-04 09:33:00.507
69051,2016,5,1.9039,-0.2167,2016-05-04 09:33:54.89
70051,2016,5,1.7965,-0.161,2016-05-04 09:34:33.287
71051,2016,5,1.8165,-0.181,2016-05-04 09:35:18.463
3051,2016,5,2.233,-0.267,2016-05-04 15:41:56.053
29051,2016,4,2.7534,-0.444,2016-05-04 15:43:14.45
29051,2016,5,2.7534,-0.444,2016-05-04 15:43:14.667
62051,2016,4,3.1999,-0.551,2016-05-13 13:39:27.617
62051,2016,5,3.1999,-0.551,2016-05-13 13:39:27.84
62051,2016,4,3.2499,-0.601,2016-05-13 13:42:03.99
62051,2016,5,3.2499,-0.601,2016-05-13 13:44:33.257
62051,2016,4,3.2489,-0.6,2016-05-13 13:47:38.327
62051,2016,5,3.2489,-0.6,2016-05-13 13:47:38.507
68051,2016,4,2.6734,-0.371,2016-05-13 13:56:29.103
68051,2016,5,2.6734,-0.371,2016-05-13 13:56:29.31
68051,2016,4,2.7234,-0.421,2016-05-13 14:01:25.3
68051,2016,5,2.7234,-0.421,2016-05-13 14:01:25.517
70051,2016,4,1.7965,-0.161,2016-05-13 14:07:48.687
70051,2016,5,1.7965,-0.161,2016-05-13 14:07:48.863
70051,2016,4,1.7665,-0.131,2016-05-13 14:09:24.16
70051,2016,5,1.7665,-0.131,2016-05-13 14:09:24.32
70051,2016,5,1.7765,-0.141,2016-05-18 15:58:22.413
28051,2016,5,1.8939,-0.1967,2016-05-24 17:18:03.913
28051,2016,5,1.9339,-0.2367,2016-05-24 17:20:28.507
28051,2016,5,1.9319,-0.2347,2016-05-24 17:22:21.037
72051,2016,5,2.1458,-0.259,2016-05-30 07:29:29.063
72051,2016,5,2.1458,-0.259,2016-06-02 08:43:48.227
72051,2016,4,2.1458,-0.259,2016-06-02 08:43:48.357
29051,2016,4,2.7334,-0.424,2016-06-02 08:51:19.447
28051,2016,4,1.8939,-0.1967,2016-06-02 08:53:12.83
28051,2016,5,1.9339,-0.2367,2016-06-02 09:04:36.997
29051,2016,5,2.7334,-0.424,2016-06-02 09:05:25.837
60051,2016,4,2.7234,-0.411,2016-06-02 09:06:53.197
60051,2016,5,2.7234,-0.411,2016-06-02 09:06:53.39
61051,2016,4,1.8639,-0.1767,2016-06-02 09:07:52.963
61051,2016,5,1.8639,-0.1767,2016-06-02 09:07:53.197
65051,2016,4,2.203,-0.237,2016-06-02 09:22:50.467
65051,2016,5,2.203,-0.237,2016-06-02 09:22:50.64
66051,2016,4,2.2703,-0.287,2016-06-02 09:25:09.59
66051,2016,5,2.2703,-0.287,2016-06-02 09:25:09.8
64051,2016,4,1.585,-0.062,2016-06-02 09:53:46.91
