CodigoNotaFiscal,CodigoCentroSaida,CodigoReceita,Volume,RelacaoAguaCimento,TipoLancamento,DataEmissaoNotaFiscal,CodigoCliente,CodigoMotorista,Status,QuantidadeAgua,QuantidadeAdicaoAgua,TempoPermanenciaObra,ConsumoTotal,FCK,TipoTraco,IdadeTraco,Aglomerante,Rompimento7Dias,Rompimento28Dias,DesvioUtilizado,Projecao
446109,79120,29087051,8.0,0.6629999999999999,B,2017-03-16 08:16:54.953,126536051,105079,N,1352,,2017-03-16 00:24:00,4384.0,25.0,N,28,68051.0,19.97,31.9,6.0,30.925155106658245
446111,51020,33128051,8.0,0.575,B,2017-03-16 08:21:16.913,124304051,49079,N,1376,,2017-03-16 00:13:00,5504.0,30.0,E,28,29051.0,0.0,0.0,7.0,
446112,51120,22256051,8.0,0.6629999999999999,B,2017-03-16 08:27:01.647,122950051,577051,N,1280,,2017-03-16 00:26:00,4512.0,25.0,N,28,60051.0,21.11,32.4,6.0,29.788497123343884
446114,51020,33128051,8.0,0.575,B,2017-03-16 08:31:14.783,124304051,340051,N,1376,,2017-03-16 00:17:00,5504.0,30.0,E,28,29051.0,25.28,38.04,7.0,34.72370518379557
446115,79120,29121051,8.0,0.6629999999999999,B,2017-03-16 08:32:36.410,118136051,104079,N,1384,,2017-03-16 01:09:00,4480.0,25.0,N,28,68051.0,17.77,27.61,6.0,26.967754373616696
446117,51120,28056051,8.0,0.588,B,2017-03-16 08:45:20.133,133599051,731051,N,1424,,2017-03-16 00:21:00,2872.0,30.0,N,28,60051.0,0.0,0.0,6.0,
446121,51120,22734051,8.0,0.5870000000000001,B,2017-03-16 09:07:33.670,121121051,66079,N,1320,,2017-03-16 00:17:00,5232.0,30.0,N,28,60051.0,24.42,33.59,6.0,32.93690829392239
446122,79120,29087051,8.0,0.6629999999999999,B,2017-03-16 09:09:05.830,126536051,95079,N,1352,,2017-03-16 01:06:00,4384.0,25.0,N,28,68051.0,21.48,33.43,6.0,30.895605304913555
446123,80020,30507051,7.0,0.546,B,2017-03-16 09:11:32.007,118720051,6080,N,1323,,2017-03-16 00:59:00,2632.0,25.0,E,7,70051.0,27.13,,5.5,37.44289830333963
446124,51120,22312051,8.0,0.6629999999999999,B,2017-03-16 09:18:01.153,103958051,828051,N,1288,,2017-03-16 01:10:00,4608.0,25.0,N,28,60051.0,0.0,0.0,6.0,
446126,148020,31252051,5.0,0.58,C,2017-03-16 09:24:37.370,132692051,8148,N,800,,2017-03-16 01:50:00,1565.0,30.0,N,28,71051.0,0.0,0.0,7.5,
446127,79120,30174051,8.0,0.5529999999999999,B,2017-03-16 09:25:54.143,119942051,162079,N,1400,,2017-03-16 00:23:00,5376.0,30.0,E,28,68051.0,28.22,41.51,7.5,37.37081655721248
446128,51120,22344051,8.0,0.75,B,2017-03-16 09:30:00.437,115318051,900000008,N,1384,,2017-03-16 00:10:00,2240.0,20.0,N,28,60051.0,0.0,0.0,6.0,
446129,51020,33128051,8.0,0.575,B,2017-03-16 09:31:18.417,124304051,419051,N,1376,,2017-03-16 00:12:00,5504.0,30.0,E,28,29051.0,0.0,0.0,7.0,
446131,79120,29121051,8.0,0.6629999999999999,B,2017-03-16 09:40:00.150,118136051,120079,N,1384,,2017-03-16 00:50:00,4480.0,25.0,N,28,68051.0,16.33,27.73,6.0,25.359254911172737
446132,51120,28056051,8.0,0.588,B,2017-03-16 09:41:11.917,133599051,85079,N,1424,,2017-03-16 00:20:00,2872.0,30.0,N,28,60051.0,31.56,42.77,6.0,39.102551785292306
446133,51020,9194051,7.0,0.735,C,2017-03-16 09:45:07.467,11344051,624051,N,1071,,2017-03-16 01:17:00,3500.0,20.0,N,28,29051.0,17.26,25.0,6.5,26.480759751853324
446134,148020,31260051,7.0,0.58,B,2017-03-16 09:50:06.017,135453051,42080,N,1211,,2017-03-16 01:05:00,2366.0,30.0,N,28,71051.0,19.62,26.16,7.5,29.33513707939777
446135,51120,22256051,8.0,0.6629999999999999,B,2017-03-16 09:50:57.900,122950051,54079,N,1280,,2017-03-16 00:29:00,4512.0,25.0,N,28,60051.0,0.0,0.0,6.0,
446136,79120,29087051,8.0,0.6629999999999999,B,2017-03-16 09:51:45.840,126536051,399051,N,1352,,2017-03-16 01:04:00,4384.0,25.0,N,28,68051.0,21.0,31.6,6.0,30.4035820416638
446138,51020,33128051,8.0,0.575,B,2017-03-16 09:55:41.643,124304051,643051,N,1376,,2017-03-16 00:15:00,5504.0,30.0,E,28,29051.0,0.0,0.0,7.0,
446139,51120,22734051,8.0,0.5870000000000001,B,2017-03-16 09:59:33.440,121121051,577051,N,1320,,2017-03-16 00:22:00,5232.0,30.0,N,28,60051.0,24.59,34.79,6.0,33.09318613633023
446140,80020,30507051,6.5,0.546,B,2017-03-16 10:03:26.080,118720051,39080,N,1229,,2017-03-16 00:45:00,2444.0,25.0,E,7,70051.0,27.76,,5.5,38.241643811488636
446141,79120,30174051,8.0,0.5529999999999999,B,2017-03-16 10:06:38.973,119942051,113079,N,1400,,2017-03-16 00:25:00,5376.0,30.0,E,28,68051.0,28.11,42.06,7.5,37.271037449716026
446142,51020,33128051,8.0,0.575,B,2017-03-16 10:06:39.690,124304051,173051,N,1376,,2017-03-16 00:21:00,5504.0,30.0,E,28,29051.0,22.37,35.94,7.0,31.87835851210017
446143,51120,22256051,8.0,0.6629999999999999,B,2017-03-16 10:12:58.847,122950051,873051,N,1280,,2017-03-16 00:24:00,4512.0,25.0,N,28,60051.0,0.0,0.0,6.0,
446144,51020,28040051,8.0,0.5870000000000001,B,2017-03-16 10:18:59.370,133599051,94079,N,1400,,2017-03-16 00:20:00,2864.0,30.0,N,28,29051.0,0.0,0.0,6.5,
446145,79120,29121051,8.0,0.6629999999999999,B,2017-03-16 10:19:11.160,118136051,114079,N,1384,,2017-03-16 00:52:00,4480.0,25.0,N,28,68051.0,16.75,26.02,6.0,25.833684594715066
446147,51120,22734051,8.0,0.5870000000000001,B,2017-03-16 10:24:55.253,121121051,890051,N,1320,,2017-03-16 00:25:00,5232.0,30.0,N,28,60051.0,24.1,33.3,6.0,32.64136130764558
446148,79120,30174051,8.0,0.5529999999999999,B,2017-03-16 10:28:57.870,119942051,105079,N,1400,,2017-03-16 01:12:00,5376.0,30.0,E,28,68051.0,29.66,42.23,7.5,38.66073859939249
446149,51020,33128051,8.0,0.575,B,2017-03-16 10:31:09.050,124304051,704051,N,1376,,2017-03-16 00:21:00,5504.0,30.0,E,28,29051.0,24.24,36.05,7.0,33.72390601477618
446150,51120,22256051,6.0,0.6629999999999999,B,2017-03-16 10:41:41.280,122950051,169051,N,960,,2017-03-16 00:35:00,3384.0,25.0,N,28,60051.0,0.0,0.0,6.0,
446152,51020,28088051,8.0,0.6509999999999999,B,2017-03-16 10:43:36.067,135434051,727051,N,1424,,2017-03-16 00:30:00,5104.0,25.0,N,28,29051.0,0.0,0.0,6.5,
446153,51120,22734051,8.0,0.5870000000000001,B,2017-03-16 10:52:30.000,121121051,731051,N,1320,,2017-03-16 00:40:00,5232.0,30.0,N,28,60051.0,24.4,35.63,6.0,32.918489432773455
446154,51020,33128051,8.0,0.575,B,2017-03-16 10:54:32.980,124304051,49079,N,1376,,2017-03-16 00:45:00,5504.0,30.0,E,28,29051.0,23.65,32.05,7.0,33.148410641653136
446155,80020,30507051,7.0,0.546,B,2017-03-16 10:59:55.660,123479051,12080,N,1323,,2017-03-16 01:15:00,2632.0,25.0,E,7,70051.0,0.0,,5.5,
446156,79120,29087051,8.0,0.6629999999999999,B,2017-03-16 11:04:54.430,126536051,104079,N,1352,,2017-03-16 00:43:00,4384.0,25.0,N,28,68051.0,20.53,32.54,6.0,29.917365851419593
446157,51020,28040051,8.0,0.5870000000000001,B,2017-03-16 11:05:53.743,133599051,340051,N,1400,,2017-03-16 00:43:00,2864.0,30.0,N,28,29051.0,0.0,0.0,6.5,
446158,51020,33128051,8.0,0.575,B,2017-03-16 11:25:59.383,124304051,66079,N,1376,,2017-03-16 00:25:00,5504.0,30.0,E,28,29051.0,23.47,34.49,7.0,32.97160918353564
446160,51120,22734051,8.0,0.5870000000000001,B,2017-03-16 11:30:21.870,121121051,222051,N,1320,,2017-03-16 00:55:00,5232.0,30.0,N,28,60051.0,0.0,0.0,6.0,
446161,79120,29121051,8.0,0.6629999999999999,B,2017-03-16 11:35:55.563,118136051,116079,N,1384,,2017-03-16 00:40:00,4480.0,25.0,N,28,68051.0,19.41,30.67,6.0,28.740395734080284
446162,79120,30174051,8.0,0.5529999999999999,B,2017-03-16 11:48:30.710,119942051,162079,N,1400,,2017-03-16 00:32:00,5376.0,30.0,E,28,68051.0,27.45,41.26,7.5,36.66855935226135
446163,51020,33128051,8.0,0.575,B,2017-03-16 12:04:50.753,124304051,419051,N,1376,,2017-03-16 00:13:00,5504.0,30.0,E,28,29051.0,0.0,0.0,7.0,
446165,79120,29121051,8.0,0.6629999999999999,B,2017-03-16 12:08:46.440,118136051,114079,N,1384,,2017-03-16 00:33:00,4480.0,25.0,N,28,68051.0,16.71,25.1,6.0,25.78869223350337
446166,148020,31252051,7.5,0.58,C,2017-03-16 12:09:43.507,6248051,42080,N,1200,,2017-03-16 01:40:00,2445.0,30.0,N,28,71051.0,18.33,26.77,7.5,27.494885008734453
446167,51120,22256051,6.0,0.6629999999999999,B,2017-03-16 12:14:15.050,131687051,54079,N,960,,2017-03-16 00:26:00,3384.0,25.0,N,28,60051.0,20.84,31.53,6.0,29.522315685008422
446169,80020,30507051,7.0,0.546,B,2017-03-16 12:24:23.620,123479051,40080,N,1323,,2017-03-16 00:55:00,2632.0,25.0,E,7,70051.0,0.0,,5.5,
446170,79120,30174051,8.0,0.5529999999999999,B,2017-03-16 12:24:48.913,119942051,120079,N,1400,,2017-03-16 00:26:00,5376.0,30.0,E,28,68051.0,31.51,43.23,7.5,40.275216372672055
446171,51020,33128051,8.0,0.575,B,2017-03-16 12:27:14.080,124304051,731051,N,1376,,2017-03-16 00:23:00,5504.0,30.0,E,28,29051.0,23.0,36.41,7.0,32.507209507158045
446173,51120,22734051,8.0,0.5870000000000001,B,2017-03-16 12:33:46.617,121121051,704051,N,1320,,2017-03-16 00:28:00,5232.0,30.0,N,28,60051.0,0.0,0.0,6.0,
446175,79120,29121051,8.0,0.6629999999999999,B,2017-03-16 12:40:19.793,118136051,113079,N,1384,,2017-03-16 00:31:00,4480.0,25.0,N,28,68051.0,17.16,27.52,6.0,26.292570922040227
446176,51020,11152051,8.0,0.7340000000000001,C,2017-03-16 12:40:26.943,11003051,577051,N,1408,,2017-03-16 01:42:00,2288.0,20.0,N,28,29051.0,0.0,0.0,6.5,
446177,80020,30507051,7.0,0.546,B,2017-03-16 12:43:28.687,118720051,11080,N,1323,,2017-03-16 01:34:00,2632.0,25.0,E,7,70051.0,0.0,,5.5,
446178,51120,22352051,7.0,0.752,C,2017-03-16 12:46:12.150,11344051,828051,N,1085,,2017-03-16 01:20:00,3416.0,20.0,N,28,60051.0,16.56,24.24,6.0,25.088536061039648
446179,79120,30174051,8.0,0.5529999999999999,B,2017-03-16 12:54:11.943,119942051,399051,N,1400,,2017-03-16 00:38:00,5376.0,30.0,E,28,68051.0,30.04,43.28,7.5,38.99620167201929
446180,51020,33128051,8.0,0.575,B,2017-03-16 12:54:27.470,124304051,643051,N,1376,,2017-03-16 00:25:00,5504.0,30.0,E,28,29051.0,23.3,34.51,7.0,32.80409645014447
446181,51120,22734051,8.0,0.5870000000000001,B,2017-03-16 13:01:47.827,121121051,873051,N,1320,,2017-03-16 00:19:00,5232.0,30.0,N,28,60051.0,0.0,0.0,6.0,
446182,148020,31266051,7.0,0.7170000000000001,B,2017-03-16 13:03:21.563,135345051,777051,N,1274,,2017-03-16 02:35:00,2044.0,20.0,N,28,71051.0,16.96,24.16,7.0,25.533434475821178
446183,51020,30329051,6.5,0.7190000000000001,C,2017-03-16 13:06:19.883,133581051,169051,N,1027,,2017-03-16 01:31:00,3342.0,20.0,E,28,29051.0,0.0,0.0,7.0,
446185,51020,33212051,6.0,0.65,B,2017-03-16 13:16:16.767,133573051,85079,N,1230,,2017-03-16 01:30:00,4284.0,25.0,E,28,29051.0,23.12,30.84,7.0,32.62616077667117
446186,51120,22256051,6.0,0.6629999999999999,B,2017-03-16 13:16:41.327,131687051,890051,N,960,,2017-03-16 00:19:00,3384.0,25.0,N,28,60051.0,19.2,30.48,6.0,27.872609291012374
446187,80020,30507051,6.5,0.546,B,2017-03-16 13:22:20.197,118720051,342051,N,1229,,2017-03-16 01:52:00,2444.0,25.0,E,7,70051.0,25.69,,5.5,35.61103353642321
446188,79120,29087051,6.0,0.6629999999999999,B,2017-03-16 13:22:31.010,126536051,116079,N,1014,,2017-03-16 01:02:00,3288.0,25.0,N,28,68051.0,21.3,33.2,6.0,30.711627448785894
446189,51120,28036051,7.0,0.586,C,2017-03-16 13:26:50.683,73605051,173051,N,1092,,2017-03-16 03:03:00,4284.0,30.0,N,28,60051.0,0.0,0.0,6.0,
446190,51020,33128051,8.0,0.575,B,2017-03-16 13:28:28.283,124304051,49079,N,1376,,2017-03-16 00:14:00,5504.0,30.0,E,28,29051.0,0.0,0.0,7.0,
446191,79120,29233051,3.0,0.586,C,2017-03-16 13:30:01.520,133217051,104079,N,489,,2017-03-16 02:40:00,1788.0,30.0,N,28,68051.0,0.0,0.0,6.0,
446192,51120,22352051,7.0,0.752,C,2017-03-16 13:36:57.303,11344051,94079,N,1085,,2017-03-16 01:45:00,3416.0,20.0,N,28,60051.0,15.35,23.16,6.0,23.753857558696648
446193,51020,11152051,8.0,0.7340000000000001,C,2017-03-16 13:37:39.833,11003051,340051,N,1408,,2017-03-16 01:54:00,2288.0,20.0,N,28,29051.0,15.95,25.37,6.5,25.00095243465628
446194,79120,29121051,8.0,0.6629999999999999,B,2017-03-16 13:40:59.840,118136051,114079,N,1384,,2017-03-16 01:06:00,4480.0,25.0,N,28,68051.0,18.32,27.66,6.0,27.569012773300475
446195,51120,22734051,8.0,0.5870000000000001,B,2017-03-16 13:46:37.203,121121051,222051,N,1320,,2017-03-16 00:16:00,5232.0,30.0,N,28,60051.0,0.0,0.0,6.0,
446196,51020,33128051,8.0,0.575,B,2017-03-16 13:47:50.020,124304051,66079,N,1376,,2017-03-16 00:25:00,5504.0,30.0,E,28,29051.0,0.0,0.0,7.0,
446197,80020,30493051,6.0,0.66,B,2017-03-16 13:50:13.710,108801051,39080,N,1050,,2017-03-16 01:44:00,1782.0,25.0,N,28,70051.0,0.0,0.0,6.5,
446198,79120,30174051,6.0,0.5529999999999999,B,2017-03-16 13:54:48.787,119942051,162079,N,1050,,2017-03-16 00:22:00,4032.0,30.0,E,28,68051.0,27.23,41.51,7.5,36.46626704660079
446200,51020,28108051,7.5,0.6629999999999999,C,2017-03-16 13:57:58.403,132748051,704051,N,1133,,2017-03-16 01:37:00,4066.0,25.0,N,28,29051.0,17.41,28.88,6.5,26.64747020224586
446201,51120,22352051,7.0,0.752,C,2017-03-16 14:00:53.957,11344051,727051,N,1085,,2017-03-16 02:03:00,3416.0,20.0,N,28,60051.0,11.93,20.2,6.0,19.748491696173794
446202,79120,31109051,8.0,0.535,C,2017-03-16 14:04:21.787,128781051,105079,N,1360,,2017-03-16 02:20:00,2664.0,30.0,E,7,69051.0,34.91,,6.5,41.370775816874115
446203,79120,29121051,8.0,0.6629999999999999,B,2017-03-16 14:12:32.483,118136051,113079,N,1384,,2017-03-16 01:07:00,4480.0,25.0,N,28,68051.0,18.6,28.32,6.0,27.872443342224717
446204,51020,30329051,6.5,0.7190000000000001,C,2017-03-16 14:15:17.490,133581051,419051,N,1027,,2017-03-16 01:34:00,3342.0,20.0,E,28,29051.0,0.0,0.0,7.0,
446208,51120,31775051,8.0,0.5870000000000001,C,2017-03-16 14:27:25.133,117337051,624051,N,1280,,2017-03-16 00:27:00,5024.0,30.0,N,28,60051.0,21.81,33.86,6.0,30.471759661652296
446209,51120,22734051,6.0,0.5870000000000001,B,2017-03-16 14:41:01.350,121121051,731051,N,990,,2017-03-16 00:16:00,3924.0,30.0,N,28,60051.0,0.0,0.0,6.0,
446211,79120,30174051,6.0,0.5529999999999999,B,2017-03-16 14:43:29.830,119942051,120079,N,1050,,2017-03-16 01:06:00,4032.0,30.0,E,28,68051.0,29.22,41.81,7.5,38.269763489312595
446212,80020,30493051,5.0,0.66,B,2017-03-16 14:46:51.290,108801051,6080,N,875,,2017-03-16 01:34:00,1485.0,25.0,N,28,70051.0,0.0,0.0,6.5,
446213,80020,30437051,4.5,0.731,C,2017-03-16 14:54:02.503,135396051,40080,N,815,,2017-03-16 01:49:00,1238.0,20.0,N,28,70051.0,0.0,0.0,6.5,
446215,79120,29087051,8.0,0.6629999999999999,B,2017-03-16 15:00:50.387,133450051,95079,N,1352,,2017-03-16 00:20:00,4384.0,25.0,N,28,68051.0,19.71,31.68,6.0,29.058241735471285
446216,51020,33128051,8.0,0.575,B,2017-03-16 15:02:56.517,124304051,54079,N,1376,,2017-03-16 00:58:00,5504.0,30.0,E,28,29051.0,23.92,33.48,7.0,33.41253275536261
446217,79020,29796051,6.0,0.6629999999999999,B,2017-03-16 15:08:05.690,131687051,49080,N,1014,,2017-03-16 00:25:00,3420.0,25.0,N,28,62051.0,21.84,34.78,6.0,27.770559775587692
446220,51020,9194051,7.0,0.735,C,2017-03-16 15:21:55.170,11344051,49079,N,1071,,2017-03-16 01:23:00,3500.0,20.0,N,28,29051.0,0.0,0.0,6.5,
446221,79120,29087051,8.0,0.6629999999999999,B,2017-03-16 15:22:13.760,133450051,399051,N,1352,,2017-03-16 00:30:00,4384.0,25.0,N,28,68051.0,19.97,31.56,6.0,29.332163266092977
446223,51020,10959051,4.0,0.5870000000000001,B,2017-03-16 15:35:45.643,121121051,85079,N,660,,2017-03-16 00:25:00,2616.0,30.0,N,28,29051.0,0.0,0.0,6.5,
446225,51120,31775051,8.0,0.5870000000000001,C,2017-03-16 15:45:25.903,117337051,577051,N,1120,,2017-03-16 00:23:00,5024.0,30.0,N,28,60051.0,22.72,36.05,6.0,31.345668126078895
446226,79120,29121051,8.0,0.6629999999999999,B,2017-03-16 15:55:05.890,118136051,114079,N,1384,,2017-03-16 00:15:00,4480.0,25.0,N,28,68051.0,16.17,25.1,6.0,25.177338294751433
446227,51020,30329051,6.5,0.7190000000000001,C,2017-03-16 15:55:58.847,133581051,731051,N,1027,,2017-03-16 00:32:00,3342.0,20.0,E,28,29051.0,15.26,24.59,7.0,24.20352058578716
446228,79120,29087051,8.0,0.6629999999999999,B,2017-03-16 16:01:43.673,133450051,162079,N,1352,,2017-03-16 00:17:00,4384.0,25.0,N,28,68051.0,17.83,29.84,6.0,27.033688088181176
446229,51020,28190051,6.0,0.735,C,2017-03-16 16:09:56.773,135477051,66079,N,888,,2017-03-16 01:35:00,2916.0,20.0,N,28,29051.0,0.0,0.0,6.5,
446230,80020,32337051,5.0,0.775,B,2017-03-16 16:14:01.267,134846051,12080,N,925,,2017-03-16 00:40:00,1345.0,20.0,E,28,70051.0,14.88,23.4,5.5,21.528354221192437
446231,79120,29087051,7.0,0.6629999999999999,B,2017-03-16 16:19:34.407,133450051,116079,N,1183,,2017-03-16 00:15:00,3836.0,25.0,N,28,68051.0,19.58,32.09,6.0,28.92074453015393
446232,79120,29121051,8.0,0.6629999999999999,B,2017-03-16 16:28:31.477,118136051,113079,N,1384,,2017-03-16 00:15:00,4480.0,25.0,N,28,68051.0,17.24,28.34,6.0,26.381629182387773
446233,51020,30329051,6.5,0.7190000000000001,C,2017-03-16 16:28:53.790,133581051,340051,N,1027,,2017-03-16 00:41:00,3342.0,20.0,E,28,29051.0,15.54,22.72,7.0,24.5286669675085
446234,79120,29121051,8.0,0.6629999999999999,B,2017-03-16 17:02:33.957,118136051,114079,N,1384,,2017-03-16 00:16:00,4480.0,25.0,N,28,68051.0,18.75,29.3,6.0,28.034268965436315
446235,79120,29121051,8.0,0.6629999999999999,B,2017-03-16 17:40:05.947,118136051,399051,N,1384,,2017-03-16 00:27:00,4480.0,25.0,N,28,68051.0,17.64,26.48,6.0,26.82460710217735
446236,79120,29087051,4.0,0.6629999999999999,B,2017-03-16 17:54:16.420,133450051,120079,N,676,,2017-03-16 00:53:00,2192.0,25.0,N,28,68051.0,0.0,0.0,6.0,
446240,80020,32388051,7.0,0.7290000000000001,C,2017-03-17 06:21:02.670,11344051,11080,N,1155,,2017-03-17 01:38:00,1785.0,20.0,N,28,70051.0,0.0,0.0,6.5,
446244,79120,30425051,8.0,0.599,B,2017-03-17 06:41:27.790,123821051,113079,N,1368,,2017-03-17 01:10:00,4896.0,30.0,E,28,68051.0,23.67,36.85,7.5,33.085000005129416
446246,51020,29562051,8.0,0.518,B,2017-03-17 06:53:13.100,135142051,169051,N,1344,,2017-03-17 00:38:00,5920.0,35.0,N,28,29051.0,0.0,0.0,6.5,
446247,79120,30607051,8.0,0.598,B,2017-03-17 06:54:04.923,117337051,95079,N,1408,,2017-03-17 00:40:00,5056.0,30.0,E,28,68051.0,22.19,36.59,7.5,31.615197040310232
446248,51120,22260051,8.0,0.5870000000000001,B,2017-03-17 06:57:30.443,10581051,222051,N,1136,,2017-03-17 00:38:00,5136.0,30.0,N,28,60051.0,23.24,36.82,6.0,31.83799889653899
446249,79120,30425051,8.0,0.599,B,2017-03-17 07:06:20.967,123821051,116079,N,1368,,2017-03-17 00:56:00,4896.0,30.0,E,28,68051.0,21.74,37.76,7.5,31.160239347812997
446250,51120,33347051,6.5,0.65,B,2017-03-17 07:07:29.897,133573051,173051,N,1294,,2017-03-17 02:00:00,4642.0,25.0,E,28,60051.0,21.31,36.17,6.5,29.98471457148865
446251,51020,33438051,7.0,0.635,B,2017-03-17 07:08:13.880,99248051,727051,N,1155,,2017-03-17 00:46:00,4158.0,25.0,E,28,29051.0,21.97,35.39,7.0,31.475224047900628
446252,60020,10670051,8.0,0.752,B,2017-03-17 07:10:12.267,122899051,643051,N,1352,,2017-03-17 00:28:00,2016.0,25.0,N,28,24051.0,22.25,28.29,5.0,27.626100329825395
446253,80020,32388051,7.0,0.7290000000000001,C,2017-03-17 07:11:00.280,11344051,342051,N,1120,,2017-03-17 01:24:00,1785.0,20.0,N,28,70051.0,15.1,23.45,6.5,21.822050139881824
446254,148020,31266051,5.5,0.7170000000000001,B,2017-03-17 07:13:01.940,135004051,777051,N,1001,,2017-03-17 01:05:00,1606.0,20.0,N,28,71051.0,0.0,0.0,7.0,
446255,51020,31585051,8.0,0.7240000000000001,B,2017-03-17 07:16:40.150,132712051,704051,N,1280,,2017-03-17 00:28:00,2176.0,25.0,N,28,28051.0,0.0,0.0,6.0,
446257,51120,22659051,6.5,0.6629999999999999,B,2017-03-17 07:19:00.837,135259051,812051,N,1053,,2017-03-17 02:53:00,3850.0,25.0,N,28,60051.0,0.0,0.0,6.0,
446258,79120,30607051,8.0,0.598,B,2017-03-17 07:19:42.777,117337051,399051,N,1408,,2017-03-17 00:29:00,5056.0,30.0,E,28,68051.0,22.52,38.28,7.5,31.946403814436298
446259,51020,29562051,8.0,0.518,B,2017-03-17 07:29:15.180,135142051,54079,N,1312,,2017-03-17 00:30:00,5920.0,35.0,N,28,29051.0,23.31,36.94,6.5,32.8139645581922
446260,51120,22260051,8.0,0.5870000000000001,B,2017-03-17 07:29:42.870,10581051,828051,N,1272,,2017-03-17 00:50:00,5136.0,30.0,N,28,60051.0,23.75,37.4,6.0,32.3160235776642
446261,79120,30425051,8.0,0.599,B,2017-03-17 07:31:38.750,123821051,104079,N,1368,,2017-03-17 00:47:00,4896.0,30.0,E,28,68051.0,25.93,41.84,7.5,35.25553130562723
446263,51020,33438051,7.0,0.635,B,2017-03-17 07:39:34.333,99248051,419051,N,1155,,2017-03-17 00:53:00,4158.0,25.0,E,28,29051.0,0.0,0.0,7.0,
446264,51120,33456051,8.0,0.735,C,2017-03-17 07:42:51.913,8152051,624051,N,1200,,2017-03-17 02:19:00,3888.0,20.0,E,28,60051.0,0.0,0.0,6.5,
446265,79120,30607051,8.0,0.598,B,2017-03-17 07:46:35.633,117337051,114079,N,1408,,2017-03-17 00:25:00,5056.0,30.0,E,28,68051.0,22.85,37.32,7.5,32.27558919294842
446266,60020,10670051,7.5,0.752,B,2017-03-17 07:54:52.070,122899051,873051,N,1268,,2017-03-17 00:44:00,1890.0,25.0,N,28,24051.0,0.0,0.0,5.0,
446267,51020,18123051,8.0,0.648,B,2017-03-17 07:56:45.017,118263051,85079,N,1312,,2017-03-17 00:54:00,2440.0,30.0,N,28,28051.0,25.73,31.77,6.0,30.87941160199312
446268,79120,30425051,8.0,0.599,B,2017-03-17 07:57:00.460,123821051,120079,N,1368,,2017-03-17 00:34:00,4896.0,30.0,E,28,68051.0,23.5,38.36,7.5,32.91818486304244
446269,51120,22260051,8.0,0.5870000000000001,B,2017-03-17 08:04:06.963,10581051,49079,N,1272,,2017-03-17 01:16:00,5136.0,30.0,N,28,60051.0,22.19,35.81,6.0,30.838626538882245
446270,80020,32388051,7.0,0.7290000000000001,C,2017-03-17 08:06:25.927,11344051,8148,N,1120,,2017-03-17 01:29:00,1785.0,20.0,N,28,70051.0,0.0,0.0,6.5,
446271,51020,31585051,8.0,0.7240000000000001,B,2017-03-17 08:07:20.307,132712051,94079,N,1280,,2017-03-17 00:18:00,2176.0,25.0,N,28,28051.0,0.0,0.0,6.0,
446272,79120,30607051,8.0,0.598,B,2017-03-17 08:12:32.803,117337051,49080,N,1408,,2017-03-17 00:27:00,5056.0,30.0,E,28,68051.0,23.39,38.22,7.5,32.809971961340445
446274,51020,29562051,8.0,0.518,B,2017-03-17 08:21:18.410,135142051,731051,N,1312,,2017-03-17 00:22:00,5920.0,35.0,N,28,29051.0,26.05,38.95,6.5,35.45229213526903
446275,79120,30425051,8.0,0.599,B,2017-03-17 08:28:21.950,123821051,162079,N,1368,,2017-03-17 00:41:00,4896.0,30.0,E,28,68051.0,22.9,37.11,7.5,32.32529126473572
446277,51020,33438051,6.0,0.635,B,2017-03-17 08:41:41.267,99248051,577051,N,990,,2017-03-17 00:38:00,3564.0,25.0,E,28,29051.0,0.0,0.0,7.0,
446280,51020,31585051,8.0,0.7240000000000001,B,2017-03-17 08:55:19.747,132712051,340051,N,1280,,2017-03-17 00:17:00,2176.0,25.0,N,28,28051.0,22.37,31.97,6.0,27.525321030812602
446281,148020,31266051,4.5,0.7170000000000001,B,2017-03-17 08:55:55.090,135004051,42080,N,819,,2017-03-17 00:55:00,1314.0,20.0,N,28,71051.0,14.68,23.63,7.0,22.251349347753308
446282,79120,30607051,8.0,0.598,B,2017-03-17 08:56:57.913,117337051,95079,N,1408,,2017-03-17 00:42:00,5056.0,30.0,E,28,68051.0,24.1,39.18,7.5,33.50467436120526
446283,51120,22260051,8.0,0.5870000000000001,B,2017-03-17 08:59:42.680,10581051,66079,N,1272,,2017-03-17 00:31:00,5136.0,30.0,N,28,60051.0,20.88,34.51,6.0,29.561843978974654
446284,51020,29562051,8.0,0.518,B,2017-03-17 09:08:13.487,135142051,811051,N,1312,,2017-03-17 00:20:00,5920.0,35.0,N,28,29051.0,0.0,0.0,6.5,
446286,51020,18123051,8.0,0.648,B,2017-03-17 09:19:06.060,118263051,704051,N,1312,,2017-03-17 00:23:00,2440.0,30.0,N,28,28051.0,26.94,34.03,6.0,32.063294094247254
446287,79120,30425051,8.0,0.599,B,2017-03-17 09:21:45.247,123821051,399051,N,1368,,2017-03-17 00:32:00,4896.0,30.0,E,28,68051.0,27.94,40.8,7.5,37.116479211381574
446288,51120,22659051,6.5,0.6629999999999999,B,2017-03-17 09:25:09.230,135259051,222051,N,1053,,2017-03-17 02:05:00,3850.0,25.0,N,28,60051.0,0.0,0.0,6.0,
