CodigoAglomerante,Idade,AbramsX,AbramsY,FCKFaixa1,DesvioFaixa1,DesvioTEFaixa1,FCKFaixa2,DesvioFaixa2,DesvioTEFaixa2,FCKFaixa3,DesvioFaixa3,DesvioTEFaixa3,FCKFaixa4,DesvioFaixa4,DesvioTEFaixa4,DesvioMaximo,DesvioTEMaximo,DataAlteracao
11051,3,-2.718,122.768,20,5,5,25,5,5,30,5,5,35,5,5,5,5,2019-04-02 12:09:00.97
11051,0,-1.972,134.402,20,5,5,25,5,5,30,5,5,35,5,5,5,5,2019-04-02 12:09:41.4
92051,3,-2.256,131.327,20,4,4,25,4,4,30,6,6,35,4,4,4,4,2019-04-02 12:15:57.793
92051,0,-2.062,149.223,20,5,5,25,5,5,30,5,5,35,5,5,5,5,2019-04-02 12:19:30.22
17051,28,-1.972,134.402,20,5,6,25,5,6,30,5,6,35,5,6,5,6,2019-04-02 12:23:17.53
17051,7,-2.445,141.776,20,5,5,25,5,5,30,5,5,35,5,5,5,5,2019-04-02 12:23:49.79
17051,3,-2.718,122.768,20,5,5,25,5,5,30,5,5,35,5,5,5,5,2019-04-02 12:24:20.763
17051,0,-1.972,134.402,20,5,5,25,5,5,30,5,5,35,5,5,5,5,2019-04-02 12:24:50.34
10051,28,-1.972,134.402,20,5,6,25,5,6,30,5,6,35,5,6,5,6,2019-04-02 12:26:14.22
10051,7,-2.445,141.776,20,5,5,25,5,5,30,5,5,35,5,5,5,5,2019-04-02 12:26:38.503
10051,3,-1.972,134.402,20,5,5,25,5,5,30,5,5,35,5,5,5,5,2019-04-02 12:27:01.97
10051,0,-1.972,134.402,20,5,5,25,5,5,30,5,5,35,5,5,5,5,2019-04-02 12:27:28.193
10051,3,-2.718,122.768,20,5,5,25,5,5,30,5,5,35,5,5,5,5,2019-04-02 12:27:58.833
61051,7,-1.637,101.453,20,4.5,4.5,25,1.5,1.5,30,2.5,2.5,35,3,3,3,3,2019-04-02 14:43:00.947
60051,28,-1.862,134.721,20,6.5,6.5,25,6.5,5.5,30,6.5,6.5,35,7,8,7,8,2019-04-02 14:49:58.61
60051,28,-1.862,134.721,20,6.5,6.5,25,6.5,5.5,30,6.5,6.5,35,7,8,7,8,2019-04-02 14:52:49.313
60051,28,-1.862,134.721,20,6.5,6.5,25,6.5,6.5,30,6.5,7.5,35,7,8,7,8,2019-04-02 14:53:25.13
60051,28,-1.862,134.721,20,6.5,6.5,25,6.5,5.5,30,6.5,6.5,35,7,8,7,8,2019-04-02 14:53:56.75
96051,7,-1.8,119.018,20,3.5,3.5,25,2,2,30,4,4,35,4,4,4,4,2019-04-02 14:57:51.897
96051,3,-2.123,141.65,20,6,6,25,5.5,5.5,30,6,6,35,6,6,6,6,2019-04-02 15:05:55.06
75051,28,-2.005,136.541,20,6,6,25,6,6,30,6,6,35,6,6,6,6,2019-04-03 10:03:48.523
89051,7,-1.791,115.455,20,3.5,3.5,25,4,4,30,3.5,3.5,35,3.5,3.5,4,4,2019-04-03 11:14:00.85
7051,0,-1.972,134.402,20,3,5,25,3,5,,,,,,,3,5,2019-04-03 11:17:42.113
7051,28,-1.972,134.402,20,4.5,5.5,25,4.5,5.5,30,4.5,5.5,35,5,5.5,5,5.5,2019-04-03 11:17:44.337
90051,7,-1.791,115.455,20,3.5,3.5,25,4,4,30,3.5,3.5,35,3.5,3.5,4,4,2019-04-03 11:23:14.653
3051,0,-1.782,107.48,20,3.2,5.2,25,4,6,30,3.7,5.7,35,4,6,4,6,2019-04-03 11:31:22.773
3051,28,-1.782,107.48,20,5,7,25,5,7,30,5,7,35,5,7,5,7,2019-04-03 11:31:25.213
4051,0,-1.972,134.402,20,3,5,25,3,5,,,,,,,3,5,2019-04-03 11:33:12.86
4051,3,-1.8982,76.554,20,4.5,6.5,,,,,,,,,,4.5,6.5,2019-04-03 11:33:14.297
4051,7,-1.7938,91.745,20,3,5,25,3.5,5.5,,,,,,,3.7,5.7,2019-04-03 11:33:15.96
4051,28,-1.972,134.402,20,4.5,5.5,25,4.5,5.5,30,4.5,5.5,35,5,5.5,5,5.5,2019-04-03 11:33:17.61
4051,3,-2.718,122.768,20,4.5,4.5,,,,,,,,,,4.5,4.5,2019-04-03 11:34:47.753
4051,7,-2.445,141.776,20,4,4,25,4,4,,,,,,,4,4,2019-04-03 11:34:50.527
4051,7,-2.445,141.776,20,4,4,25,4,4,,,,,,,4,4,2019-04-03 11:35:17.78
4051,28,-1.972,134.402,20,4.5,5.5,25,4.5,5.5,30,4.5,5.5,35,5,5.5,5,5.5,2019-04-03 11:35:36.647
19051,0,-1.4821,84.894,10,3,5,15,3,5,25,4,6,30,4,6,4,6,2019-04-03 11:38:08.46
19051,28,-1.4821,84.894,10,3,5,15,3,5,25,4,6,30,4,6,4,6,2019-04-03 11:38:11.237
21051,0,-1.4763,103.5,18,4.8,6.8,25,4.3,6.3,34,4,6,,,,5,7,2019-04-03 11:38:30.12
21051,28,-1.4763,103.5,18,4.8,6.8,25,4.3,6.3,34,4,6,,,,5,7,2019-04-03 11:38:31.807
32051,0,-1.4763,103.5,20,7,9,25,6.5,8.5,30,5.5,7.5,35,5,7,5,7,2019-04-03 11:39:02.207
32051,28,-1.4763,103.5,20,9.5,10,25,9,10,30,8,10,35,7.5,9.5,7.5,9.5,2019-04-03 11:39:05.333
34051,0,-1.752,124.15,20,5,7,25,3.5,5.5,30,4,6,35,4.5,6.5,5.2,7.2,2019-04-03 11:39:42.777
34051,3,-1.812,97.632,20,4.7,6.7,25,4.7,6.7,30,4.7,6.7,35,4.7,6.7,5,7,2019-04-03 11:39:46.62
34051,7,-1.8209,103.51,20,3,5,25,3,5,30,3.5,5.5,35,4.5,6.5,3.5,5.5,2019-04-03 11:39:51.087
34051,28,-1.752,124.15,20,8,10,25,6.5,8.5,30,7.5,9.5,35,7.5,9.5,8.2,10,2019-04-03 11:39:53.46
40051,28,-1.3574,81.545,20,1,3,25,1,3,30,1,3,35,1,3,0.5,2.5,2019-04-03 11:40:21.64
53051,28,-1.3574,81.545,20,1,3,25,1,3,30,1,3,35,1,3,0.5,2.5,2019-04-03 11:40:40.883
72051,0,-2.146,147.16,15,7,9,20,7,9,25,7,9,30,7,9,7,9,2019-04-03 11:41:00.46
72051,28,-2.325,176.62,15,5.5,6,20,5.5,6,25,5.5,6,30,5.5,6,6.5,7,2019-04-03 11:41:02.05
75051,0,-2.005,136.541,20,5.5,7.5,25,5.5,7.5,30,5.5,7.5,35,6,8,6,8,2019-04-03 11:41:32.123
75051,28,-2.005,136.541,20,6,6,25,6,6,30,6,6,35,6,6,6,6,2019-04-03 11:41:36.99
86051,0,-1.7914,122.83,20,2.5,4,25,2.5,4,30,2.5,4,35,2.5,4,2.5,4,2019-04-03 11:42:42.907
86051,28,-1.796,116.927,20,3.5,4,25,3.5,4,30,3.5,4,35,3.5,4,3.5,4,2019-04-03 11:43:49.023
13051,0,-1.782,107.48,20,3.2,5.5,25,4,6,30,3.7,5.7,35,4,6,4,6,2019-04-03 11:46:06.94
13051,28,-1.782,107.48,20,3,5,25,3,5,30,3,5,35,3,5,3,5,2019-04-03 11:46:08.86
14051,0,-1.972,134.402,20,5,5,25,5,5,,,,,,,5,5,2019-04-03 11:51:23.173
14051,3,-2.718,122.768,20,4.5,4.5,,,,,,,,,,4.5,4.5,2019-04-03 11:51:24.397
14051,7,-2.445,141.776,25,3.5,3.5,,,,,,,,,,3.5,3.5,2019-04-03 11:51:25.693
14051,28,-1.972,134.402,20,4.5,5.5,25,4.5,5.5,30,4.5,5.5,35,5,5.5,5,5.5,2019-04-03 11:51:26.96
39051,3,-1.8982,76.554,20,2,4,25,2,4,30,2,4,,,,2,4,2019-04-03 11:53:25.567
39051,28,-1.3574,81.545,20,1,3,25,1,3,30,1,3,35,1,3,0.5,2.5,2019-04-03 11:53:27.613
52051,28,-1.3574,81.545,20,1,3,25,1,3,30,1,3,35,1,3,0.5,2.5,2019-04-03 11:53:48.753
80051,0,-2.146,147.16,15,7,9,20,7,9,25,7,9,30,7,9,7,9,2019-04-03 11:54:20.537
80051,28,-2.325,176.62,15,6,7,20,6,7,25,6,7,30,6,7,7,8,2019-04-03 11:54:25.647
7051,7,-2.445,141.776,20,5,5,,,,,,,,,,5,5,2019-04-03 11:59:38.88
8051,0,-1.4763,103.5,18,4.3,6.3,20,3.6,5.6,25,3.8,5.8,30,4.3,6.3,4.3,6.3,2019-04-03 12:01:51.243
8051,28,-1.4763,103.5,18,4.3,6.3,20,3.6,5.6,25,3.8,5.8,30,4.3,6.3,4.3,6.3,2019-04-03 12:01:54.383
24051,0,-1.752,124.15,20,2.5,4.5,25,1,3,30,1.5,3.5,35,2,4,3,5,2019-04-03 12:02:33.273
24051,3,-1.812,97.632,20,4.5,5.5,25,3,3.5,30,5.5,6.5,35,5.5,6.8,5.5,5.5,2019-04-03 12:02:35.82
24051,7,-1.986,131.38,20,7.5,7.5,25,7.5,7.5,30,8,8,35,8.5,8.5,9,9,2019-04-03 12:02:38.54
24051,28,-1.679,128.93,20,7,8,25,7,8,30,7,8,35,8.5,9.5,8.5,9.5,2019-04-03 12:02:41.273
25051,0,-2.008,131.99,20,3.5,5.5,25,4.5,6.5,30,5.2,7.2,35,4.5,6.5,5,7,2019-04-03 12:03:06.52
25051,28,-1.763,112.31,20,6.5,8,25,6.5,8,30,6.5,8,35,6.5,8,6.5,8,2019-04-03 12:03:08.24
48051,28,-1.3574,81.545,35,1,3,40,1,3,45,1,3,50,1,3,1,3,2019-04-03 12:03:26.707
65051,0,-2.408,152.84,20,5,7,25,5,7,30,5,7,35,5,7,6,8,2019-04-03 12:04:07.387
65051,28,-1.929,120.54,20,5,7.5,25,5,7.5,30,6,8.5,35,6,8.5,6,8.5,2019-04-03 12:04:09.18
66051,3,-2.322,94.812,20,3,5,25,3,5,30,3,5,35,3,5,3,5,2019-04-03 12:04:36.417
66051,7,-2.252,118.62,20,4,4,25,4,4,30,4,4,35,4,4,4,4,2019-04-03 12:04:37.783
66051,28,-2.014,134.49,20,5,8,25,5,7,30,5,8,35,5,8,5,8,2019-04-03 12:04:39.05
77051,0,-2.005,136.541,20,5.5,7.5,25,5.5,7.5,30,6,8,35,6,8,6,8,2019-04-03 12:05:44.557
77051,28,-2.005,136.541,20,6,7,25,6,7,30,6,7,35,6,7,7,8,2019-04-03 12:05:48.757
81051,0,-2.146,147.16,15,7,9,20,7,9,25,7,9,30,7,9,7,9,2019-04-03 12:06:13.877
81051,28,-1.409,101.931,15,7.5,8.5,20,7.5,8.5,25,7.5,8.5,30,7.5,8.5,7.5,8.5,2019-04-03 12:06:15.38
15051,0,-1.3574,81.545,20,4.8,6.8,25,3.8,5.8,30,3.5,5.5,35,1.5,3.5,1.5,3.5,2019-04-03 12:07:49.353
15051,28,-2.156,161.71,20,6.5,8.5,25,6.5,8.5,30,6.5,8.5,35,6.5,8.5,6.5,8.5,2019-04-03 12:07:51.17
35051,3,-1.8982,76.554,20,3,5,25,3,5,30,3.5,5.5,,,,3.5,5.5,2019-04-03 12:08:14.403
35051,28,-1.632,127.24,30,7,9,35,7,9,40,8.5,10,45,9.2,10,7.8,9.8,2019-04-03 12:08:15.817
50051,3,-1.8982,76.554,20,3,5,25,3,5,30,4,6,,,,4,6,2019-04-03 12:08:51.933
50051,28,-1.632,127.24,30,7,9,35,7,9,40,8.5,10,45,9.2,10,7.8,9.8,2019-04-03 12:08:53.37
55051,0,-2.3078,169.16,20,4,6,25,4,6,30,4,6,35,4,6,4,6,2019-04-03 12:11:01.273
55051,28,-2.3078,169.16,20,3.5,5.5,25,3.4,5.4,30,3.4,5.4,35,4.6,6.6,3,5,2019-04-03 12:11:02.56
63051,0,-1.6159,113.43,20,4,6,25,4,6,30,4,6,35,4,6,3,5,2019-04-03 12:12:34.913
63051,28,-1.68,110.06,20,5.5,8,25,5.5,8,30,6,7.5,35,6.5,7.5,7,9,2019-04-03 12:12:36.73
56051,0,-1.752,124.15,20,2.5,4.5,25,1,3,30,1.5,3.5,35,2,4,2.7,4.7,2019-04-03 12:13:15.657
56051,3,-1.812,97.63,20,4,5.5,25,4,5.5,30,4,5.5,35,4,5.5,4,5.5,2019-04-03 12:13:17.23
56051,7,-1.785,110.08,20,4.5,4.5,25,4,4,30,4,4,35,4.5,4.5,4.5,4.5,2019-04-03 12:13:19.897
56051,28,-1.841,130.62,20,6,7,25,6,7,30,6,7,35,6,7,6,7,2019-04-03 12:13:23.17
62051,0,-2.3078,169.16,20,4,6,25,4,6,30,4,6,35,4,6,3,5,2019-04-03 12:14:32.17
62051,28,-1.848,127.99,20,2.5,3.5,25,2.5,3.5,30,2.5,3.5,35,3,4,3,4,2019-04-03 12:14:33.603
73051,0,-1.6159,113.43,20,4,6,25,4,6,30,4,6,35,4,6,3,5,2019-04-03 12:16:00.223
73051,28,-1.662,99.202,20,5,7,25,5,7,30,4.5,6.5,35,4.5,6.5,4,6,2019-04-03 12:16:02.15
78051,0,-1.886,127.091,20,5,7,25,5,7,30,5,7,35,5,7,5,7,2019-04-03 12:17:03.147
78051,28,-1.886,127.091,20,6.5,7.5,25,6.5,7.5,30,6.5,7.5,35,6.5,7.5,6.5,7.5,2019-04-03 12:17:04.343
82051,0,-2.146,147.16,15,7,9,20,7,9,25,7,9,30,7,9,7,9,2019-04-03 12:17:30.67
82051,28,-2.325,176.62,15,6,7,20,6,7,25,6,7,30,6,7,7,8,2019-04-03 12:17:32.55
18051,0,-1.3574,81.545,20,4.8,6.8,25,3.8,5.8,30,3.5,5.5,35,1.5,3.5,1.5,3.5,2019-04-03 12:36:50.327
18051,28,-1.3574,81.545,20,4,6,25,4,6,30,3.2,5.2,35,1.5,3.5,1,3,2019-04-03 12:36:51.6
37051,3,-1.8982,76.554,20,2,4,25,2,4,30,1.5,3.5,,,,2,4,2019-04-03 12:38:30.027
37051,28,-1.632,127.24,30,7,9,35,7,9,40,8.5,10,45,8.2,10,7.8,9.8,2019-04-03 12:38:31.567
10051,28,-1.972,134.402,20,4.5,5.5,25,4.5,5.5,30,4.5,5.5,35,5,5.5,5,5.5,2019-04-03 12:39:58.42
17051,28,-1.972,134.402,20,4.5,5.5,25,4.5,5.5,30,4.5,5.5,35,5,5.5,5,5.5,2019-04-03 12:40:36.7
51051,3,-1.8982,76.554,20,2,4,25,2,4,30,1.5,3.5,,,,2,4,2019-04-03 12:41:15.817
51051,28,-1.632,127.24,30,7,9,35,7,9,40,8.5,10,45,9.2,10,7.8,9.8,2019-04-03 12:41:18.3
64051,0,-1.6159,113.43,20,4,6,25,4,6,30,4,6,35,4,6,3,5,2019-04-03 12:41:43.507
64051,28,-1.68,110.06,20,6,8.5,25,6,9,30,6,7.5,35,6,9,6,9,2019-04-03 12:41:45.637
68051,0,-1.7914,122.83,20,3,5,25,3,5,30,3,5,35,3,5,3,5,2019-04-03 12:42:12.817
68051,28,-1.848,127.99,20,3.5,4,25,3.5,4,30,3.5,4,35,4,4.5,4,4.5,2019-04-03 12:42:15.547
69051,0,-1.752,124.15,20,2.5,4.5,25,1,3,30,1.5,3.5,35,2,4,2.7,4.7,2019-04-03 12:43:17.997
69051,3,-1.812,97.632,20,4,5.5,25,4,5.5,30,4,5.5,35,4,5.5,4,5.5,2019-04-03 12:43:19.45
69051,7,-1.785,110.08,20,4.5,4.5,25,1,1,30,3,3,35,4.5,4.5,4.5,4.5,2019-04-03 12:43:20.94
69051,28,-1.841,130.62,20,7,8,25,7,8,30,7,8,35,7,8,7,8,2019-04-03 12:43:22.2
83051,0,-2.146,147.16,15,7,9,20,7,9,25,7,9,30,7,9,7,9,2019-04-03 12:44:00.67
83051,28,-2.325,176.62,15,6,7,20,6,7,25,6,7,30,6,5.5,7,8,2019-04-03 12:44:03.393
84051,0,-1.886,127.091,20,5,7,25,5,7,30,5,7,35,5,7,5,7,2019-04-03 12:44:36.827
84051,28,-1.886,127.091,20,6.5,7.5,25,6.5,7.5,30,6.5,7.5,35,6.5,7.5,6.5,7.5,2019-04-03 12:44:38.237
12051,0,-1.4763,103.5,20,6.5,8.5,25,6.5,8.5,30,6.5,8.5,35,6.5,8.5,6.5,8.5,2019-04-03 12:45:42.387
12051,28,-2.176,131.27,15,6.5,6.5,20,6.5,6.5,25,6.5,6.5,30,6.5,6.5,6.5,6.5,2019-04-03 12:45:43.693
12051,0,-1.4763,103.5,20,6.5,8.5,25,6.5,8.5,30,6.5,8.5,35,6.5,8.5,6.5,8.5,2019-04-03 12:46:28.757
12051,28,-2.176,131.27,15,6.5,6.5,20,6.5,6.5,25,6.5,6.5,30,6.5,6.5,6.5,6.5,2019-04-03 12:46:30.05
26051,0,-1.4763,103.5,20,5,7,25,5,7,30,5,7,35,5,7,5,7,2019-04-03 12:46:52.433
26051,28,-1.4763,103.5,20,7.5,9.5,25,7,9,30,5,7,35,6,8,6,8,2019-04-03 12:46:53.693
27051,0,-1.752,124.15,20,3,5,25,1.5,3.5,30,2,4,35,3,5,3.5,5.5,2019-04-03 12:47:26.403
27051,3,-1.812,97.632,20,4.2,6.2,25,4.2,6.2,30,4.2,6.2,35,4.2,6.2,5,7,2019-04-03 12:47:27.76
27051,7,-1.8209,103.51,20,4,6,25,4,6,30,4.5,6.5,35,4.5,6.5,4,6,2019-04-03 12:47:29.087
27051,28,-1.752,124.15,15,4,6,20,5,7,25,6.2,8.2,30,5.2,7.2,4,6,2019-04-03 12:47:30.607
43051,0,-2.008,131.99,20,3,5,25,3.2,5.2,30,3.2,5.2,35,3.2,5.2,4.7,6.7,2019-04-03 12:48:07.943
43051,28,-2.097,155.04,20,7,8,25,7,8,30,7,8,35,7,8,7,8,2019-04-03 12:48:09.317
44051,3,-1.812,97.632,20,4,5.5,25,4,5.5,30,4,5.5,35,4,5.5,4,5.5,2019-04-03 12:48:31.19
44051,7,-1.785,110.08,20,4.5,4.5,25,1.5,1.5,30,3.5,3.5,35,3.5,3.5,4,4,2019-04-03 12:48:32.71
44051,28,-2.134,182.58,20,7,8,25,7,8,30,7,8,35,7,8,7,8,2019-04-03 12:48:33.937
49051,28,-1.636,131.64,30,5,7,35,5,7,40,5,7,45,5,7,5,7,2019-04-03 12:48:48.857
57051,0,-2.663,211.97,20,4,6,25,4,6,30,4,6,35,4,6,4,6,2019-04-03 12:49:03.997
57051,28,-2.663,211.97,20,5.5,7.5,25,5.5,7.5,30,5.2,7.2,35,6.5,8.5,9,10,2019-04-03 12:49:05.497
58051,3,-1.812,97.632,20,5,7,25,5,7,30,5,7,35,5,7,5,7,2019-04-03 12:49:26.83
58051,7,-1.8209,103.51,20,5,7,25,5,7,30,5,7,35,5,7,5,7,2019-04-03 12:49:28.08
58051,28,-1.752,124.15,20,6.5,8.5,25,6,8,30,6.5,8.5,35,5,7,6,8,2019-04-03 12:49:29.407
67051,0,-1.6159,113.43,20,5,7,25,5,7,30,5,7,35,5,7,5,7,2019-04-03 12:51:01.757
67051,28,-1.692,119.01,20,9,10,25,9,10,30,9,10,35,9,10,9,10,2019-04-03 12:51:03.017
70051,0,-2.146,147.16,15,7,9,20,7,9,25,7,9,30,7,9,7,9,2019-04-03 12:51:35.19
70051,28,-2.207,171.43,15,4,5,20,4,5,25,4,5,30,4.5,5.5,4.5,5.5,2019-04-03 12:51:37.12
79051,7,-2.41,143.98,20,6,6,25,4.5,4.5,30,6,6,35,7,7,7,7,2019-04-03 12:51:57.957
79051,28,-2.017,148.8,20,5,6,25,5,6,30,5,6,35,6,7,6,7,2019-04-03 12:51:59.197
75051,28,-2.005,136.541,20,6,6,25,6,6,30,6,6,35,6,6,6,6,2019-04-03 17:01:16.6
4051,28,-1.972,134.402,20,4.5,5.5,25,4.5,5.5,30,4.5,5.5,35,5,5.5,5,5.5,2019-04-04 11:59:59.35
10051,28,-1.972,134.402,20,4.5,5.5,25,4.5,5.5,30,4.5,5.5,35,5,5.5,5,5.5,2019-04-04 16:17:58.797
17051,28,-1.972,134.402,20,4.5,5.5,25,4.5,5.5,30,4.5,5.5,35,5,5.5,5,5.5,2019-04-04 16:19:29.237
17051,28,-1.972,134.402,20,4.5,5.5,25,4.5,5.5,30,4.5,5.5,35,5,5.5,5,5.5,2019-04-04 17:03:11.333
10051,28,-1.972,134.402,20,4.5,5.5,25,4.5,5.5,30,4.5,5.5,35,5,5.5,5,5.5,2019-04-04 17:36:01.14
94051,28,-2.015,144.436,20,8.5,9.5,25,8.5,9.5,30,8.5,9.5,35,8.5,9.5,8.5,9.5,2019-04-04 20:18:52.313
50051,28,-1.632,127.24,30,7,9,35,7,9,40,8.5,10,45,9.2,10,7.8,9.8,2019-04-05 14:16:15.187
28051,28,-1.574,115.616,20,5.5,7.5,25,5.5,6.5,30,5.5,7.5,35,5.5,6.5,5.5,6.5,2019-04-08 11:30:46.3
28051,3,-1.673,96.941,20,5.5,7,25,4.5,6,30,4,5.5,35,5.5,7,5,6.5,2019-04-08 11:37:44.517
28051,28,-1.574,115.616,20,5.5,6.5,25,5.5,6.5,30,5.5,6.5,35,5.5,6.5,5.5,6.5,2019-04-08 12:04:46.57
29051,28,-1.862,134.721,20,6.5,8.5,25,6.5,7.5,30,6.5,8.5,35,6.5,7.5,7,8,2019-04-08 12:12:40.33
61051,28,-1.574,115.616,20,5.5,6.5,25,5.5,6.5,30,5.5,6,35,5.5,6.5,5.5,6.5,2019-04-08 12:33:42.94
61051,7,-1.637,101.453,20,4.5,4.5,25,2.5,2.5,30,2.5,2.5,35,3,3,3,3,2019-04-08 12:36:24.117
61051,28,-1.574,115.616,20,5.5,6,25,5.5,6.5,30,5.5,6,35,5.5,6.5,5.5,6.5,2019-04-08 12:40:14.547
96051,7,-1.8,119.018,20,3.5,3.5,25,3,3,30,4,4,35,4,4,4,4,2019-04-08 12:42:30.307
96051,28,-1.681,138.178,20,9,8.5,25,9,9,30,9,9,35,9,9,9,9,2019-04-08 12:46:08.08
91051,7,-2.14,138.912,20,4,4,25,3.5,3.5,30,4,4,35,4,4,4,4,2019-04-08 13:08:54.427
92051,3,-2.256,131.327,20,4,4,25,3,3,30,6,6,35,4,4,4,4,2019-04-08 13:16:20.707
11051,28,-1.972,134.402,15,4.5,8,20,4.5,5.5,25,4.5,7,30,4.5,7,4.5,8.5,2019-04-08 13:19:02.573
96051,28,-1.681,138.178,20,8,9,25,8,9,30,8,9,35,8,9,8,9,2019-04-09 13:55:12.997
95051,28,-1.948,150.239,20,7,8,25,7,8,30,7,8,35,7.5,8.5,7.5,8.5,2019-04-09 13:56:17.48
61051,28,-1.574,115.616,20,6.5,6,25,6.5,6.5,30,6.5,6,35,6.5,6.5,6.5,6.5,2019-04-09 13:57:25.833
10051,7,-2.445,141.776,20,5,5,25,5,5,30,5,5,35,5,5,5,5,2019-04-09 15:37:35.45
69051,7,-1.785,110.08,20,4.5,4.5,25,1,1,30,3,3,35,4.5,4.5,4.5,4.5,2019-04-12 08:28:34.883
69051,28,-1.841,130.62,20,7,8,25,7,8,30,7,8,35,7,8,7,8,2019-04-12 08:28:36.35
7051,28,-1.972,134.402,20,4.5,5.49,25,4.5,5.5,30,4.5,5.5,35,5,5.5,5,5.5,2019-04-15 09:49:30.98
11051,28,-1.972,134.402,15,3.5,6.5,20,3.5,5,25,3.5,5.5,30,3.5,5.5,3.5,7,2019-04-15 16:02:51.793
94051,28,-2.015,144.436,20,6.5,7.5,25,6.5,7.5,30,6.5,7.5,35,6.5,7.5,6.5,7.5,2019-04-15 16:10:45.393
94051,28,-2.015,144.436,20,7,8,25,7,8,30,7,8,35,7,8,7,8,2019-04-15 16:12:43.897
91051,7,-2.14,138.912,20,3,3,25,2.5,2.5,30,3,3,35,3,3,3,3,2019-04-15 17:47:23.64
7051,28,-1.972,134.402,20,3.5,4,25,3.5,4,30,3.5,4,35,4.5,4,4.5,4,2019-04-15 18:24:28.17
4051,28,-1.972,134.402,20,3.5,4,25,3.5,4,30,3.5,4,35,3.5,4,4,4.5,2019-04-15 21:03:21.95
28051,28,-1.574,115.616,20,4.5,5.5,25,4.5,5.5,30,4.5,5.5,35,4.5,5.5,4.5,5.5,2019-04-15 21:18:03.517
14051,28,-1.972,134.402,20,3.5,4,25,3.5,4,30,3.5,4,35,4,4.5,4,4.5,2019-04-15 21:19:51.383
10051,7,-2.445,141.776,20,5,5,25,5,5,30,5,5,35,5,5,5,5,2019-04-15 22:02:59.053
10051,28,-1.972,134.402,20,3.5,4,25,3.5,4,30,3.5,4,35,4,4.5,4,4.5,2019-04-15 22:03:00.27
17051,28,-1.972,134.402,20,3.5,4,25,3.5,4,30,3.5,4,35,4,4.5,4,4.5,2019-04-15 22:23:17.363
96051,7,-1.8,119.018,20,3.5,4.5,25,3,4,30,4,5,35,4,5,4,5,2019-04-16 12:07:21.463
4051,28,-1.972,134.402,20,3.5,4,25,3.5,4,30,3.5,4,35,3.5,4,4,4.5,2019-04-17 17:01:48.267
17051,28,-1.972,134.402,20,3.5,4,25,3.5,4,30,3.5,4,35,4,4.5,4,4.5,2019-04-18 14:21:29.187
10051,28,-1.972,134.402,20,3.5,4,25,3.5,4,30,3.5,4,35,4,4.5,4,4.5,2019-04-18 17:02:47.12
17051,28,-1.972,134.402,20,3.5,4,25,3.5,4,30,3.5,4,35,4,4.5,4,4.5,2019-04-18 17:04:10.987
17051,28,-1.972,134.402,20,3.5,4,25,3.5,4,30,3.5,4,35,4,4.5,4,4.5,2019-04-22 10:22:36.41
7051,28,-1.972,134.402,20,2.5,3,25,2.5,3,30,2.5,3,35,3.5,4,3.5,4,2019-04-23 17:20:01.58
11051,28,-1.972,134.402,15,2.5,3,20,2.5,3,25,2.5,3,30,3.5,4,3.5,4,2019-04-23 17:41:38.637
11051,28,-1.972,134.402,15,2.5,5,20,2.5,5,25,2.5,5,30,3.5,5,3.5,5,2019-04-23 17:48:16.497
4051,28,-1.972,134.402,20,2.5,3,25,2.5,3,30,2.5,3,35,3.5,4,3.5,4,2019-04-23 17:56:22.423
14051,28,-1.972,134.402,20,2.5,3,25,2.5,3,30,2.5,3,35,3.5,4,3.5,4,2019-04-23 18:18:15.863
89051,7,-1.791,115.455,20,2.5,2.5,25,3,3,30,2.5,2.5,35,2.5,2.5,3,3,2019-04-23 18:25:25.53
90051,7,-1.791,115.455,20,2.5,2.5,25,3,3,30,2.5,2.5,35,2.5,2.5,3,3,2019-04-23 18:27:11.783
91051,7,-2.14,138.912,20,2,2,25,1.5,1.5,30,2,2,35,2,2,2,2,2019-04-23 18:28:52.907
92051,7,-2.14,138.912,20,3.5,3.5,25,1.5,1.5,30,3,3,35,4,4,3,3,2019-04-23 18:36:04.77
95051,7,-2.089,146.269,20,3.5,3.5,25,3.5,3.5,30,5,5,35,5.5,5.5,5.5,5.5,2019-04-23 18:42:10.24
14051,28,-1.972,134.402,20,2.5,3,25,2.5,3,30,2.5,3,35,3.5,4,3.5,4,2019-04-23 18:55:29.84
10051,28,-1.972,134.402,20,2.5,3,25,2.5,3,30,2.5,3,35,3,3.5,3,3.5,2019-04-23 19:21:35.65
91051,28,-2.062,149.223,20,4,5,25,4,5,30,4,5,35,4,5,4,5,2019-04-23 19:41:36.3
92051,28,-2.062,149.223,20,4,5,25,4,5,30,4,5,35,4,5,4,5,2019-04-23 20:03:50.56
17051,28,-1.972,134.402,20,2.5,3,25,2.5,3,30,2.5,3,35,3.5,4,3.5,4,2019-04-23 20:11:25.51
89051,3,-1.812,97.632,20,3,4.5,25,3,4.5,30,3,4.5,35,1.5,3,3,4.5,2019-04-24 11:45:03.863
90051,3,-1.812,97.632,20,3,4.5,25,3,4.5,30,3,4.5,35,1.5,3,3,4.5,2019-04-24 11:48:54.193
91051,3,-2.256,131.327,20,1.5,1.5,25,1.5,1.5,30,1.5,1.5,35,2.5,2.5,2.5,2.5,2019-04-24 11:50:04.86
