CodigoCentroSaida;CodigoGrupoInsumo;CodigoInsumo;CodigoFornecedor;Ativo;DensidadeReal;DensidadeAparente;DataAlteracao
60020;B;4;200350;S;2.688;1.376;2012-01-07 22:49:51.480
60020;B;6;200350;S;2.741;1.470;2012-01-07 22:49:51.543
60020;E;9;200350;S;2.950;1.350;2012-01-07 22:49:51.590
60020;C;16;200350;S;3.150;1.350;2012-01-07 22:49:51.640
60020;B;4;200350;S;2.688;1.376;2012-01-07 22:49:51.700
60020;B;6;200350;S;2.741;1.470;2012-01-07 22:49:51.747
60020;E;9;200350;S;2.950;1.350;2012-01-07 22:49:51.793
60020;C;16;200350;S;3.150;1.350;2012-01-07 22:49:51.840
60020;B;4;200350;S;2.688;1.376;2012-01-07 22:49:51.920
60020;B;6;200350;S;2.741;1.470;2012-01-07 22:49:51.950
60020;E;9;200350;S;2.950;1.350;2012-01-07 22:49:51.997
60020;C;16;200350;S;3.150;1.350;2012-01-07 22:49:52.043
60020;B;4;200350;S;2.688;1.376;2012-01-07 22:49:52.123
60020;B;6;200350;S;2.741;1.470;2012-01-07 22:49:52.170
60020;E;9;200350;S;2.950;1.350;2012-01-07 22:49:52.200
60020;C;16;200350;S;3.150;1.350;2012-01-07 22:49:52.247
79020;B;3;200350;N;2.681;1.423;2012-01-07 22:49:52.560
79020;F;2;200350;S;0.000;0.000;2012-01-07 22:49:52.653
79020;B;1;200350;N;2.618;1.331;2012-01-07 22:49:52.700
79020;B;4;200350;S;2.688;1.376;2012-01-07 22:49:52.747
79020;B;6;200350;S;2.741;1.470;2012-01-07 22:49:52.793
79020;E;9;200350;N;2.950;1.350;2012-01-07 22:49:52.840
79020;E;12;200350;S;2.200;1.350;2012-01-07 22:49:52.890
79120;B;3;200350;N;2.681;1.423;2012-01-07 22:49:52.980
79120;B;1;200350;N;2.618;1.331;2012-01-07 22:49:53.090
79120;B;4;200350;S;2.688;1.376;2012-01-07 22:49:53.140
79120;B;6;200350;S;2.741;1.470;2012-01-07 22:49:53.187
79120;E;12;200350;S;2.200;1.350;2012-01-07 22:49:53.263
79020;B;3;200350;N;2.681;1.423;2012-01-07 22:49:53.357
79020;F;2;200350;S;0.000;0.000;2012-01-07 22:49:53.420
79020;B;1;200350;N;2.618;1.331;2012-01-07 22:49:53.450
79020;B;4;200350;S;2.688;1.376;2012-01-07 22:49:53.497
79020;B;6;200350;S;2.741;1.470;2012-01-07 22:49:53.543
79020;E;9;200350;N;2.950;1.350;2012-01-07 22:49:53.590
79020;E;12;200350;S;2.200;1.350;2012-01-07 22:49:53.640
79120;B;3;200350;N;2.681;1.423;2012-01-07 22:49:53.717
79120;B;1;200350;N;2.618;1.331;2012-01-07 22:49:53.827
79120;B;4;200350;S;2.688;1.376;2012-01-07 22:49:53.857
79120;B;6;200350;S;2.741;1.470;2012-01-07 22:49:53.903
79120;E;12;200350;S;2.200;1.350;2012-01-07 22:49:53.967
79020;B;3;200350;N;2.681;1.423;2012-01-07 22:49:54.043
79020;F;2;200350;S;0.000;0.000;2012-01-07 22:49:54.107
79020;B;1;200350;N;2.618;1.331;2012-01-07 22:49:54.153
79020;B;4;200350;S;2.688;1.376;2012-01-07 22:49:54.200
79020;B;6;200350;S;2.741;1.470;2012-01-07 22:49:54.230
79020;E;9;200350;N;2.950;1.350;2012-01-07 22:49:54.280
79020;E;12;200350;S;2.200;1.350;2012-01-07 22:49:54.327
79120;B;3;200350;N;2.681;1.423;2012-01-07 22:49:54.390
79120;B;1;200350;N;2.618;1.331;2012-01-07 22:49:54.497
79120;B;4;200350;S;2.688;1.376;2012-01-07 22:49:54.543
79120;B;6;200350;S;2.741;1.470;2012-01-07 22:49:54.577
79120;E;12;200350;S;2.200;1.350;2012-01-07 22:49:54.653
79020;B;3;200350;N;2.681;1.423;2012-01-07 22:49:54.730
79020;F;2;200350;S;0.000;0.000;2012-01-07 22:49:54.793
79020;B;1;200350;N;2.618;1.331;2012-01-07 22:49:54.840
79020;B;4;200350;S;2.688;1.376;2012-01-07 22:49:54.873
79020;B;6;200350;S;2.741;1.470;2012-01-07 22:49:54.903
79020;E;9;200350;N;2.950;1.350;2012-01-07 22:49:54.950
79020;E;12;200350;S;2.200;1.350;2012-01-07 22:49:54.997
79120;B;3;200350;N;2.681;1.423;2012-01-07 22:49:55.060
79120;B;1;200350;N;2.618;1.331;2012-01-07 22:49:55.153
79120;B;4;200350;S;2.688;1.376;2012-01-07 22:49:55.200
79120;B;6;200350;S;2.741;1.470;2012-01-07 22:49:55.247
79120;E;12;200350;S;2.200;1.350;2012-01-07 22:49:55.327
79020;B;3;200350;N;2.681;1.423;2012-01-07 22:49:55.390
79020;F;2;200350;S;0.000;0.000;2012-01-07 22:49:55.450
79020;B;1;200350;N;2.618;1.331;2012-01-07 22:49:55.497
79020;B;4;200350;S;2.688;1.376;2012-01-07 22:49:55.543
79020;B;6;200350;S;2.741;1.470;2012-01-07 22:49:55.590
79020;E;9;200350;N;2.950;1.350;2012-01-07 22:49:55.640
79020;E;12;200350;S;2.200;1.350;2012-01-07 22:49:55.687
79120;B;3;200350;N;2.681;1.423;2012-01-07 22:49:55.747
79120;B;1;200350;N;2.618;1.331;2012-01-07 22:49:55.857
79120;B;4;200350;S;2.688;1.376;2012-01-07 22:49:55.890
79120;B;6;200350;S;2.741;1.470;2012-01-07 22:49:55.937
79120;E;12;200350;S;2.200;1.350;2012-01-07 22:49:55.997
79020;B;3;200350;N;2.681;1.423;2012-01-07 22:49:56.077
79020;F;2;200350;S;0.000;0.000;2012-01-07 22:49:56.140
79020;B;1;200350;N;2.618;1.331;2012-01-07 22:49:56.187
79020;B;4;200350;S;2.688;1.376;2012-01-07 22:49:56.230
79020;B;6;200350;S;2.741;1.470;2012-01-07 22:49:56.280
79020;E;9;200350;N;2.950;1.350;2012-01-07 22:49:56.310
79020;E;12;200350;S;2.200;1.350;2012-01-07 22:49:56.357
79120;B;3;200350;N;2.681;1.423;2012-01-07 22:49:56.420
79120;B;1;200350;N;2.618;1.331;2012-01-07 22:49:56.513
79120;B;4;200350;S;2.688;1.376;2012-01-07 22:49:56.560
79120;B;6;200350;S;2.741;1.470;2012-01-07 22:49:56.607
79120;E;12;200350;S;2.200;1.350;2012-01-07 22:49:56.670
79020;B;3;200350;N;2.681;1.423;2012-01-07 22:49:56.730
79020;F;2;200350;S;0.000;0.000;2012-01-07 22:49:56.810
79020;B;1;200350;N;2.618;1.331;2012-01-07 22:49:56.840
79020;B;4;200350;S;2.688;1.376;2012-01-07 22:49:56.890
79020;B;6;200350;S;2.741;1.470;2012-01-07 22:49:56.950
79020;E;9;200350;N;2.950;1.350;2012-01-07 22:49:56.980
79020;E;12;200350;S;2.200;1.350;2012-01-07 22:49:57.030
79120;B;3;200350;N;2.681;1.423;2012-01-07 22:49:57.090
79120;B;1;200350;N;2.618;1.331;2012-01-07 22:49:57.200
79120;B;4;200350;S;2.688;1.376;2012-01-07 22:49:57.247
79120;B;6;200350;S;2.741;1.470;2012-01-07 22:49:57.280
79120;E;12;200350;S;2.200;1.350;2012-01-07 22:49:57.340
79020;B;3;200350;N;2.681;1.423;2012-01-07 22:49:57.420
79020;F;2;200350;S;0.000;0.000;2012-01-07 22:49:57.497
79020;B;1;200350;N;2.618;1.331;2012-01-07 22:49:57.530
79020;B;4;200350;S;2.688;1.376;2012-01-07 22:49:57.560
79020;B;6;200350;S;2.741;1.470;2012-01-07 22:49:57.607
79020;E;9;200350;N;2.950;1.350;2012-01-07 22:49:57.640
79020;E;12;200350;S;2.200;1.350;2012-01-07 22:49:57.687
79120;B;3;200350;N;2.681;1.423;2012-01-07 22:49:57.747
79120;B;1;200350;N;2.618;1.331;2012-01-07 22:49:57.857
79120;B;4;200350;S;2.688;1.376;2012-01-07 22:49:57.903
79120;B;6;200350;S;2.741;1.470;2012-01-07 22:49:57.937
79120;E;12;200350;S;2.200;1.350;2012-01-07 22:49:58.013
79020;B;3;200350;N;2.681;1.423;2012-01-07 22:49:58.077
79020;F;2;200350;S;0.000;0.000;2012-01-07 22:49:58.153
79020;B;1;200350;N;2.618;1.331;2012-01-07 22:49:58.200
79020;B;4;200350;S;2.688;1.376;2012-01-07 22:49:58.247
79020;B;6;200350;S;2.741;1.470;2012-01-07 22:49:58.280
79020;E;9;200350;N;2.950;1.350;2012-01-07 22:49:58.310
79020;E;12;200350;S;2.200;1.350;2012-01-07 22:49:58.357
79120;B;3;200350;N;2.681;1.423;2012-01-07 22:49:58.437
79120;B;1;200350;N;2.618;1.331;2012-01-07 22:49:58.530
79120;B;4;200350;S;2.688;1.376;2012-01-07 22:49:58.577
79120;B;6;200350;S;2.741;1.470;2012-01-07 22:49:58.607
79120;E;12;200350;S;2.200;1.350;2012-01-07 22:49:58.687
79020;B;3;200350;N;2.681;1.423;2012-01-07 22:49:58.747
79020;F;2;200350;S;0.000;0.000;2012-01-07 22:49:58.827
79020;B;1;200350;N;2.618;1.331;2012-01-07 22:49:58.857
79020;B;4;200350;S;2.688;1.376;2012-01-07 22:49:58.903
79020;B;6;200350;S;2.741;1.470;2012-01-07 22:49:58.937
79020;E;9;200350;N;2.950;1.350;2012-01-07 22:49:58.980
79020;E;12;200350;S;2.200;1.350;2012-01-07 22:49:59.030
79120;B;3;200350;N;2.681;1.423;2012-01-07 22:49:59.090
79120;B;1;200350;N;2.618;1.331;2012-01-07 22:49:59.187
79120;B;4;200350;S;2.688;1.376;2012-01-07 22:49:59.230
79120;B;6;200350;S;2.741;1.470;2012-01-07 22:49:59.280
79120;E;12;200350;S;2.200;1.350;2012-01-07 22:49:59.340
79020;B;3;200350;N;2.681;1.423;2012-01-07 22:49:59.420
79020;F;2;200350;S;0.000;0.000;2012-01-07 22:49:59.480
79020;B;1;200350;N;2.618;1.331;2012-01-07 22:49:59.530
79020;B;4;200350;S;2.688;1.376;2012-01-07 22:49:59.577
79020;B;6;200350;S;2.741;1.470;2012-01-07 22:49:59.607
79020;E;9;200350;N;2.950;1.350;2012-01-07 22:49:59.653
79020;E;12;200350;S;2.200;1.350;2012-01-07 22:49:59.687
79120;B;3;200350;N;2.681;1.423;2012-01-07 22:49:59.763
79120;B;1;200350;N;2.618;1.331;2012-01-07 22:49:59.890
79120;B;4;200350;S;2.688;1.376;2012-01-07 22:49:59.937
79120;B;6;200350;S;2.741;1.470;2012-01-07 22:49:59.967
79120;E;12;200350;S;2.200;1.350;2012-01-07 22:50:00.043
79020;B;3;200350;N;2.681;1.423;2012-01-07 22:50:00.107
79020;F;2;200350;S;0.000;0.000;2012-01-07 22:50:00.187
79020;B;1;200350;N;2.618;1.331;2012-01-07 22:50:00.230
79020;B;4;200350;S;2.688;1.376;2012-01-07 22:50:00.263
79020;B;6;200350;S;2.741;1.470;2012-01-07 22:50:00.310
79020;E;9;200350;N;2.950;1.350;2012-01-07 22:50:00.357
79020;E;12;200350;S;2.200;1.350;2012-01-07 22:50:00.403
79120;B;3;200350;N;2.681;1.423;2012-01-07 22:50:00.467
79120;B;1;200350;N;2.618;1.331;2012-01-07 22:50:00.560
79120;B;4;200350;S;2.688;1.376;2012-01-07 22:50:00.607
79120;B;6;200350;S;2.741;1.470;2012-01-07 22:50:00.653
79120;E;12;200350;S;2.200;1.350;2012-01-07 22:50:00.717
79020;B;3;200350;N;2.681;1.423;2012-01-07 22:50:00.793
79020;F;2;200350;S;0.000;0.000;2012-01-07 22:50:00.873
79020;B;1;200350;N;2.618;1.331;2012-01-07 22:50:00.903
79020;B;4;200350;S;2.688;1.376;2012-01-07 22:50:00.950
79020;B;6;200350;S;2.741;1.470;2012-01-07 22:50:00.997
79020;E;9;200350;N;2.950;1.350;2012-01-07 22:50:01.030
79020;E;12;200350;S;2.200;1.350;2012-01-07 22:50:01.077
79120;B;3;200350;N;2.681;1.423;2012-01-07 22:50:01.140
79120;B;1;200350;N;2.618;1.331;2012-01-07 22:50:01.247
79120;B;4;200350;S;2.688;1.376;2012-01-07 22:50:01.293
79120;B;6;200350;S;2.741;1.470;2012-01-07 22:50:01.327
79120;E;12;200350;S;2.200;1.350;2012-01-07 22:50:01.403
80020;B;3;200350;S;2.681;1.423;2012-01-07 22:50:01.480
80020;B;1;200350;S;2.618;1.331;2012-01-07 22:50:01.560
80020;E;9;200350;S;2.950;1.350;2012-01-07 22:50:01.623
80020;E;12;200350;S;2.200;1.350;2012-01-07 22:50:01.670
80020;B;3;200350;S;2.681;1.423;2012-01-07 22:50:01.730
80020;B;1;200350;S;2.618;1.331;2012-01-07 22:50:01.827
80020;E;9;200350;S;2.950;1.350;2012-01-07 22:50:01.873
80020;E;12;200350;S;2.200;1.350;2012-01-07 22:50:01.920
80020;B;3;200350;S;2.681;1.423;2012-01-07 22:50:01.997
80020;B;1;200350;S;2.618;1.331;2012-01-07 22:50:02.077
80020;E;9;200350;S;2.950;1.350;2012-01-07 22:50:02.107
80020;E;12;200350;S;2.200;1.350;2012-01-07 22:50:02.153
80020;B;3;200350;S;2.681;1.423;2012-01-07 22:50:02.230
80020;B;1;200350;S;2.618;1.331;2012-01-07 22:50:02.293
80020;E;9;200350;S;2.950;1.350;2012-01-07 22:50:02.327
80020;E;12;200350;S;2.200;1.350;2012-01-07 22:50:02.373
80020;B;3;200350;S;2.681;1.423;2012-01-07 22:50:02.450
80020;B;1;200350;S;2.618;1.331;2012-01-07 22:50:02.513
80020;E;9;200350;S;2.950;1.350;2012-01-07 22:50:02.560
80020;E;12;200350;S;2.200;1.350;2012-01-07 22:50:02.590
80020;B;3;200350;S;2.681;1.423;2012-01-07 22:50:02.670
80020;B;1;200350;S;2.618;1.331;2012-01-07 22:50:02.730
80020;E;9;200350;S;2.950;1.350;2012-01-07 22:50:02.780
80020;E;12;200350;S;2.200;1.350;2012-01-07 22:50:02.827
80020;B;3;200350;S;2.681;1.423;2012-01-07 22:50:02.890
80020;B;1;200350;S;2.618;1.331;2012-01-07 22:50:02.967
80020;E;9;200350;S;2.950;1.350;2012-01-07 22:50:03.013
80020;E;12;200350;S;2.200;1.350;2012-01-07 22:50:03.043
80020;B;3;200350;S;2.681;1.423;2012-01-07 22:50:03.123
80020;B;1;200350;S;2.618;1.331;2012-01-07 22:50:03.187
80020;E;9;200350;S;2.950;1.350;2012-01-07 22:50:03.230
80020;E;12;200350;S;2.200;1.350;2012-01-07 22:50:03.263
80020;B;3;200350;S;2.681;1.423;2012-01-07 22:50:03.340
80020;B;1;200350;S;2.618;1.331;2012-01-07 22:50:03.420
80020;E;9;200350;S;2.950;1.350;2012-01-07 22:50:03.450
80020;E;12;200350;S;2.200;1.350;2012-01-07 22:50:03.480
80020;B;3;200350;S;2.681;1.423;2012-01-07 22:50:03.560
80020;B;1;200350;S;2.618;1.331;2012-01-07 22:50:03.640
80020;E;9;200350;S;2.950;1.350;2012-01-07 22:50:03.687
80020;E;12;200350;S;2.200;1.350;2012-01-07 22:50:03.717
79020;B;3;200350;S;2.681;1.423;2012-01-11 09:23:52.403
79020;B;3;200350;N;2.681;1.423;2012-01-11 17:20:09.153
79020;B;6;200350;S;2.741;1.470;2012-01-28 13:31:17.483
79120;B;4;200350;S;2.688;1.376;2012-01-28 13:32:06.513
79120;B;6;200350;S;2.741;1.470;2012-01-28 13:33:33.700
80020;E;12;200350;S;2.200;1.350;2012-01-30 16:36:04.607
79120;B;6;200350;S;2.741;1.470;2012-01-28 13:32:21.247
79120;B;4;200350;S;2.688;1.376;2012-01-28 13:33:44.730
51020;E;9;200350;S;2.950;1.350;2012-02-01 13:57:36.280
51020;E;9;200350;S;2.950;1.350;2012-02-01 13:58:36.730
51020;E;9;200350;S;2.950;1.350;2012-02-01 14:00:01.310
60020;E;9;200350;S;2.950;1.350;2012-02-01 14:00:49.513
80020;E;9;200350;S;2.950;1.350;2012-02-01 14:01:10.827
51020;A;14;200350;S;2.688;1.330;2012-02-14 17:36:02.563
51020;B;4;200350;S;2.688;1.376;2012-02-14 17:36:32.690
51020;B;6;200350;S;2.741;1.470;2012-02-14 17:36:50.093
51020;B;1;200350;S;2.618;1.331;2012-02-14 17:37:25.843
51020;B;3;200350;S;2.681;1.423;2012-02-14 17:37:44.637
51120;B;4;200350;S;2.688;1.376;2012-02-14 17:39:02.917
51120;B;6;200350;S;2.740;1.470;2012-02-14 17:39:12.510
51120;B;1;200350;N;2.618;1.331;2012-02-14 17:39:27.337
51120;B;3;200350;S;2.681;1.423;2012-02-14 17:39:38.413
51120;A;2;200350;S;2.591;1.121;2012-02-14 17:40:04.663
51020;A;14;200350;S;2.688;1.330;2012-02-14 17:42:01.643
51120;A;14;200350;S;2.688;1.330;2012-02-14 17:46:20.037
80020;B;4;200350;N;2.688;1.376;2012-02-14 17:48:12.610
80020;B;1;200350;S;2.618;1.331;2012-02-14 17:48:33.373
80020;B;3;200350;S;2.681;1.423;2012-02-14 17:48:43.937
80020;A;14;200350;S;2.688;1.330;2012-02-14 17:49:41.403
80020;A;14;200350;S;2.688;1.330;2012-02-14 17:50:53.620
60020;B;4;200350;S;2.688;1.376;2012-02-14 17:52:06.833
60020;B;6;200350;S;2.741;1.470;2012-02-14 17:52:22.240
60020;A;14;200350;S;2.688;1.330;2012-02-14 17:53:04.580
79120;B;1;200350;N;2.618;1.331;2012-02-14 17:55:50.060
79120;B;3;200350;N;2.681;1.423;2012-02-14 17:56:04.997
79120;A;14;200350;S;2.688;1.330;2012-02-14 17:57:07.243
79120;B;4;200350;S;2.688;1.376;2012-02-14 17:57:27.053
79120;B;6;200350;S;2.741;1.470;2012-02-14 17:57:40.210
79020;A;14;200350;S;2.688;1.330;2012-02-14 17:58:40.473
79020;B;4;200350;S;2.688;1.376;2012-02-14 17:58:56.753
79020;B;6;200350;S;2.741;1.470;2012-02-14 17:59:06.457
79020;B;1;200350;N;2.618;1.331;2012-02-14 17:59:24.940
79020;B;3;200350;N;2.681;1.423;2012-02-14 17:59:34.453
51020;B;3;200350;N;2.681;1.423;2012-02-15 08:12:01.173
51020;B;1;200350;S;2.618;1.331;2012-02-15 08:12:31.813
51020;B;3;200350;S;2.681;1.423;2012-02-15 08:12:45.250
51120;B;1;200350;S;2.618;1.331;2012-02-15 08:14:37.730
51120;B;1;200350;S;2.618;1.331;2012-02-15 08:14:48.730
51120;B;3;200350;S;2.681;1.423;2012-02-15 08:15:06.603
51020;B;1;200350;S;2.618;1.331;2012-02-15 08:15:29.760
51020;B;3;200350;S;2.681;1.423;2012-02-15 08:15:36.243
51020;A;2;200350;S;2.591;1.121;2012-02-15 10:39:48.903
51020;D;30;200350;S;1.190;1.190;2012-02-23 12:12:53.030
51020;D;79;200350;S;1.080;1.080;2012-02-23 12:16:54.140
51020;D;79;200350;S;1.080;1.080;2012-02-23 12:19:05.810
51120;D;79;200350;S;1.080;1.080;2012-02-23 12:19:42.233
51120;D;30;200350;S;1.190;1.190;2012-02-23 12:20:16.263
51020;C;47;200350;S;3.150;1.350;2012-02-23 12:21:12.543
60020;D;79;200350;S;1.080;1.080;2012-02-23 12:23:11.590
60020;D;30;200350;S;1.190;1.190;2012-02-23 12:23:35.610
79020;D;79;200350;S;1.080;1.080;2012-02-23 12:27:05.873
79020;D;30;200350;S;1.190;1.190;2012-02-23 12:27:16.717
79120;D;79;200350;S;1.080;1.080;2012-02-23 12:28:36.217
79120;D;30;200350;S;1.190;1.190;2012-02-23 12:28:51.420
80020;D;30;200350;S;1.190;1.190;2012-02-23 12:30:09.950
80020;D;79;200350;S;0.000;0.000;2012-02-23 12:31:36.937
51020;C;47;200350;N;3.150;1.350;2012-02-25 07:23:19.687
51020;C;47;200350;S;3.150;1.350;2012-02-27 07:16:35.077
79020;D;36;205847;S;1.000;1.000;2012-02-29 15:26:03.060
79120;D;36;205847;S;1.000;1.000;2012-02-29 15:28:12.577
51020;D;36;205847;S;1.000;1.000;2012-02-29 15:31:34.170
51120;D;36;205847;S;1.000;1.000;2012-02-29 15:34:35.123
51120;E;9;200350;N;2.950;1.350;2012-03-10 08:10:45.030
51120;E;9;200350;S;2.950;1.350;2012-03-10 08:11:21.043
51120;E;9;200350;N;2.950;1.350;2012-03-10 08:11:39.310
51120;E;9;200350;S;2.950;1.350;2012-03-10 08:11:44.640
51120;E;9;200350;N;2.950;1.350;2012-03-10 08:12:15.407
51120;E;9;200350;S;2.950;1.350;2012-03-10 08:12:19.747
51120;E;9;200350;N;2.950;1.350;2012-03-10 08:42:58.437
51120;E;9;200350;S;2.950;1.350;2012-03-10 10:02:17.827
51020;F;4;205847;S;0.000;0.000;2012-03-21 13:54:14.420
51020;F;4;205847;S;0.000;0.000;2012-03-21 14:10:27.997
79020;F;4;205847;N;0.000;0.000;2012-03-21 14:17:00.247
51020;F;4;205847;S;0.000;0.000;2012-03-21 15:09:47.247
51120;F;4;205847;S;0.000;0.000;2012-03-21 15:14:12.093
79120;F;4;205847;S;0.000;0.000;2012-03-21 15:15:29.403
60020;F;2;200350;S;0.000;0.000;2012-03-27 09:55:27.357
79020;E;10;200350;N;2.950;1.350;2012-03-29 14:48:39.123
79020;E;10;200350;S;2.950;1.350;2012-03-30 15:52:17.860
51020;D;10;200350;S;1.125;1.125;2012-04-03 08:20:41.170
51120;D;10;200350;S;1.125;1.125;2012-04-03 08:21:09.810
51340;D;10;200350;S;1.125;1.125;2012-04-03 08:21:47.107
51340;D;30;200350;S;1.190;1.190;2012-04-03 08:22:00.280
60020;D;10;200350;S;1.125;1.125;2012-04-03 08:22:29.233
60020;D;30;200350;S;1.190;1.190;2012-04-03 08:22:51.623
79020;D;10;200350;S;1.125;1.125;2012-04-03 08:23:39.543
79020;D;30;200350;S;1.190;1.190;2012-04-03 08:23:48.467
79120;D;10;200350;S;1.125;1.125;2012-04-03 08:24:25.857
79120;D;30;200350;S;1.190;1.190;2012-04-03 08:24:39.000
80020;D;10;200350;S;1.125;1.125;2012-04-03 08:25:25.233
80020;E;12;200350;N;2.200;1.350;2012-04-11 10:37:55.513
80020;C;44;206605;S;3.150;1.350;2012-04-16 10:00:07.670
51020;C;13;200350;S;3.150;1.350;2012-04-16 10:29:26.360
51020;C;13;200350;S;3.150;1.350;2012-04-16 10:31:48.530
51120;C;13;200350;S;3.150;1.350;2012-04-16 10:32:47.327
51120;C;13;200350;S;3.150;1.350;2012-04-16 10:33:06.030
60020;C;16;200350;S;3.150;1.350;2012-04-16 10:37:20.607
60020;C;16;200350;S;3.150;1.350;2012-04-16 10:39:39.843
79020;C;13;200350;S;3.150;1.350;2012-04-16 10:39:59.450
79020;C;13;200350;S;3.150;1.350;2012-04-16 10:45:24.310
60020;C;16;200350;S;3.150;1.350;2012-04-16 10:45:47.497
60020;C;16;200350;S;3.150;1.350;2012-04-16 10:48:20.140
51020;C;13;200350;S;3.150;1.350;2012-04-16 10:48:45.687
51020;C;13;200350;S;3.150;1.350;2012-04-16 10:49:27.060
80020;C;13;200350;S;3.150;1.350;2012-04-16 10:50:39.340
80020;C;13;200350;S;3.150;1.350;2012-04-16 10:51:44.450
80020;C;13;200350;S;3.150;1.350;2012-04-16 14:52:49.717
80020;C;13;200350;N;3.150;1.350;2012-04-16 16:54:35.483
80020;C;44;206605;S;3.150;1.350;2012-04-17 10:14:09.357
80020;C;44;206605;S;3.150;1.350;2012-04-17 10:18:38.187
80020;C;44;206605;S;3.150;1.350;2012-04-17 10:30:31.217
80020;C;44;206605;S;3.150;1.350;2012-04-17 10:31:20.857
51020;C;47;200350;S;3.150;1.350;2012-04-19 13:53:47.560
51020;C;47;200350;S;3.150;1.350;2012-04-24 09:07:57.717
60020;C;16;200350;S;3.150;1.350;2012-04-24 14:00:42.577
60020;C;16;200350;S;3.150;1.350;2012-04-24 14:02:18.263
51020;C;47;200350;S;3.150;1.350;2012-04-25 16:31:54.983
79120;E;10;200350;N;2.950;1.350;2012-04-30 13:07:13.107
79120;E;10;200350;S;2.950;1.350;2012-04-30 13:45:12.903
51020;C;13;200350;S;3.150;1.350;2012-05-02 08:21:28.607
51120;C;13;200350;S;3.150;1.350;2012-05-02 08:22:00.513
60020;C;16;200350;S;3.150;1.350;2012-05-02 08:22:54.983
79020;C;13;200350;S;3.150;1.350;2012-05-02 08:23:39.640
79120;C;13;200350;S;3.150;1.350;2012-05-02 08:24:05.217
80020;C;44;206605;S;3.150;1.350;2012-05-02 08:24:56.873
60020;C;16;200350;S;3.150;1.350;2012-05-03 08:36:11.090
51020;C;13;200350;S;3.150;1.350;2012-05-03 08:54:22.153
51120;C;13;200350;S;3.150;1.350;2012-05-03 08:54:51.560
79020;C;13;200350;S;3.150;1.350;2012-05-03 08:55:14.107
51020;C;13;200350;S;3.150;1.350;2012-05-03 08:58:08.107
51120;C;13;200350;S;3.150;1.350;2012-05-03 08:58:23.090
79020;C;13;200350;S;3.150;1.350;2012-05-03 08:58:42.747
51020;C;13;200350;S;3.150;1.350;2012-05-03 09:06:32.997
51120;C;13;200350;S;3.150;1.350;2012-05-03 09:06:53.560
79020;C;13;200350;S;3.150;1.350;2012-05-03 09:07:27.530
79120;C;13;200350;S;3.150;1.350;2012-05-03 09:07:55.657
80020;C;44;206605;S;3.150;1.350;2012-05-03 09:08:14.403
51120;E;9;200350;N;2.950;1.350;2012-05-11 07:34:12.763
51120;E;9;200350;S;2.950;1.350;2012-05-11 09:29:07.560
51120;E;12;200350;N;2.200;1.350;2012-05-11 09:55:51.043
51120;E;9;200350;N;2.950;1.350;2012-05-11 10:02:51.310
79020;A;2;200350;S;2.591;1.121;2012-05-11 14:07:47.030
79020;A;2;200350;S;2.591;1.121;2012-05-11 14:08:46.013
51120;E;9;200350;S;2.950;1.350;2012-05-12 10:05:41.107
51020;C;13;200350;S;3.150;1.350;2012-05-14 08:09:48.670
51120;C;13;200350;S;3.150;1.350;2012-05-14 08:10:12.937
79020;C;13;200350;S;3.150;1.350;2012-05-14 08:10:56.640
79120;C;13;200350;S;3.150;1.350;2012-05-14 08:11:11.153
80020;C;44;206605;S;3.150;1.350;2012-05-14 08:11:48.357
51120;E;12;200350;S;2.200;1.350;2012-05-16 07:55:52.170
80020;E;9;200350;N;2.950;1.350;2012-05-18 12:54:06.810
80020;E;9;200350;S;2.950;1.350;2012-05-18 12:55:56.733
80020;E;9;200350;N;2.950;1.350;2012-05-18 12:56:30.437
80020;E;9;200350;S;2.950;1.350;2012-05-18 13:16:39.077
51020;A;14;200350;S;2.688;1.330;2012-05-21 12:48:42.340
51020;B;4;200350;S;2.688;1.376;2012-05-21 12:49:13.157
51020;B;6;200350;S;2.741;1.470;2012-05-21 12:49:31.670
51020;D;30;200350;S;1.190;1.190;2012-05-21 12:52:51.763
51020;D;10;200350;S;1.125;1.125;2012-05-21 12:55:22.450
51020;D;21;200350;S;0.000;0.000;2012-05-21 12:55:54.750
51020;F;10;200350;S;1.000;1.000;2012-05-21 12:56:03.890
51020;D;79;200350;S;1.080;1.080;2012-05-21 12:56:32.483
51020;B;1;200350;S;2.618;1.331;2012-05-21 12:58:04.483
51020;B;3;200350;S;2.681;1.423;2012-05-21 12:58:16.497
51120;F;10;200350;S;1.000;1.000;2012-05-21 12:59:09.420
51120;D;10;200350;S;1.125;1.125;2012-05-21 12:59:45.763
51120;D;79;200350;S;1.080;1.080;2012-05-21 13:00:08.357
51120;D;21;200350;S;0.000;0.000;2012-05-21 13:00:27.263
51120;D;30;200350;S;1.190;1.190;2012-05-21 13:00:41.013
51120;A;14;200350;S;2.688;1.330;2012-05-21 13:01:13.997
51120;B;4;200350;S;2.688;1.376;2012-05-21 13:01:34.390
51120;B;6;200350;S;2.740;1.470;2012-05-21 13:01:58.687
51120;B;1;200350;S;2.618;1.331;2012-05-21 13:02:11.983
51120;B;3;200350;S;2.681;1.423;2012-05-21 13:02:24.187
51340;E;12;200350;S;2.200;1.350;2012-05-21 13:06:12.560
