CodigoAglomerante;Idade;AbramsX;AbramsY;FCKFaixa1;DesvioFaixa1;DesvioTEFaixa1;FCKFaixa2;DesvioFaixa2;DesvioTEFaixa2;FCKFaixa3;DesvioFaixa3;DesvioTEFaixa3;FCKFaixa4;DesvioFaixa4;DesvioTEFaixa4;DesvioMaximo;DesvioTEMaximo;DataAlteracao
61051;28;-17.520;1.241.500;20.00;6.50;8.00;25.00;6.50;8.50;30.00;6.50;8.50;35.00;6.50;8.00;7.50;8.50;2017-01-31 10:46:58.573
28051;28;-17.520;1.241.500;20.00;6.00;8.00;25.00;6.00;8.50;30.00;6.00;8.50;35.00;6.00;8.00;6.50;8.50;2017-02-01 20:02:16.897
76051;28;-15.960;1.089.600;20.00;5.00;7.00;25.00;5.00;7.50;30.00;5.00;7.50;35.00;5.50;7.50;5.50;7.50;2017-02-08 18:06:06.860
29051;28;-17.630;1.123.100;20.00;5.00;5.50;25.00;5.00;6.00;30.00;5.00;5.50;35.00;5.50;6.50;5.50;6.50;2017-02-24 17:59:24.530
29051;28;-17.630;1.123.100;20.00;5.00;5.50;25.00;5.00;6.00;30.00;5.00;5.50;35.00;5.50;6.50;5.50;6.50;2017-02-24 18:08:30.320
70051;28;-21.460;1.471.600;15.00;6.50;7.50;20.00;6.50;5.50;25.00;6.50;5.50;30.00;6.50;5.50;6.50;8.00;2017-03-03 16:30:01.250
29051;28;-17.630;1.123.100;20.00;6.00;6.50;25.00;6.00;6.50;30.00;6.00;6.50;35.00;6.00;6.50;6.00;6.50;2017-03-06 11:40:55.747
62051;28;-17.630;1.123.100;20.00;7.00;7.00;25.00;7.00;8.00;30.00;7.00;7.00;35.00;7.50;8.00;7.50;8.00;2017-03-06 13:58:44.483
60051;28;-17.630;1.123.100;20.00;6.00;6.50;25.00;6.00;6.50;30.00;6.00;6.50;35.00;6.00;6.50;6.00;6.50;2017-03-06 14:00:50.117
62051;28;-17.630;1.123.100;20.00;7.00;7.50;25.00;7.00;8.00;30.00;7.00;7.50;35.00;7.50;8.00;7.50;8.00;2017-03-06 14:22:29.733
29051;28;-17.630;1.123.100;20.00;6.50;7.00;25.00;6.50;7.00;30.00;6.50;7.00;35.00;6.50;7.00;6.50;7.00;2017-03-06 14:29:13.653
68051;28;-17.630;1.123.100;20.00;7.00;7.50;25.00;7.00;7.50;30.00;7.00;7.50;35.00;7.50;8.00;7.50;8.00;2017-03-06 14:30:47.980
29051;28;-17.630;1.123.100;20.00;6.50;7.00;25.00;6.50;7.00;30.00;6.50;7.00;35.00;6.50;7.00;6.50;7.00;2017-03-06 14:48:44.070
25051;28;-17.630;1.123.100;20.00;7.00;8.00;25.00;7.00;8.00;30.00;7.00;8.00;35.00;7.00;8.00;7.00;8.00;2017-03-06 14:50:16.097
61051;28;-17.520;1.241.500;20.00;6.50;8.00;25.00;6.50;8.50;30.00;6.50;8.50;35.00;6.50;8.00;7.50;8.50;2017-03-09 08:49:53.347
68051;28;-17.630;1.123.100;20.00;6.00;7.50;25.00;6.00;7.50;30.00;6.00;7.50;35.00;6.50;8.00;6.50;8.00;2017-03-10 16:49:50.073
69051;28;-19.100;1.264.300;20.00;5.00;6.50;25.00;5.00;6.50;30.00;5.00;6.50;35.00;5.00;6.50;5.00;6.50;2017-03-10 17:12:23.017
62051;28;-17.630;1.123.100;20.00;6.00;7.50;25.00;6.00;7.50;30.00;6.00;7.50;35.00;6.50;7.50;6.50;7.50;2017-03-10 17:28:32.130
60051;28;-17.630;1.123.100;20.00;5.00;6.50;25.00;5.00;6.50;30.00;6.00;6.50;35.00;6.00;6.50;6.00;6.50;2017-03-14 14:23:10.837
60051;28;-17.630;1.123.100;20.00;6.00;6.50;25.00;6.00;6.50;30.00;6.00;6.50;35.00;6.00;6.50;6.00;6.50;2017-03-14 14:25:30.880
61051;28;-17.520;1.241.500;20.00;5.50;8.00;25.00;5.50;8.50;30.00;6.50;8.50;35.00;6.50;8.00;7.50;8.50;2017-03-14 14:26:10.227
61051;28;-17.520;1.241.500;20.00;6.50;8.00;25.00;6.50;8.50;30.00;6.50;8.50;35.00;6.50;8.00;7.50;8.50;2017-03-14 15:44:48.433
29051;28;-17.630;1.123.100;20.00;5.50;7.00;25.00;5.50;6.00;30.00;5.50;7.00;35.00;5.50;7.00;5.50;7.00;2017-03-20 18:09:37.040
60051;28;-17.630;1.123.100;20.00;6.00;6.50;25.00;5.50;6.00;30.00;5.50;6.00;35.00;6.00;6.50;6.00;6.50;2017-03-20 18:42:28.880
70051;7;-20.830;1.112.700;15.00;5.50;6.50;20.00;5.50;6.50;25.00;6.50;6.50;30.00;6.50;6.50;5.00;6.00;2017-03-20 19:16:22.337
70051;28;-21.460;1.471.600;15.00;6.50;7.50;20.00;6.50;5.50;25.00;6.50;5.50;30.00;6.50;5.50;6.50;8.00;2017-03-20 19:16:23.350
70051;28;-21.460;1.471.600;15.00;6.50;7.50;20.00;6.50;5.50;25.00;6.50;5.50;30.00;6.50;5.50;6.50;8.00;2017-03-22 06:45:23.953
70051;28;-21.460;1.471.600;15.00;6.50;7.50;20.00;6.50;5.50;25.00;6.50;5.50;30.00;6.50;5.50;6.50;8.00;2017-03-22 06:49:55.937
70051;7;-21.460;1.471.600;15.00;6.50;7.50;20.00;6.50;5.50;25.00;6.50;5.50;30.00;6.50;5.50;6.50;8.00;2017-03-22 07:01:17.343
68051;28;-17.630;1.123.100;20.00;6.00;7.50;25.00;6.00;7.50;30.00;6.00;7.50;35.00;5.50;7.50;5.50;7.50;2017-03-24 18:22:13.377
62051;28;-17.630;1.123.100;20.00;6.00;7.50;25.00;6.00;7.50;30.00;6.00;7.50;35.00;5.50;7.50;5.50;7.50;2017-03-24 19:49:33.847
24051;28;-17.520;1.241.500;20.00;4.50;7.00;25.00;4.50;7.00;30.00;5.00;8.00;35.00;5.00;8.50;6.00;9.00;2017-03-27 17:11:41.703
25051;28;-17.630;1.123.100;20.00;6.50;8.00;25.00;6.50;8.00;30.00;6.50;8.00;35.00;6.50;8.00;6.50;8.00;2017-03-27 17:20:03.180
60051;28;-17.630;1.123.100;20.00;5.50;6.50;25.00;5.50;6.00;30.00;5.50;6.00;35.00;5.50;6.50;5.50;6.50;2017-03-27 17:52:06.097
63051;28;-16.620;992.020;20.00;4.00;7.00;25.00;4.00;7.00;30.00;3.50;5.50;35.00;3.50;5.00;3.50;6.00;2017-04-03 16:52:19.410
68051;28;-17.630;1.123.100;20.00;5.00;7.50;25.00;5.00;7.50;30.00;5.00;7.50;35.00;4.50;7.50;4.50;7.50;2017-04-03 16:55:30.063
44051;7;-18.209;1.035.100;20.00;6.00;8.00;25.00;6.00;6.50;30.00;6.00;8.00;35.00;6.00;8.00;6.00;8.00;2017-04-04 16:47:18.923
44051;7;-18.209;1.035.100;20.00;6.00;8.00;25.00;6.00;6.50;30.00;6.00;6.50;35.00;6.00;8.00;6.00;8.00;2017-04-04 16:48:27.380
44051;7;-18.209;1.035.100;20.00;6.00;8.00;25.00;6.00;8.00;30.00;6.00;8.00;35.00;6.00;8.00;6.00;8.00;2017-04-04 16:49:03.540
69051;7;-18.209;1.035.100;20.00;4.50;6.50;25.00;4.50;6.50;30.00;4.50;5.00;35.00;4.50;6.50;4.50;6.50;2017-04-04 16:51:28.223
69051;7;-18.209;1.035.100;20.00;4.50;6.50;25.00;4.50;6.50;30.00;5.50;6.50;35.00;4.50;5.00;4.50;6.50;2017-04-04 16:52:19.357
69051;7;-18.209;1.035.100;20.00;4.50;6.50;25.00;4.50;6.50;30.00;5.50;6.50;35.00;4.50;6.50;4.50;5.00;2017-04-04 16:53:37.020
44051;7;-18.209;1.035.100;20.00;6.00;8.00;25.00;6.00;6.50;30.00;6.00;8.00;35.00;6.00;8.00;6.00;8.00;2017-04-05 11:19:04.087
44051;7;-18.209;1.035.100;20.00;6.00;8.00;25.00;6.00;5.00;30.00;6.00;8.00;35.00;6.00;8.00;6.00;8.00;2017-04-05 11:22:35.377
44051;7;-18.209;1.035.100;20.00;6.00;8.00;25.00;4.50;5.00;30.00;6.00;8.00;35.00;6.00;8.00;6.00;8.00;2017-04-05 11:24:20.427
69051;7;-18.209;1.035.100;20.00;4.50;6.50;25.00;4.50;6.50;30.00;5.50;6.50;35.00;4.50;6.50;4.00;4.50;2017-04-05 11:51:34.127
69051;7;-18.209;1.035.100;20.00;4.50;6.50;25.00;4.50;6.50;30.00;5.50;6.50;35.00;4.50;6.50;3.00;3.50;2017-04-05 11:52:17.043
69051;7;-18.209;1.035.100;20.00;4.50;6.50;25.00;4.50;6.50;30.00;5.50;6.50;35.00;4.50;6.50;2.00;2.50;2017-04-05 11:52:53.990
69051;7;-18.209;1.035.100;20.00;4.50;6.50;25.00;4.50;6.50;30.00;5.50;6.50;35.00;2.00;2.50;4.50;6.50;2017-04-05 11:53:34.390
69051;7;-18.209;1.035.100;20.00;4.50;6.50;25.00;4.50;6.50;30.00;5.50;6.50;35.00;4.50;5.00;4.50;6.50;2017-04-05 11:54:25.863
69051;7;-18.209;1.035.100;20.00;4.50;6.50;25.00;4.50;6.50;30.00;5.50;6.50;35.00;4.50;5.00;4.50;6.50;2017-04-05 11:54:59.073
69051;7;-18.209;1.035.100;20.00;4.50;6.50;25.00;4.50;6.50;30.00;5.50;6.50;35.00;3.50;4.00;4.50;6.50;2017-04-05 11:55:45.573
69051;7;-18.209;1.035.100;20.00;4.50;6.50;25.00;4.50;6.50;30.00;5.50;5.50;35.00;3.50;4.00;4.50;6.50;2017-04-05 11:57:57.920
69051;7;-18.209;1.035.100;20.00;4.50;6.50;25.00;4.50;6.50;30.00;5.50;6.50;35.00;3.50;4.00;4.50;6.50;2017-04-05 11:58:37.397
68051;28;-17.630;1.123.100;20.00;5.00;7.50;25.00;5.00;6.00;30.00;5.00;7.50;35.00;4.50;7.50;4.50;7.50;2017-04-10 15:44:45.750
68051;28;-17.630;1.123.100;20.00;5.00;7.50;25.00;5.00;7.50;30.00;5.00;6.00;35.00;4.50;7.50;4.50;7.50;2017-04-10 15:45:46.197
68051;28;-17.630;1.123.100;20.00;5.00;7.50;25.00;5.00;7.50;30.00;5.00;5.00;35.00;4.50;7.50;4.50;7.50;2017-04-10 15:46:38.383
68051;28;-17.630;1.123.100;20.00;5.00;7.50;25.00;5.00;7.50;30.00;5.00;7.50;35.00;4.50;7.50;4.50;7.50;2017-04-10 15:47:24.430
68051;28;-17.630;1.123.100;20.00;5.00;7.50;25.00;5.00;7.50;30.00;5.00;7.50;35.00;4.50;7.50;4.50;7.50;2017-04-10 15:50:10.683
68051;28;-17.630;1.123.100;20.00;5.00;7.50;25.00;5.00;5.00;30.00;5.00;7.50;35.00;4.50;7.50;4.50;7.50;2017-04-10 15:50:59.300
68051;28;-17.630;1.123.100;20.00;5.00;7.50;25.00;5.00;6.00;30.00;5.00;7.50;35.00;4.50;7.50;4.50;7.50;2017-04-10 15:52:04.007
68051;28;-17.630;1.123.100;20.00;5.00;7.50;25.00;5.00;6.50;30.00;5.00;7.50;35.00;4.50;7.50;4.50;7.50;2017-04-10 15:57:01.583
65051;28;-19.290;1.205.400;20.00;5.00;7.50;25.00;5.00;7.50;30.00;6.00;8.50;35.00;6.00;8.50;6.00;8.50;2017-04-11 11:53:58.227
77051;0;-18.610;1.256.100;20.00;6.00;8.00;25.00;6.00;8.00;30.00;6.00;8.00;35.00;6.00;8.00;6.00;8.00;2017-04-13 17:19:32.300
77051;28;-18.610;1.256.100;20.00;6.00;8.00;25.00;6.00;8.00;30.00;6.00;8.00;35.00;6.00;8.00;6.00;8.00;2017-04-13 17:19:32.377
60051;28;-17.630;1.123.100;20.00;5.00;6.50;25.00;5.00;6.00;30.00;5.00;6.00;35.00;5.00;6.50;5.00;6.50;2017-04-17 18:09:36.013
24051;28;-17.520;1.241.500;20.00;4.50;7.00;25.00;4.50;7.00;30.00;4.50;8.00;35.00;4.50;8.50;5.00;8.50;2017-04-17 18:30:27.910
68051;28;-17.630;1.123.100;20.00;4.00;7.50;25.00;4.00;6.50;30.00;4.00;7.50;35.00;4.00;7.50;4.00;7.50;2017-04-25 16:51:03.133
60051;28;-21.010;1.289.500;20.00;3.50;5.00;25.00;3.50;4.50;30.00;4.00;5.00;35.00;4.00;5.50;4.00;5.50;2017-04-26 18:34:13.840
29051;28;-21.010;1.289.500;20.00;4.00;5.50;25.00;4.00;5.50;30.00;4.50;6.00;35.00;4.50;6.00;4.50;6.00;2017-04-26 19:05:48.650
29051;28;-21.010;1.289.500;20.00;4.00;5.00;25.00;4.00;5.00;30.00;4.50;6.00;35.00;4.50;6.00;4.50;6.00;2017-04-26 19:08:36.923
63051;28;-16.620;992.020;20.00;4.00;7.00;25.00;4.00;7.00;30.00;3.50;5.50;35.00;3.50;5.00;3.50;6.00;2017-05-04 16:59:11.457
63051;28;-16.620;992.020;20.00;4.00;6.50;25.00;4.00;6.50;30.00;3.50;5.50;35.00;3.50;5.00;3.50;6.00;2017-05-04 17:00:07.693
44051;7;-18.209;1.035.100;20.00;6.00;6.00;25.00;4.50;4.50;30.00;6.00;6.00;35.00;6.00;6.00;6.00;6.00;2017-05-08 12:14:02.393
44051;7;-18.209;1.035.100;20.00;5.00;6.00;25.00;4.50;4.50;30.00;4.50;6.00;35.00;5.00;6.00;5.00;6.00;2017-05-08 12:15:24.013
70051;28;-21.460;1.471.600;15.00;7.00;7.50;20.00;7.00;7.50;25.00;7.00;7.50;30.00;7.00;7.50;7.00;7.50;2017-05-08 16:47:26.490
29051;28;-21.010;1.289.500;20.00;4.00;5.00;25.00;4.00;5.00;30.00;4.00;6.00;35.00;4.00;6.00;4.00;6.00;2017-05-15 11:48:28.190
60051;28;-21.010;1.289.500;20.00;3.50;5.00;25.00;3.50;4.50;30.00;3.50;5.00;35.00;3.50;5.50;3.50;5.50;2017-05-15 12:17:29.493
60051;28;-21.010;1.289.500;20.00;3.50;5.00;25.00;3.50;4.50;30.00;3.50;5.00;35.00;3.50;5.00;3.50;5.00;2017-05-15 12:19:54.313
29051;28;-21.010;1.289.500;20.00;4.00;5.00;25.00;4.00;5.00;30.00;4.00;5.50;35.00;4.00;5.50;4.00;5.50;2017-05-15 12:29:50.173
24051;28;-17.520;1.241.500;20.00;4.00;7.00;25.00;4.00;7.00;30.00;4.00;8.00;35.00;4.00;8.50;4.00;8.50;2017-05-15 16:15:36.000
62051;28;-17.630;1.123.100;20.00;5.00;7.50;25.00;5.00;7.50;30.00;5.00;7.50;35.00;5.00;7.50;5.00;7.50;2017-05-15 16:48:52.703
56051;28;-19.100;1.264.300;20.00;5.50;7.00;25.00;5.50;7.00;30.00;5.50;7.00;35.00;5.50;7.00;5.50;7.00;2017-05-17 11:10:13.530
71051;28;-21.460;1.471.600;20.00;6.50;7.50;25.00;6.50;8.00;30.00;6.50;8.00;35.00;6.50;8.00;6.50;8.00;2017-05-22 14:12:57.957
68051;28;-17.630;1.123.100;20.00;5.00;7.50;25.00;5.00;6.50;30.00;5.00;7.50;35.00;5.00;7.50;5.00;7.50;2017-06-05 16:06:39.333
70051;28;-21.460;1.471.600;15.00;6.00;7.50;20.00;6.00;7.50;25.00;6.00;7.50;30.00;6.00;7.50;6.00;7.50;2017-06-05 16:53:18.947
24051;28;-17.520;1.241.500;20.00;5.00;7.00;25.00;5.00;7.00;30.00;5.00;8.00;35.00;5.00;8.50;5.00;8.50;2017-06-13 08:40:04.903
77051;28;-18.610;1.256.100;20.00;6.00;8.00;25.00;6.00;8.00;30.00;6.00;8.00;35.00;6.00;8.00;6.00;8.00;2017-06-21 14:33:57.390
61051;3;-18.120;976.320;20.00;4.30;6.50;25.00;4.30;6.50;30.00;5.00;7.00;35.00;4.30;6.50;4.30;6.50;2017-06-21 15:02:19.177
56051;7;-18.209;1.035.100;20.00;4.50;6.00;25.00;4.50;6.00;30.00;4.50;5.00;35.00;4.50;6.00;4.50;6.00;2017-06-23 16:21:48.120
70051;28;-21.460;1.471.600;15.00;6.00;7.50;20.00;6.00;7.50;25.00;6.00;7.50;30.00;6.00;7.50;6.00;7.50;2017-06-26 11:10:09.673
77051;28;-18.610;1.256.100;20.00;5.00;7.00;25.00;5.00;7.00;30.00;5.00;7.00;35.00;5.00;7.00;5.00;7.00;2017-06-26 15:10:45.537
70051;28;-21.460;1.471.600;15.00;5.50;7.50;20.00;5.50;7.50;25.00;5.50;7.50;30.00;5.50;7.50;5.50;7.50;2017-06-26 15:12:52.773
62051;28;-17.630;1.123.100;20.00;4.50;7.50;25.00;4.50;7.50;30.00;4.50;7.50;35.00;4.50;7.50;4.50;7.50;2017-06-26 15:29:26.067
29051;28;-21.010;1.289.500;20.00;3.50;5.00;25.00;3.50;5.00;30.00;3.50;5.00;35.00;3.50;5.50;3.50;5.50;2017-06-30 18:08:05.493
68051;28;-17.630;1.123.100;20.00;5.00;6.50;25.00;5.00;6.50;30.00;5.00;7.50;35.00;5.00;7.50;5.00;7.50;2017-06-30 18:41:26.720
78051;0;-18.610;1.256.100;20.00;5.00;7.00;25.00;5.00;7.00;30.00;5.00;7.00;35.00;5.00;7.00;5.00;7.00;2017-07-07 13:04:32.280
78051;28;-18.610;1.256.100;20.00;6.00;8.00;25.00;6.00;8.00;30.00;6.00;8.00;35.00;6.00;8.00;6.00;8.00;2017-07-07 13:04:32.307
70051;28;-21.460;1.471.600;15.00;4.50;7.50;20.00;4.50;7.50;25.00;4.50;7.50;30.00;4.50;7.50;5.00;7.50;2017-07-14 17:42:49.737
29051;28;-21.010;1.289.500;20.00;3.50;4.50;25.00;3.50;4.50;30.00;3.50;4.50;35.00;3.50;5.00;3.50;5.00;2017-07-14 18:16:09.257
71051;28;-21.460;1.471.600;20.00;5.50;7.50;25.00;5.50;7.50;30.00;5.50;7.50;35.00;5.50;7.50;5.50;7.50;2017-07-17 16:56:38.077
29051;28;-21.010;1.289.500;20.00;3.00;4.50;25.00;3.00;4.50;30.00;3.00;4.50;35.00;3.00;5.00;3.00;5.00;2017-07-24 16:43:21.287
29051;28;-21.010;1.289.500;20.00;3.50;4.50;25.00;3.50;4.50;30.00;3.50;4.50;35.00;3.50;5.00;3.50;5.00;2017-07-24 17:50:48.703
60051;28;-21.010;1.289.500;20.00;3.00;5.00;25.00;3.00;4.50;30.00;3.00;5.00;35.00;3.00;5.00;3.00;5.00;2017-07-25 12:20:54.320
62051;28;-17.630;1.123.100;20.00;4.00;7.00;25.00;4.00;7.00;30.00;4.00;7.00;35.00;4.00;7.00;4.00;7.00;2017-07-26 15:23:45.510
60051;28;-21.010;1.289.500;20.00;3.00;4.50;25.00;3.00;4.50;30.00;3.00;5.00;35.00;3.00;5.00;3.00;5.00;2017-07-28 17:22:27.633
68051;28;-17.630;1.123.100;20.00;4.00;5.50;25.00;4.00;6.00;30.00;4.00;7.00;35.00;4.00;7.00;4.00;7.00;2017-07-28 17:26:08.110
24051;28;-17.520;1.241.500;20.00;5.00;7.00;25.00;5.00;7.00;30.00;5.00;8.00;35.00;5.00;8.50;5.00;8.50;2017-08-01 16:35:54.183
77051;28;-18.610;1.256.100;20.00;5.00;6.00;25.00;5.00;6.00;30.00;5.00;7.00;35.00;5.00;7.00;5.00;7.00;2017-08-07 15:54:39.427
28051;28;-17.520;1.241.500;20.00;5.00;8.00;25.00;5.00;8.50;30.00;5.00;8.50;35.00;5.00;8.00;5.50;8.50;2017-08-14 14:34:52.077
28051;28;-17.520;1.241.500;20.00;5.00;8.00;25.00;5.00;8.50;30.00;5.00;8.50;35.00;5.00;8.00;5.50;8.50;2017-08-14 14:38:58.547
61051;7;-17.980;1.040.500;20.00;4.00;6.00;25.00;4.00;6.00;30.00;4.00;6.00;35.00;4.00;6.00;4.00;6.00;2017-08-18 15:00:04.043
62051;28;-17.630;1.123.100;20.00;4.00;6.00;25.00;4.00;6.00;30.00;4.00;6.00;35.00;4.00;6.00;4.00;6.00;2017-08-21 10:01:18.293
70051;28;-21.460;1.471.600;15.00;4.50;6.50;20.00;4.50;6.50;25.00;4.50;6.50;30.00;4.50;6.50;5.00;7.00;2017-08-21 10:23:13.397
62051;28;-17.630;1.123.100;20.00;3.50;6.00;25.00;3.50;6.00;30.00;3.50;6.00;35.00;3.50;6.00;3.50;6.00;2017-08-22 17:57:08.227
62051;28;-17.630;1.123.100;20.00;4.00;6.00;25.00;4.00;6.00;30.00;4.00;6.00;35.00;4.00;6.00;4.00;6.00;2017-08-25 17:17:09.710
68051;28;-17.630;1.123.100;20.00;5.00;5.50;25.00;5.00;6.00;30.00;5.00;7.00;35.00;5.00;7.00;5.00;7.00;2017-08-28 15:18:40.357
29051;28;-21.010;1.289.500;20.00;3.50;4.00;25.00;3.50;4.50;30.00;3.50;4.50;35.00;3.50;5.00;3.50;5.00;2017-09-04 10:31:04.290
77051;28;-18.610;1.256.100;20.00;5.00;5.50;25.00;5.00;6.00;30.00;5.00;6.00;35.00;5.00;6.00;5.00;6.00;2017-09-04 10:52:44.287
70051;28;-21.460;1.471.600;15.00;4.50;5.50;20.00;4.50;6.50;25.00;4.50;6.50;30.00;4.50;6.50;5.00;7.00;2017-09-04 10:55:29.240
70051;28;-21.460;1.471.600;15.00;4.50;5.50;20.00;4.50;5.50;25.00;4.50;6.50;30.00;4.50;6.50;5.00;7.00;2017-09-04 10:56:02.100
24051;28;-17.520;1.241.500;20.00;4.50;7.00;25.00;4.50;7.00;30.00;5.00;8.00;35.00;5.00;8.50;5.00;8.50;2017-09-04 16:29:38.403
62051;28;-17.630;1.123.100;20.00;5.00;6.00;25.00;5.00;6.00;30.00;5.00;6.00;35.00;5.00;6.00;5.00;6.00;2017-09-04 16:48:53.990
75051;28;-18.610;1.256.100;20.00;6.00;8.00;25.00;6.00;8.00;30.00;6.00;8.00;35.00;6.00;8.00;6.00;8.00;2017-09-20 10:17:02.893
70051;28;-21.460;1.471.600;15.00;4.50;5.50;20.00;4.50;5.50;25.00;4.50;6.00;30.00;4.50;6.00;5.00;6.50;2017-09-25 18:16:32.890
60051;28;-20.040;1.358.200;20.00;5.50;7.00;25.00;5.50;7.00;30.00;5.50;7.00;35.00;6.00;7.50;6.00;7.50;2017-10-04 15:33:42.810
29051;28;-20.040;1.358.200;20.00;6.00;6.50;25.00;6.00;7.00;30.00;6.00;7.00;35.00;6.50;8.00;6.50;8.00;2017-10-04 15:45:27.820
68051;28;-20.460;1.301.100;20.00;4.50;5.50;25.00;4.50;5.50;30.00;5.00;7.00;35.00;5.00;7.00;5.00;7.00;2017-10-04 16:50:55.160
62051;28;-20.460;1.301.100;20.00;4.50;5.50;25.00;4.50;5.50;30.00;5.00;6.00;35.00;5.00;6.00;5.00;6.00;2017-10-04 18:05:03.480
62051;28;-20.460;1.301.100;20.00;4.50;5.50;25.00;4.50;5.50;30.00;5.00;6.00;35.00;5.00;6.00;5.00;6.00;2017-10-04 18:08:11.760
28051;0;-17.520;1.241.500;20.00;5.00;6.00;25.00;5.00;6.00;30.00;5.00;6.00;35.00;5.00;6.00;5.00;6.00;2017-10-05 10:59:24.240
28051;28;-19.110;1.322.700;20.00;5.50;7.00;25.00;5.50;7.00;30.00;5.50;7.00;35.00;6.00;7.50;6.00;7.50;2017-10-05 11:03:15.907
61051;28;-19.110;1.322.700;20.00;5.50;7.00;25.00;5.50;7.00;30.00;5.50;7.00;35.00;6.00;7.50;6.00;7.50;2017-10-05 11:12:09.390
24051;28;-18.410;1.312.300;20.00;4.50;7.00;25.00;4.50;7.00;30.00;5.00;8.00;35.00;5.00;8.50;5.00;8.50;2017-10-05 11:22:05.580
70051;28;-21.460;1.471.600;15.00;4.50;5.50;20.00;4.50;5.50;25.00;4.50;6.00;30.00;4.50;6.00;5.00;6.50;2017-10-06 10:48:21.640
70051;28;-23.250;1.766.200;15.00;6.00;7.00;20.00;6.00;7.00;25.00;6.00;7.50;30.00;6.00;7.50;7.00;8.50;2017-10-06 11:12:38.840
70051;28;-23.250;1.766.200;15.00;6.00;7.00;20.00;6.00;7.00;25.00;6.00;7.50;30.00;6.00;7.50;7.00;8.50;2017-10-06 11:13:31.693
77051;28;-19.570;1.275.500;20.00;4.50;5.00;25.00;4.50;5.50;30.00;4.50;5.50;35.00;4.50;5.50;4.50;5.50;2017-10-06 11:43:30.353
69051;28;-19.700;1.355.700;20.00;6.00;7.00;25.00;6.00;7.00;30.00;6.00;7.50;35.00;6.00;7.50;6.00;7.50;2017-10-06 11:52:35.943
56051;28;-19.700;1.355.700;20.00;6.00;7.00;25.00;6.00;7.00;30.00;6.00;7.00;35.00;6.00;7.00;6.00;7.00;2017-10-06 11:57:49.757
56051;28;-19.700;1.355.700;20.00;6.00;7.00;25.00;6.00;7.00;30.00;6.00;7.00;35.00;6.00;7.00;6.00;7.00;2017-10-06 11:59:14.167
24051;28;-18.410;1.312.300;20.00;4.50;7.00;25.00;4.50;7.00;30.00;4.50;8.00;35.00;4.50;8.50;4.50;8.50;2017-10-23 11:39:20.323
78051;28;-18.610;1.256.100;20.00;6.00;8.00;25.00;6.00;8.00;30.00;6.00;8.00;35.00;6.00;8.00;6.00;8.00;2017-10-23 19:44:44.410
62051;28;-20.460;1.301.100;20.00;4.00;5.50;25.00;4.00;5.50;30.00;4.50;6.00;35.00;4.50;6.00;4.50;6.00;2017-11-06 11:23:04.110
68051;28;-20.460;1.301.100;20.00;4.00;5.50;25.00;4.00;5.50;30.00;4.50;7.00;35.00;4.50;7.00;4.50;7.00;2017-11-06 11:50:41.073
70051;28;-23.250;1.766.200;15.00;5.50;7.00;20.00;5.50;7.00;25.00;5.50;7.50;30.00;5.50;7.50;6.50;8.50;2017-11-06 12:34:16.673
29051;28;-20.040;1.358.200;20.00;5.50;6.50;25.00;5.50;7.00;30.00;5.50;7.00;35.00;6.00;8.00;6.00;8.00;2017-11-06 12:51:51.320
63051;28;-16.620;992.020;20.00;4.00;6.50;25.00;4.00;6.50;30.00;4.00;5.50;35.00;4.00;5.00;4.00;6.00;2017-11-10 10:26:51.917
60051;28;-20.040;1.358.200;20.00;5.00;7.00;25.00;5.00;7.00;30.00;5.00;7.00;35.00;5.50;7.50;6.00;7.50;2017-11-11 08:19:12.970
79051;28;-18.610;1.256.100;20.00;5.50;7.00;25.00;5.50;7.00;30.00;5.50;7.00;35.00;5.50;7.00;5.50;7.00;2017-11-13 14:33:44.717
60051;28;-20.040;1.358.200;20.00;4.50;7.00;25.00;4.50;7.00;30.00;4.50;7.00;35.00;5.00;7.50;5.00;7.50;2017-11-15 09:09:14.370
77051;28;-19.570;1.275.500;20.00;4.00;5.00;25.00;4.00;5.50;30.00;4.00;5.50;35.00;4.00;5.50;4.50;5.50;2017-11-15 09:39:22.663
29051;28;-20.040;1.358.200;20.00;5.00;6.50;25.00;5.00;6.50;30.00;5.00;6.50;35.00;5.50;7.00;5.50;7.00;2017-11-21 20:04:10.147
62051;28;-20.460;1.301.100;20.00;3.50;5.50;25.00;3.50;5.50;30.00;4.00;6.00;35.00;4.00;6.00;4.00;6.00;2017-11-21 20:39:22.073
68051;28;-20.460;1.301.100;20.00;3.50;5.50;25.00;3.50;5.50;30.00;4.00;7.00;35.00;4.00;7.00;4.00;7.00;2017-11-21 21:30:03.270
78051;28;-15.540;1.085.400;20.00;7.50;10.00;25.00;7.00;9.50;30.00;7.00;9.00;35.00;6.50;9.00;6.50;8.50;2017-11-22 13:00:04.397
77051;28;-16.690;1.258.300;20.00;5.50;7.00;25.00;5.50;7.50;30.00;5.50;7.50;35.00;5.50;7.50;6.00;7.00;2017-11-22 13:36:29.640
77051;28;-19.570;1.275.500;20.00;4.00;5.00;25.00;4.00;5.50;30.00;4.00;5.50;35.00;4.00;5.50;4.50;5.50;2017-11-22 13:40:22.357
