,CodigoReceita,Volume,TipoLancamento,QuantidadeAgua,ConsumoTotal,TipoTraco,FCK,Rompimento7Dias,Rompimento28Dias,ResultadoEsperado
44949,25096051,8.0,B,1488.0,2920.0,N,35.0,31.3,48.3,48.10588447136726
44951,25096051,8.0,B,1488.0,2920.0,N,35.0,29.64,46.06,48.10588447136726
44954,25096051,8.0,B,1488.0,2920.0,N,35.0,31.34,48.95,48.10588447136726
45725,25189051,8.0,B,1560.0,2208.0,N,20.0,17.27,28.6,31.94547393674503
45729,25189051,8.0,B,1560.0,2208.0,N,20.0,16.12,26.62,31.94547393674503
45731,25189051,8.0,B,1352.0,2112.0,N,20.0,15.34,23.89,37.7634491458994
45735,25189051,6.5,B,1131.0,1826.5,N,20.0,,29.65,37.69710080121958
45739,25189051,5.0,B,840.0,1435.0,N,20.0,16.08,26.22,37.69664407037324
45740,25189051,8.0,B,1704.0,2192.0,N,20.0,20.37,27.61,28.79471780128103
45741,25189051,8.0,B,1704.0,2192.0,N,20.0,21.64,24.44,28.79471780128103
45743,25189051,8.0,B,1704.0,2192.0,N,20.0,20.32,27.23,28.79471780128103
45744,25189051,8.0,B,1704.0,2192.0,N,20.0,18.79,22.33,28.79471780128103
45745,25189051,8.0,B,1704.0,2192.0,N,20.0,13.81,17.43,28.79471780128103
45746,25189051,7.0,B,1246.0,1834.0,N,20.0,18.71,27.52,34.473352676980326
45752,25189051,6.0,B,1146.0,1506.0,N,20.0,15.96,22.66,29.67628711688749
46025,16855051,7.0,C,1246.0,2156.0,N,30.0,23.18,35.02,41.35770042613913
46027,16855051,8.0,C,1376.0,2424.0,N,30.0,22.62,31.52,42.21904306254808
46029,16855051,8.0,C,1376.0,2424.0,N,30.0,28.21,35.58,42.21904306254808
46030,16855051,5.0,C,860.0,1515.0,N,30.0,23.89,32.39,42.21904306254808
46031,16855051,8.0,C,1376.0,2424.0,N,30.0,27.5,37.01,42.21904306254808
46035,16855051,7.0,C,1225.0,2086.0,N,30.0,18.43,28.07,40.59039780089862
46036,16855051,7.0,C,1225.0,2086.0,N,30.0,19.6,32.82,40.59039780089862
46038,16855051,7.0,C,1225.0,2086.0,N,30.0,21.35,31.91,40.59039780089862
46040,16855051,5.0,C,875.0,1490.0,N,30.0,18.04,28.5,40.59039780089862
46049,16855051,8.0,C,1328.0,2440.0,N,30.0,23.45,31.77,45.11073726584653
46050,16855051,7.0,C,1071.0,2100.0,N,30.0,,,48.06924570094668
46052,16855051,8.0,C,1144.0,2488.0,N,30.0,22.68,34.6,52.7572010054171
46053,16855051,8.0,C,1144.0,2488.0,N,30.0,20.65,30.69,52.7572010054171
46054,16855051,8.0,C,1144.0,2488.0,N,30.0,21.32,30.23,52.7572010054171
46055,16855051,8.0,C,1144.0,2488.0,N,30.0,19.31,29.58,52.7572010054171
46062,16855051,7.0,C,1127.0,2177.0,N,30.0,22.04,28.68,45.08657130416718
46063,16855051,7.0,C,1127.0,2177.0,N,30.0,,,45.08657130416718
46067,16855051,5.0,C,805.0,1595.0,N,30.0,22.05,32.32,46.13043541173897
46069,16855051,8.0,C,1328.0,2552.0,N,30.0,19.29,30.6,44.87315391073464
46071,16855051,7.0,C,1162.0,2233.0,N,30.0,20.81,31.1,44.87315391073464
46075,16855051,5.0,C,810.0,1530.0,N,30.0,23.32,33.24,44.16399939149002
46076,16855051,8.0,C,1312.0,2400.0,N,30.0,18.27,24.98,42.840742254928955
46078,16855051,5.0,C,780.0,1595.0,N,30.0,22.0,30.3,46.153668863910134
46080,16855051,5.0,C,765.0,1565.0,N,30.0,19.5,25.8,46.17406803470854
46083,16855051,6.0,C,894.0,1878.0,N,30.0,24.39,31.44,52.31847970050602
46084,16855051,5.5,C,820.0,1721.5,N,30.0,21.79,29.15,52.28803656186653
46085,16855051,4.0,C,752.0,1208.0,N,30.0,16.47,25.59,39.009581712022374
46086,16855051,5.0,C,770.0,1620.0,N,30.0,18.45,25.33,52.395041614232944
46087,16855051,7.5,C,1140.0,2430.0,N,30.0,18.83,26.64,53.04721316983329
46544,9357051,8.0,B,1560.0,2984.0,N,35.0,30.86,39.79,46.1994294758623
46545,9357051,8.0,B,1560.0,2984.0,N,35.0,29.94,44.26,46.1994294758623
46547,9357051,8.0,B,1512.0,3016.0,N,35.0,25.7,38.33,48.848501582078654
46548,9357051,8.0,B,1512.0,3016.0,N,35.0,26.99,39.06,48.848501582078654
46552,9357051,8.0,B,1512.0,3016.0,N,35.0,23.24,34.66,48.848501582078654
46553,9357051,8.0,B,1512.0,3016.0,N,35.0,24.91,38.53,48.848501582078654
46554,9357051,8.0,B,1512.0,3016.0,N,35.0,23.13,38.02,48.848501582078654
46555,9357051,8.0,B,1512.0,3016.0,N,35.0,,,48.848501582078654
46556,9357051,8.0,B,1512.0,3016.0,N,35.0,24.43,37.55,48.848501582078654
46557,9357051,8.0,B,1512.0,3016.0,N,35.0,,,48.848501582078654
46559,9357051,8.0,B,1496.0,3016.0,N,35.0,24.3,35.52,49.33132367396823
46561,9357051,10.0,B,1820.0,3820.0,N,35.0,24.4,33.86,48.48718587104043
46580,9218051,6.0,B,1044.0,1302.0,N,15.0,14.49,22.19,26.380491526320764
46582,9218051,8.0,B,1272.0,1736.0,N,15.0,,,31.808125009998548
46584,9218051,8.0,B,1272.0,1736.0,N,15.0,10.92,18.27,31.808125009998548
46585,9218051,7.0,B,1113.0,1519.0,N,15.0,11.69,21.69,31.808125009998548
46586,9218051,4.0,B,624.0,896.0,N,15.0,17.12,21.62,32.89956163591949
46588,9218051,8.0,B,1248.0,1840.0,N,15.0,12.65,19.63,31.012757291711996
46589,9218051,8.0,B,1248.0,1840.0,N,15.0,12.67,20.09,31.012757291711996
46590,9218051,8.0,B,1248.0,1840.0,N,15.0,12.64,19.9,31.012757291711996
46591,9218051,8.0,B,1248.0,1840.0,N,15.0,11.48,18.88,31.012757291711996
46594,9218051,8.0,B,1208.0,1840.0,N,15.0,12.81,21.42,32.46207738727437
47229,8982051,5.0,C,770.0,1530.0,N,30.0,21.09,35.13,48.67296617295748
47232,8982051,8.0,C,1376.0,2544.0,N,30.0,20.98,33.49,43.27999755003585
47239,8982051,6.0,C,1056.0,2028.0,N,30.0,,,44.8467476923816
47241,8982051,8.0,C,1368.0,2696.0,N,30.0,25.69,33.42,44.404405119277186
47242,8982051,8.0,C,1288.0,2696.0,N,30.0,26.38,35.63,47.260880027484035
47245,8982051,5.0,C,990.0,1605.0,N,30.0,22.65,35.02,39.34077456459373
51084,27580051,8.0,C,1408.0,1984.0,N,20.0,16.0,25.29,33.19637405074381
52059,9212051,7.0,B,1281.0,1589.0,N,15.0,,,27.758670139940765
54507,27931051,6.5,C,1209.0,2613.0,N,40.0,,,52.476302911325284
54516,27512051,6.0,C,972.0,1626.0,N,25.0,,,40.84920612247432
54522,27512051,8.0,C,1344.0,2168.0,N,25.0,18.25,26.7,39.20637717776119
54523,27512051,7.0,C,1176.0,1897.0,N,25.0,19.17,26.72,39.20637717776119
54524,27512051,7.0,C,1176.0,1897.0,N,25.0,17.78,25.07,39.20637717776119
54525,27512051,8.0,C,1344.0,2128.0,N,25.0,20.43,28.2,38.36843904126992
54527,27512051,8.0,C,1344.0,2128.0,N,25.0,18.66,28.54,38.36843904126992
54528,27512051,8.0,C,1344.0,2128.0,N,25.0,17.82,28.76,38.36843904126992
54538,27512051,8.0,C,1344.0,2128.0,N,25.0,16.69,26.43,38.36843904126992
54541,27512051,8.0,C,1344.0,2128.0,N,25.0,15.01,25.56,38.36843904126992
54543,27512051,8.0,C,1344.0,2128.0,N,25.0,17.36,28.71,38.36843904126992
54544,27512051,8.0,C,1344.0,2128.0,N,25.0,18.27,30.27,38.36843904126992
54545,27512051,8.0,C,1344.0,2128.0,N,25.0,16.96,27.62,38.36843904126992
54546,27512051,8.0,C,1344.0,2128.0,N,25.0,17.94,28.77,38.36843904126992
54547,27512051,8.0,C,1344.0,2128.0,N,25.0,16.68,27.19,38.36843904126992
54550,27512051,5.0,C,780.0,1330.0,N,25.0,18.89,25.33,41.71556495307879
54551,27512051,5.0,C,780.0,1330.0,N,25.0,19.49,25.99,41.71556495307879
54556,27512051,8.0,C,1216.0,2288.0,N,25.0,17.01,26.63,44.004147198851
54565,27512051,6.0,C,948.0,1728.0,N,25.0,17.36,25.2,42.69413324592547
54567,27512051,6.0,C,948.0,1728.0,N,25.0,17.13,25.01,42.69413324592547
54568,27512051,6.0,C,948.0,1728.0,N,25.0,16.47,23.78,42.69413324592547
54572,27512051,5.0,C,730.0,1415.0,N,25.0,18.59,26.12,45.228586701301595
54574,27512051,8.0,C,1096.0,2160.0,N,25.0,20.53,28.3,45.91094977086274
54575,27512051,8.0,C,1096.0,2160.0,N,25.0,22.39,30.36,45.91094977086274
54578,27512051,5.0,C,800.0,1350.0,N,25.0,19.18,27.83,39.508749915905405
54580,27512051,8.0,C,1272.0,2112.0,N,25.0,15.71,22.46,38.84021142106632
54581,27512051,6.0,C,954.0,1584.0,N,25.0,15.43,25.3,38.84021142106632
54584,27512051,6.0,C,954.0,1698.0,N,25.0,14.27,22.66,41.710106866875996
54585,27512051,6.0,C,954.0,1698.0,N,25.0,13.74,19.16,41.710106866875996
54589,27512051,8.0,C,1320.0,2288.0,N,25.0,18.65,26.8,38.37128324675374
54592,27512051,6.0,C,942.0,1716.0,N,25.0,18.52,26.13,40.69391523641878
54594,27512051,8.0,C,1272.0,2288.0,N,25.0,18.94,26.16,40.100398454681994
54597,27512051,8.0,C,1272.0,2288.0,N,25.0,16.96,23.4,40.100398454681994
54598,27512051,8.0,C,1152.0,2288.0,N,25.0,18.53,26.11,44.771804546209125
54599,27512051,8.0,C,1112.0,2288.0,N,25.0,17.02,23.86,46.44688249452188
54602,27512051,8.0,C,1216.0,2240.0,N,25.0,16.21,24.15,41.218281150386915
54603,27512051,8.0,C,1216.0,2240.0,N,25.0,19.02,27.17,41.218281150386915
54604,27512051,8.0,C,1216.0,2240.0,N,25.0,17.91,27.09,41.218281150386915
54605,27512051,8.0,C,1216.0,2240.0,N,25.0,17.26,26.96,41.218281150386915
54608,27512051,8.0,C,1200.0,2240.0,N,25.0,19.07,25.94,41.841514563655366
54609,27512051,6.5,C,943.0,1820.0,N,25.0,20.51,30.2,43.41607122926823
54612,27512051,8.0,C,1288.0,2240.0,N,25.0,16.97,25.49,38.526631611493286
54613,27512051,5.0,C,725.0,1400.0,N,25.0,18.45,25.45,43.441138123744096
54619,27512051,6.0,C,876.0,1692.0,N,25.0,,,48.12484466160954
54621,27512051,7.0,C,1001.0,1974.0,N,25.0,20.76,28.25,49.161840045568056
54622,27512051,5.5,C,803.0,1551.0,N,25.0,18.95,29.5,48.12484466160954
54625,27512051,5.0,C,940.0,1385.0,N,25.0,18.27,28.2,34.85563984892238
54626,27512051,8.0,C,1496.0,2168.0,N,25.0,17.36,24.06,34.07270184699525
54630,27512051,7.0,C,1316.0,1953.0,N,25.0,17.83,27.89,34.901675655697595
54633,27512051,7.0,C,1309.0,1953.0,N,25.0,,,33.31449554833971
54635,27512051,8.0,C,1504.0,2232.0,N,25.0,,26.05,33.06859372410945
54637,27512051,8.0,C,1504.0,2232.0,N,25.0,17.75,26.31,33.06859372410945
54641,27512051,5.0,C,905.0,1445.0,N,25.0,21.65,29.18,39.15034429607879
54643,27512051,6.0,C,1098.0,1674.0,N,25.0,17.13,24.51,35.99250883417586
54647,27512051,6.0,C,1110.0,1674.0,N,25.0,20.94,28.17,35.521650011868154
54649,27512051,8.0,C,1440.0,2232.0,N,25.0,24.33,32.19,36.71052567358339
54726,18733051,8.0,B,1424.0,3128.0,N,40.0,33.84,46.94,53.20551890297271
54729,18733051,7.0,B,1204.0,2737.0,N,40.0,33.61,46.38,54.74096091491348
54732,18733051,8.0,B,1352.0,3128.0,N,40.0,34.69,48.76,55.52521942302649
54733,18733051,8.0,B,1352.0,3128.0,N,40.0,30.67,46.94,55.52521942302649
54734,18733051,8.0,B,1352.0,3128.0,N,40.0,34.19,48.39,55.52521942302649
54735,18733051,8.0,B,1352.0,3128.0,N,40.0,34.59,49.61,55.52521942302649
54736,18733051,8.0,B,1352.0,3128.0,N,40.0,36.1,50.67,55.52521942302649
55749,28088051,6.5,B,1287.0,1930.5,N,25.0,20.33,30.93,35.951923589852825
55757,28088051,7.5,B,1335.0,2340.0,N,25.0,22.84,29.33,41.07701841296497
55758,28088051,7.5,B,1335.0,2340.0,N,25.0,,,41.07701841296497
55759,28088051,7.5,B,1335.0,2340.0,N,25.0,25.89,34.38,41.07701841296497
55760,28088051,7.0,B,1204.0,2184.0,N,25.0,23.47,33.16,42.493564824201634
55761,28088051,8.0,B,1424.0,2392.0,N,25.0,20.7,30.97,39.31938894026834
55762,28088051,8.0,B,1424.0,2392.0,N,25.0,21.73,31.47,39.31938894026834
55766,28088051,7.0,B,1302.0,2240.0,N,25.0,20.01,31.09,40.30675831332049
55769,28088051,8.0,B,1488.0,2560.0,N,25.0,19.3,29.14,40.30675831332049
55773,28088051,5.0,B,930.0,1600.0,N,25.0,21.4,37.44,40.30675831332049
55777,28088051,7.0,B,1260.0,2240.0,N,25.0,24.0,35.48,41.66141517849674
55786,28088051,6.0,B,1116.0,1920.0,N,25.0,23.28,37.04,40.30675831332049
55793,28088051,7.0,B,1295.0,2184.0,N,25.0,23.54,34.41,39.48395217210084
55797,28088051,6.5,B,1138.0,2028.0,N,25.0,15.85,24.68,41.76113243042381
55799,28088051,8.0,B,1344.0,2448.0,N,25.0,17.54,25.79,42.663396865394006
55808,28088051,7.0,B,1274.0,2184.0,N,25.0,17.73,28.92,40.158986491849184
55809,28088051,7.0,B,1274.0,2184.0,N,25.0,19.36,30.39,40.158986491849184
55810,28088051,5.0,B,885.0,1660.0,N,25.0,22.7,32.96,43.87524449791416
55811,28088051,7.0,B,1225.0,2324.0,N,25.0,22.44,33.9,44.34370396854766
55812,28088051,7.0,B,1225.0,2324.0,N,25.0,23.07,34.6,44.34370396854766
55818,28088051,9.0,B,1719.0,2880.0,N,25.0,22.57,32.17,39.211586612628196
55828,28088051,6.5,B,1092.0,2099.5,N,25.0,20.78,31.26,43.23474898508263
55833,28088051,6.0,B,960.0,1938.0,N,25.0,21.63,30.7,45.54412782501025
55834,28088051,8.0,B,1432.0,2536.0,N,25.0,21.31,30.49,39.3720292686394
55839,28088051,5.0,B,910.0,1585.0,N,25.0,17.87,26.06,38.5969155943816
55841,28088051,8.0,B,1432.0,2536.0,N,25.0,18.6,31.37,39.3720292686394
55842,28088051,7.0,B,1253.0,2219.0,N,25.0,17.87,29.98,39.3720292686394
55844,28088051,8.0,B,1456.0,2552.0,N,25.0,18.05,27.09,43.29263452987914
55845,28088051,8.0,B,1456.0,2552.0,N,25.0,18.15,26.95,43.29263452987914
55847,28088051,7.5,B,1598.0,2557.5,N,25.0,23.86,35.71,38.82922927840856
55850,28088051,8.0,B,1592.0,2592.0,N,25.0,23.33,31.52,39.6653744821991
55852,28088051,6.0,B,1194.0,1944.0,N,25.0,25.04,35.24,39.6653744821991
55853,28088051,8.0,B,1616.0,2472.0,N,25.0,22.21,28.04,36.40743713153626
55854,28088051,7.0,B,1456.0,2163.0,N,25.0,24.06,29.66,34.95272281116545
55858,28088051,6.5,B,1339.0,2008.5,N,25.0,24.1,35.34,35.43105177913002
55862,28088051,8.0,B,1696.0,2560.0,N,25.0,23.13,35.01,35.74243379182336
55863,28088051,8.0,B,1696.0,2560.0,N,25.0,22.15,32.14,35.74243379182336
55865,28088051,5.0,B,1050.0,1600.0,N,25.0,18.01,29.75,36.21464534485911
55867,28088051,8.0,B,1688.0,2560.0,N,25.0,,34.31,35.9777648490424
55868,28088051,8.0,B,1688.0,2560.0,N,25.0,,33.61,35.9777648490424
55869,28088051,8.0,B,1688.0,2560.0,N,25.0,,35.26,35.9777648490424
55870,28088051,8.0,B,1688.0,2560.0,N,25.0,,35.77,35.9777648490424
55871,28088051,8.0,B,1688.0,2560.0,N,25.0,,29.08,35.9777648490424
55877,28096051,7.0,B,1246.0,1897.0,N,25.0,18.19,29.93,36.613833465606916
55879,28096051,7.0,B,1246.0,1897.0,N,25.0,19.46,33.99,36.613833465606916
55881,28096051,5.0,B,890.0,1355.0,N,25.0,26.01,37.02,36.613833465606916
55882,28096051,7.0,B,1246.0,1897.0,N,25.0,20.93,28.27,36.613833465606916
55883,28096051,6.0,B,1068.0,1626.0,N,25.0,23.45,34.08,36.613833465606916
55885,28096051,8.0,B,1208.0,2168.0,N,25.0,19.68,31.33,44.041924054610504
55886,28096051,8.0,B,1208.0,2168.0,N,25.0,22.56,35.45,44.041924054610504
55887,28096051,8.0,B,1208.0,2168.0,N,25.0,,,44.041924054610504
55888,28096051,4.5,B,711.0,1219.5,N,25.0,,,41.98249311558107
55891,28096051,7.5,B,1238.0,2032.5,N,25.0,,,40.00111438496844
55892,28096051,6.0,B,990.0,1626.0,N,25.0,17.85,25.68,40.0193625967461
55894,28096051,8.0,B,1320.0,2120.0,N,25.0,24.86,36.2,39.00950099092733
55895,28096051,6.5,B,1073.0,1722.5,N,25.0,,,38.98851284663638
55898,28096051,8.0,B,1320.0,2120.0,N,25.0,21.42,31.44,39.00950099092733
55900,28096051,7.5,B,1185.0,1987.5,N,25.0,22.12,31.72,40.967489638488715
55901,28096051,7.0,B,1106.0,1855.0,N,25.0,22.24,33.05,40.967489638488715
55905,28096051,8.0,B,1320.0,2120.0,N,25.0,19.18,32.13,39.00950099092733
55906,28096051,8.0,B,1320.0,2120.0,N,25.0,19.03,30.22,39.00950099092733
55907,28096051,8.0,B,1320.0,2120.0,N,25.0,18.6,30.21,39.00950099092733
55908,28096051,7.0,B,1155.0,1855.0,N,25.0,21.37,31.58,39.00950099092733
55910,28096051,7.0,B,1155.0,1855.0,N,25.0,20.76,32.37,39.00950099092733
55911,28096051,5.5,B,908.0,1457.5,N,25.0,21.08,33.71,38.98469803378886
55913,28096051,7.0,B,1155.0,1855.0,N,25.0,22.86,34.01,39.00950099092733
55915,28096051,7.0,B,1155.0,1855.0,N,25.0,19.46,30.44,39.00950099092733
55917,28096051,8.0,B,1320.0,2120.0,N,25.0,,,39.00950099092733
55919,28096051,5.5,B,908.0,1457.5,N,25.0,19.63,29.9,38.98469803378886
55921,28096051,8.0,B,1320.0,2120.0,N,25.0,25.37,35.81,39.00950099092733
55923,28096051,8.0,B,1320.0,2120.0,N,25.0,20.78,29.39,39.00950099092733
55925,28096051,8.0,B,1320.0,2120.0,N,25.0,21.78,31.76,39.00950099092733
55927,28096051,8.0,B,1320.0,2120.0,N,25.0,23.1,31.12,39.00950099092733
55929,28096051,8.0,B,1320.0,2120.0,N,25.0,22.9,31.09,39.00950099092733
55931,28096051,8.0,B,1320.0,2120.0,N,25.0,21.9,31.18,39.00950099092733
55933,28096051,8.0,B,1368.0,2120.0,N,25.0,21.98,32.91,37.4058785713774
55938,28096051,8.0,B,1320.0,2120.0,N,25.0,18.95,32.21,39.00950099092733
55939,28096051,6.0,B,990.0,1590.0,N,25.0,21.31,36.22,39.00950099092733
55944,28096051,8.0,B,1320.0,2120.0,N,25.0,17.76,29.94,39.00950099092733
55945,28096051,8.0,B,1320.0,2120.0,N,25.0,21.04,34.54,39.00950099092733
55946,28096051,8.0,B,1320.0,2120.0,N,25.0,16.0,27.51,39.00950099092733
55948,28096051,6.0,B,990.0,1590.0,N,25.0,20.15,29.11,39.00950099092733
55949,28096051,6.0,B,990.0,1590.0,N,25.0,21.25,29.66,39.00950099092733
55950,28096051,5.0,B,825.0,1325.0,N,25.0,19.45,29.65,39.00950099092733
55953,28096051,7.0,B,1155.0,1855.0,N,25.0,21.02,30.08,39.00950099092733
55955,28096051,8.0,B,1096.0,2120.0,N,25.0,16.01,24.87,47.45109355379373
55959,28096051,6.0,B,864.0,1590.0,N,25.0,19.96,33.44,45.18322936898378
55962,28096051,4.0,B,632.0,1060.0,N,25.0,20.2,32.09,40.967489638488715
55963,28096051,7.0,B,959.0,1855.0,N,25.0,20.58,33.91,47.45109355379373
55966,28096051,7.5,B,1028.0,1987.5,N,25.0,18.2,30.36,47.42896680804256
55970,28096051,8.0,B,1096.0,2120.0,N,25.0,,,47.45109355379373
55972,28096051,8.0,B,1096.0,2120.0,N,25.0,,,47.45109355379373
55973,28096051,8.0,B,1096.0,2120.0,N,25.0,19.39,30.69,47.45109355379373
55975,28096051,6.0,B,822.0,1590.0,N,25.0,18.45,28.82,47.45109355379373
55977,28096051,6.0,B,828.0,1590.0,N,25.0,17.36,27.87,47.120273554846385
55983,28096051,8.0,B,1128.0,2120.0,N,25.0,19.64,28.34,46.14158783524777
55988,28096051,6.0,B,888.0,1590.0,N,25.0,19.46,30.63,43.936309797488946
55993,28096051,8.0,B,1208.0,2120.0,N,25.0,20.05,27.71,43.023754845518795
55995,28096051,6.0,B,864.0,1590.0,N,25.0,19.11,28.48,45.18322936898378
55996,28096051,8.0,B,1208.0,2120.0,N,25.0,19.32,28.1,43.023754845518795
55997,28096051,8.0,B,1208.0,2120.0,N,25.0,20.9,31.35,43.023754845518795
55998,28096051,8.0,B,1208.0,2120.0,N,25.0,21.68,29.75,43.023754845518795
55999,28096051,7.0,B,1057.0,1855.0,N,25.0,20.36,29.16,43.023754845518795
56000,28096051,7.0,B,1057.0,1855.0,N,25.0,22.04,29.76,43.023754845518795
56001,28096051,5.0,B,755.0,1325.0,N,25.0,21.77,30.97,43.023754845518795
56002,28096051,8.0,B,1208.0,2120.0,N,25.0,18.11,26.99,43.023754845518795
56003,28096051,7.0,B,1155.0,1855.0,N,25.0,16.2,24.68,39.00950099092733
56004,28096051,7.0,B,1155.0,1855.0,N,25.0,16.2,25.78,39.00950099092733
56005,28096051,7.0,B,1155.0,1855.0,N,25.0,17.06,26.58,39.00950099092733
56006,28096051,7.0,B,1155.0,1855.0,N,25.0,17.96,28.1,39.00950099092733
56007,28096051,7.0,B,1155.0,1855.0,N,25.0,17.89,27.39,39.00950099092733
56008,28096051,7.0,B,1155.0,1855.0,N,25.0,16.4,25.5,39.00950099092733
56009,28096051,6.0,B,906.0,1590.0,N,25.0,16.99,25.5,43.023754845518795
56010,28096051,6.0,B,906.0,1590.0,N,25.0,17.75,26.78,43.023754845518795
56011,28096051,5.0,B,755.0,1325.0,N,25.0,20.42,29.44,43.023754845518795
56012,28096051,8.0,B,1208.0,2120.0,N,25.0,19.36,28.73,43.023754845518795
56013,28096051,6.5,B,982.0,1722.5,N,25.0,18.61,31.01,43.00060692637862
56014,28096051,8.0,B,1208.0,2120.0,N,25.0,19.16,30.17,43.023754845518795
56015,28096051,8.0,B,1208.0,2120.0,N,25.0,17.89,28.73,43.023754845518795
56016,28096051,8.0,B,1152.0,2120.0,N,25.0,17.07,27.6,45.18322936898378
56017,28096051,8.0,B,1152.0,2120.0,N,25.0,18.04,27.68,45.18322936898378
56018,28096051,6.0,B,864.0,1590.0,N,25.0,16.19,25.55,45.18322936898378
56020,28096051,7.0,B,1085.0,1855.0,N,25.0,18.69,28.8,41.83643019641128
56021,28096051,5.0,B,810.0,1375.0,N,25.0,19.35,29.42,41.51305867671907
56022,28096051,8.0,B,1136.0,2200.0,N,25.0,20.47,30.84,47.50544843154717
56023,28096051,5.0,B,710.0,1375.0,N,25.0,19.45,31.18,47.50544843154717
56024,28096051,8.0,B,1136.0,2200.0,N,25.0,20.58,31.63,47.50544843154717
56025,28096051,8.0,B,1136.0,2200.0,N,25.0,,,47.50544843154717
56026,28096051,6.0,B,930.0,1650.0,N,25.0,19.97,30.09,43.51913697968478
56027,28096051,6.0,B,930.0,1650.0,N,25.0,21.54,31.12,43.51913697968478
56028,28096051,7.0,B,1085.0,1925.0,N,25.0,17.61,29.5,43.51913697968478
56029,28096051,7.0,B,1085.0,1925.0,N,25.0,17.38,28.97,43.51913697968478
56030,28096051,7.0,B,1085.0,1925.0,N,25.0,19.78,29.98,43.51913697968478
56031,28096051,7.0,B,1085.0,1925.0,N,25.0,18.8,29.94,43.51913697968478
56032,28096051,6.0,B,948.0,1650.0,N,25.0,16.7,26.01,42.64778411019116
56033,28096051,7.0,B,1106.0,1925.0,N,25.0,,,42.64778411019116
56034,28096051,6.0,B,948.0,1650.0,N,25.0,20.29,29.51,42.64778411019116
56036,28096051,6.0,B,948.0,1650.0,N,25.0,16.93,24.89,42.64778411019116
56037,28096051,5.0,B,725.0,1375.0,N,25.0,19.85,31.29,46.55428047004249
56038,28096051,5.0,B,725.0,1375.0,N,25.0,19.34,30.56,46.55428047004249
56039,28096051,6.0,B,870.0,1650.0,N,25.0,13.54,23.53,46.55428047004249
56040,28096051,6.0,B,870.0,1650.0,N,25.0,19.46,30.22,46.55428047004249
56041,28096051,8.0,B,1160.0,2200.0,N,25.0,16.8,29.24,46.55428047004249
56044,28096051,5.0,B,825.0,1375.0,N,25.0,17.52,28.74,40.68187209284214
56046,28096051,8.0,B,1048.0,2200.0,N,25.0,19.12,31.46,51.162375494475356
56047,28096051,8.0,B,1048.0,2200.0,N,25.0,,,51.162375494475356
56049,28096051,8.0,B,1048.0,2200.0,N,25.0,17.22,27.39,51.162375494475356
56050,28096051,8.0,B,1048.0,2200.0,N,25.0,17.92,28.03,51.162375494475356
56052,28096051,8.0,B,1264.0,2200.0,N,25.0,15.57,26.39,42.64778411019116
56053,28096051,8.0,B,1264.0,2200.0,N,25.0,15.28,25.69,42.64778411019116
56054,28096051,8.0,B,1264.0,2200.0,N,25.0,15.7,24.81,42.64778411019116
56055,28096051,8.0,B,1264.0,2200.0,N,25.0,17.05,29.01,42.64778411019116
56057,28096051,7.0,B,1022.0,1981.0,N,25.0,22.23,30.73,45.228586701301595
56058,28096051,5.0,B,730.0,1415.0,N,25.0,21.51,30.39,45.228586701301595
56059,28096051,8.0,B,1168.0,2264.0,N,25.0,18.75,29.69,45.228586701301595
56060,28096051,8.0,B,1168.0,2264.0,N,25.0,20.13,32.7,45.228586701301595
56061,28096051,7.0,B,1022.0,1981.0,N,25.0,18.42,27.83,45.228586701301595
56062,28096051,6.0,B,876.0,1698.0,N,25.0,18.93,29.23,45.228586701301595
56063,28096051,7.0,B,1113.0,1981.0,N,25.0,18.45,29.11,41.710106866875996
56064,28096051,8.0,B,1272.0,2264.0,N,25.0,25.47,34.03,41.710106866875996
56065,28096051,6.0,B,954.0,1698.0,N,25.0,20.66,32.55,41.710106866875996
56066,28096051,6.0,B,954.0,1698.0,N,25.0,16.73,23.23,41.710106866875996
56070,28096051,8.0,B,1208.0,2168.0,N,25.0,16.77,25.97,42.05284794101578
56072,28096051,8.0,B,1208.0,2168.0,N,25.0,16.32,26.71,42.05284794101578
56074,28096051,6.0,B,906.0,1626.0,N,25.0,16.49,25.73,42.05284794101578
56076,28096051,6.0,B,906.0,1626.0,N,25.0,15.98,25.5,42.05284794101578
56079,28096051,8.0,B,1264.0,2168.0,N,25.0,18.27,27.59,40.18076370220022
56083,28096051,8.0,B,1272.0,2216.0,N,25.0,17.43,25.2,40.82473614383736
56085,28096051,8.0,B,1272.0,2216.0,N,25.0,21.08,31.89,40.82473614383736
56086,28096051,8.0,B,1272.0,2216.0,N,25.0,23.26,32.12,40.82473614383736
56088,28096051,8.0,B,1272.0,2216.0,N,25.0,19.08,30.76,40.82473614383736
56090,28096051,8.0,B,1272.0,2216.0,N,25.0,19.71,31.88,40.82473614383736
56092,28096051,8.0,B,1272.0,2216.0,N,25.0,21.58,26.36,40.82473614383736
56093,28096051,8.0,B,1272.0,2216.0,N,25.0,17.73,26.89,40.82473614383736
56094,28096051,7.0,B,1155.0,1939.0,N,25.0,19.62,29.15,39.2951243996462
56095,28096051,7.0,B,1155.0,1939.0,N,25.0,18.25,28.38,39.2951243996462
56097,28096051,8.0,B,1328.0,2304.0,N,25.0,15.91,26.62,40.65367727873297
