CodigoReceita;Idade;TipoTraco;CodigoAglomerante;FCK;RelacaoAguaCimento
32745051;28;E;68051;35.00;0.500
7285051;28;E;15051;25.00;0.488
7287051;28;E;18051;25.00;0.488
7289051;28;E;3051;25.00;0.488
7291051;28;E;13051;25.00;0.500
7293051;28;E;12051;25.00;0.505
13292051;28;E;15051;25.00;0.488
13293051;28;E;18051;25.00;0.488
7295051;28;E;3051;25.00;0.525
7297051;28;E;13051;25.00;0.538
7299051;28;E;15051;25.00;0.525
7301051;28;E;18051;25.00;0.525
7303051;28;E;12051;25.00;0.543
13289051;28;E;15051;25.00;0.525
13290051;28;E;18051;25.00;0.525
7315051;28;N;4051;30.00;0.731
7320051;28;E;15051;20.00;0.557
7322051;28;E;18051;20.00;0.557
7324051;28;E;3051;20.00;0.556
7326051;28;E;13051;20.00;0.571
7328051;28;E;12051;20.00;0.577
32394051;28;E;29051;20.00;0.571
7341051;28;N;3051;20.00;0.805
7342051;28;N;13051;20.00;0.803
7343051;28;N;12051;20.00;0.720
8566051;28;N;15051;20.00;0.785
8568051;28;N;18051;20.00;0.785
8570051;28;N;26051;20.00;0.786
7363051;28;N;3051;25.00;0.717
7364051;28;N;13051;25.00;0.717
7365051;28;N;15051;25.00;0.698
13921051;28;N;10051;25.00;0.767
13923051;28;N;17051;25.00;0.801
13929051;28;N;4051;25.00;0.701
13931051;28;N;14051;25.00;0.687
23430051;28;N;12051;25.00;0.643
23432051;28;N;57051;25.00;0.686
7373051;28;E;12051;20.00;0.690
7375051;28;E;3051;20.00;0.677
7377051;28;E;13051;20.00;0.700
7379051;28;E;15051;20.00;0.670
7381051;28;E;18051;20.00;0.670
12089051;28;E;11051;20.00;0.690
12116051;28;E;26051;20.00;0.670
7383051;28;E;3051;30.00;0.550
7384051;28;E;15051;30.00;0.550
10685051;28;E;32051;30.00;0.550
10781051;28;E;34051;30.00;0.550
7388051;28;E;15051;35.00;0.549
7389051;28;E;18051;35.00;0.549
32958051;28;E;24051;35.00;0.550
36117051;28;E;60051;35.00;0.550
36451051;28;E;62051;35.00;0.550
36452051;28;E;68051;35.00;0.550
55935051;28;E;108051;35.00;0.550
55936051;28;E;109051;35.00;0.550
56293051;28;E;10051;35.00;0.550
56294051;28;E;17051;35.00;0.550
7394051;28;N;4051;35.00;0.544
7396051;28;N;10051;35.00;0.561
7405051;28;E;12051;20.00;0.660
7694051;28;E;13051;20.00;0.667
7695051;28;E;19051;20.00;0.647
16129051;28;E;3051;20.00;0.653
7410051;28;N;3051;20.00;0.804
7411051;28;N;13051;20.00;0.803
42611051;28;N;88051;20.00;0.705
7413051;28;E;15051;30.00;0.470
7414051;28;E;18051;30.00;0.470
13310051;28;E;15051;30.00;0.470
13311051;28;E;18051;30.00;0.470
7416051;28;E;15051;30.00;0.488
7417051;28;E;18051;30.00;0.488
7928051;28;E;3051;30.00;0.488
7929051;28;E;13051;30.00;0.500
13301051;28;E;15051;30.00;0.488
13302051;28;E;18051;30.00;0.488
7419051;28;E;15051;30.00;0.525
7420051;28;E;18051;30.00;0.525
7931051;28;E;3051;30.00;0.525
7932051;28;E;13051;30.00;0.525
13307051;28;E;15051;30.00;0.525
13308051;28;E;18051;30.00;0.525
7427051;28;E;15051;30.00;0.571
7428051;28;E;18051;30.00;0.571
9481051;28;E;15051;30.00;0.571
9483051;28;E;18051;30.00;0.571
7430051;28;E;4051;25.00;0.560
7431051;28;E;13051;25.00;0.560
7434051;28;E;3051;30.00;0.500
7436051;28;E;13051;30.00;0.500
7439051;28;E;25051;30.00;0.500
15815051;28;E;41051;30.00;0.500
7502051;28;N;4051;30.00;0.731
8275051;28;N;24051;30.00;0.674
7505051;28;E;15051;40.00;0.450
7507051;28;E;3051;40.00;0.450
7509051;28;E;13051;40.00;0.450
7511051;28;E;18051;40.00;0.450
7513051;28;E;12051;40.00;0.450
9176051;28;E;26051;40.00;0.450
9180051;28;E;28051;40.00;0.450
9182051;28;E;29051;40.00;0.450
7519051;28;E;3051;30.00;0.550
7521051;28;E;13051;30.00;0.550
7523051;28;E;12051;30.00;0.550
7525051;28;E;25051;30.00;0.550
7692051;28;E;15051;30.00;0.550
11811051;28;E;34051;30.00;0.550
11813051;28;E;4051;30.00;0.550
7527051;28;E;3051;30.00;0.550
7529051;28;E;13051;30.00;0.550
7531051;28;E;25051;30.00;0.550
7533051;28;E;15051;30.00;0.550
7535051;28;E;12051;30.00;0.550
7559051;28;E;24051;30.00;0.650
7560051;28;E;14051;30.00;0.650
39161051;3;E;91051;30.00;0.608
39163051;3;E;92051;30.00;0.586
47521051;3;E;89051;30.00;0.594
47522051;3;E;61051;30.00;0.609
47526051;3;E;95051;30.00;0.587
7563051;7;E;4051;25.00;0.601
7565051;7;E;14051;25.00;0.600
7567051;7;E;10051;25.00;0.601
7569051;7;E;17051;25.00;0.601
7571051;7;E;11051;25.00;0.600
15356051;7;E;10051;25.00;0.601
15358051;7;E;17051;25.00;0.600
18532051;7;E;28051;25.00;0.600
18644051;7;E;10051;25.00;0.601
7576051;28;E;24051;20.00;0.500
7580051;28;E;4051;20.00;0.500
7582051;28;E;14051;20.00;0.500
7578051;28;E;24051;20.00;0.450
7584051;28;E;4051;20.00;0.450
7586051;28;E;14051;20.00;0.450
7605051;28;N;3051;40.00;0.471
7606051;28;N;13051;40.00;0.481
7607051;28;N;15051;40.00;0.504
7608051;28;N;18051;40.00;0.504
7639051;28;N;14051;40.00;0.581
7611051;28;N;3051;40.00;0.471
7612051;28;N;13051;40.00;0.481
7613051;28;N;15051;40.00;0.504
7614051;28;N;18051;40.00;0.504
7641051;28;N;14051;40.00;0.581
15362051;3;E;34051;25.00;0.600
16962051;3;E;28051;25.00;0.600
41576051;3;E;96051;25.00;0.600
23308051;3;E;28051;25.00;0.600
7630051;3;E;4051;25.00;0.453
7631051;3;E;14051;25.00;0.453
14541051;3;E;37051;25.00;0.525
14543051;3;E;10051;25.00;0.466
14545051;3;E;35051;25.00;0.525
15350051;3;E;37051;25.00;0.525
15352051;3;E;35051;25.00;0.525
15354051;3;E;10051;25.00;0.466
16973051;3;E;10051;25.00;0.466
16975051;3;E;37051;25.00;0.525
7635051;28;E;4051;15.00;0.620
7636051;28;E;13051;15.00;0.620
7653051;28;E;15051;25.00;0.560
7657051;28;E;18051;25.00;0.560
7659051;28;E;3051;25.00;0.560
7661051;28;E;13051;25.00;0.560
7663051;28;E;12051;25.00;0.560
13481051;28;E;15051;25.00;0.560
13483051;28;E;18051;25.00;0.560
15366051;28;E;41051;25.00;0.560
15368051;28;E;42051;25.00;0.560
18611051;28;E;41051;25.00;0.560
18613051;28;E;42051;25.00;0.560
20041051;28;E;15051;25.00;0.560
20043051;28;E;18051;25.00;0.560
30381051;28;E;62051;25.00;0.560
30406051;28;E;29051;25.00;0.560
30407051;28;E;60051;25.00;0.560
7655051;28;E;15051;25.00;0.559
7665051;28;E;18051;25.00;0.559
7667051;28;E;3051;25.00;0.560
7669051;28;E;13051;25.00;0.560
7671051;28;E;12051;25.00;0.560
10242051;28;E;29051;25.00;0.558
10262051;28;E;32051;25.00;0.559
13648051;28;E;15051;25.00;0.559
16033051;28;E;41051;25.00;0.559
7679051;28;N;3051;40.00;0.471
7680051;28;N;13051;40.00;0.481
7681051;28;N;15051;40.00;0.504
7682051;28;N;18051;40.00;0.504
7700051;7;E;10051;20.00;0.724
7701051;7;E;17051;20.00;0.701
38769051;7;E;91051;20.00;0.839
38879051;7;E;92051;20.00;0.839
7706051;28;E;3051;20.00;0.573
7708051;28;E;13051;20.00;0.586
7710051;28;E;15051;20.00;0.574
7712051;28;E;18051;20.00;0.574
7714051;28;E;12051;20.00;0.591
7716051;28;E;25051;20.00;0.591
7718051;28;E;4051;25.00;0.560
7720051;28;E;14051;25.00;0.560
7724051;28;E;4051;30.00;0.550
7726051;28;E;14051;30.00;0.550
14008051;28;E;10051;30.00;0.550
7733051;28;E;15051;30.00;0.599
7735051;28;E;18051;30.00;0.599
7737051;28;E;3051;30.00;0.600
7739051;28;E;13051;30.00;0.600
7780051;28;E;3051;30.00;0.600
7781051;28;E;13051;30.00;0.600
7782051;28;E;15051;30.00;0.598
7783051;28;E;18051;30.00;0.598
7743051;28;N;3051;40.00;0.471
7745051;28;N;13051;40.00;0.481
7747051;28;N;15051;40.00;0.504
7749051;28;N;18051;40.00;0.504
7751051;28;N;12051;40.00;0.476
7759051;28;E;3051;20.00;0.670
7760051;28;E;13051;20.00;0.683
7761051;28;E;15051;20.00;0.670
7762051;28;E;18051;20.00;0.670
19460051;28;E;41051;20.00;0.683
19462051;28;E;42051;20.00;0.670
20558051;28;E;15051;20.00;0.670
20560051;28;E;18051;20.00;0.670
24338051;28;E;63051;20.00;0.683
24340051;28;E;64051;20.00;0.670
27924051;28;E;29051;20.00;0.683
27926051;28;E;60051;20.00;0.683
43925051;28;E;106051;20.00;0.670
43926051;28;E;107051;20.00;0.670
50343051;28;E;111051;20.00;0.690
50345051;28;E;112051;20.00;0.700
7766051;28;E;4051;25.00;0.560
7767051;28;E;13051;25.00;0.560
7770051;28;E;15051;30.00;0.568
7772051;28;E;18051;30.00;0.568
9239051;28;E;15051;30.00;0.568
9240051;28;E;18051;30.00;0.568
7775051;7;E;4051;25.00;0.488
7776051;7;E;14051;25.00;0.500
7777051;7;E;10051;25.00;0.488
7778051;7;E;17051;25.00;0.488
13295051;7;E;10051;25.00;0.488
13296051;7;E;17051;25.00;0.505
7789051;28;E;3051;30.00;0.550
7790051;28;E;13051;30.00;0.551
7791051;28;E;15051;30.00;0.550
7792051;28;E;18051;30.00;0.550
19149051;28;E;11051;30.00;0.550
28994051;28;E;29051;30.00;0.550
28998051;28;E;60051;30.00;0.550
32749051;28;E;65051;30.00;0.550
7798051;28;N;3051;30.00;0.631
7799051;28;N;13051;30.00;0.624
17473051;28;N;10051;30.00;0.671
17475051;28;N;17051;30.00;0.642
7801051;28;E;15051;30.00;0.569
7803051;28;E;18051;30.00;0.569
7805051;28;E;3051;30.00;0.570
7807051;28;E;13051;30.00;0.570
7809051;28;E;12051;30.00;0.570
7811051;28;E;8051;30.00;0.569
7815051;28;E;12051;35.00;0.500
8780051;28;E;26051;35.00;0.500
9018051;28;E;15051;35.00;0.500
9020051;28;E;18051;35.00;0.500
9022051;28;E;29051;35.00;0.500
9024051;28;E;3051;35.00;0.500
9026051;28;E;13051;35.00;0.500
9028051;28;E;25051;35.00;0.500
9348051;28;E;15051;35.00;0.500
9349051;28;E;18051;35.00;0.500
13919051;28;E;32051;35.00;0.500
15124051;28;E;42051;35.00;0.500
15188051;28;E;41051;35.00;0.500
16811051;28;E;41051;35.00;0.499
16813051;28;E;42051;35.00;0.499
26903051;28;E;63051;35.00;0.500
32412051;28;E;60051;35.00;0.500
32799051;28;E;24051;35.00;0.500
34628051;28;E;62051;35.00;0.500
55713051;28;E;117051;35.00;0.500
55714051;28;E;118051;35.00;0.500
55715051;28;E;120051;35.00;0.500
55716051;28;E;108051;35.00;0.500
55717051;28;E;109051;35.00;0.500
7817051;28;E;12051;35.00;0.500
8782051;28;E;26051;35.00;0.500
30138051;28;E;70051;35.00;0.500
35353051;28;E;29051;35.00;0.500
35354051;28;E;60051;35.00;0.500
7820051;28;N;3051;40.00;0.471
7822051;28;N;13051;40.00;0.481
7824051;28;N;15051;40.00;0.504
7826051;28;N;18051;40.00;0.504
7829051;28;N;12051;40.00;0.525
7871051;28;N;25051;40.00;0.460
7833051;28;E;3051;20.00;0.640
7834051;28;E;13051;20.00;0.640
7835051;28;E;15051;20.00;0.640
7836051;28;E;18051;20.00;0.640
7837051;28;E;12051;20.00;0.640
8258051;28;E;26051;20.00;0.640
7839051;28;E;3051;25.00;0.475
7840051;28;E;13051;25.00;0.485
7841051;28;E;15051;25.00;0.475
7842051;28;E;18051;25.00;0.475
7843051;28;E;12051;25.00;0.490
8268051;28;E;26051;25.00;0.475
7852051;28;E;3051;20.00;0.613
7853051;28;E;13051;20.00;0.633
7854051;28;E;15051;20.00;0.607
7855051;28;E;18051;20.00;0.607
7856051;28;E;12051;20.00;0.627
8260051;28;E;26051;20.00;0.607
7882051;28;E;3051;25.00;0.525
7884051;28;E;13051;25.00;0.525
7886051;28;E;25051;25.00;0.525
7888051;28;E;15051;25.00;0.525
7890051;28;E;18051;25.00;0.525
7892051;28;E;12051;25.00;0.525
13298051;28;E;15051;25.00;0.525
13299051;28;E;18051;25.00;0.525
15953051;28;E;41051;25.00;0.525
15955051;28;E;42051;25.00;0.525
16429051;28;E;41051;25.00;0.525
16431051;28;E;42051;25.00;0.525
19563051;28;E;18051;25.00;0.525
7897051;7;E;4051;30.00;0.520
7898051;7;E;14051;30.00;0.520
11560051;7;E;7051;30.00;0.520
11771051;7;E;24051;30.00;0.560
14340051;7;E;10051;30.00;0.520
18993051;7;E;10051;30.00;0.520
18994051;7;E;17051;30.00;0.520
46576051;7;E;89051;30.00;0.650
46578051;7;E;90051;30.00;0.650
54450051;7;E;11051;30.00;0.604
54451051;7;E;111051;30.00;0.594
54452051;7;E;112051;30.00;0.594
54453051;7;E;120051;30.00;0.623
54454051;7;E;10051;30.00;0.604
54455051;7;E;17051;30.00;0.604
7903051;28;E;15051;25.00;0.570
7904051;28;E;18051;25.00;0.570
9369051;28;E;15051;25.00;0.570
9370051;28;E;29051;25.00;0.570
9371051;28;E;13051;25.00;0.585
9372051;28;E;18051;25.00;0.570
17407051;28;E;3051;25.00;0.570
17409051;28;E;13051;25.00;0.570
17411051;28;E;41051;25.00;0.570
17413051;28;E;42051;25.00;0.570
7923051;28;E;15051;30.00;0.503
7924051;28;E;19051;30.00;0.503
7925051;28;E;13051;30.00;0.513
7926051;28;E;18051;30.00;0.503
7937051;28;E;3051;25.00;0.600
7939051;28;E;13051;25.00;0.600
7941051;28;E;15051;25.00;0.601
7943051;28;E;18051;25.00;0.601
7945051;28;E;25051;25.00;0.600
8854051;28;E;29051;25.00;0.599
11678051;28;E;34051;25.00;0.600
11680051;28;E;4051;25.00;0.600
12192051;28;E;15051;25.00;0.601
12193051;28;E;18051;25.00;0.601
14921051;28;E;12051;25.00;0.600
16121051;28;E;43051;25.00;0.601
16912051;28;E;42051;25.00;0.601
17959051;28;E;46051;25.00;0.600
19276051;28;E;41051;25.00;0.601
19855051;28;E;15051;25.00;0.601
19857051;28;E;18051;25.00;0.601
19859051;28;E;10051;25.00;0.601
19861051;28;E;17051;25.00;0.601
22908051;28;E;60051;25.00;0.600
26071051;28;E;63051;25.00;0.600
26072051;28;E;64051;25.00;0.601
26689051;28;E;64051;25.00;0.600
28400051;28;E;63051;25.00;0.600
32962051;28;E;62051;25.00;0.600
53773051;28;E;111051;25.00;0.600
53774051;28;E;112051;25.00;0.600
53775051;28;E;120051;25.00;0.600
53776051;28;E;11051;25.00;0.600
54911051;28;E;122051;25.00;0.600
7948051;28;E;24051;20.00;0.450
7950051;28;E;24051;20.00;0.500
7952051;28;E;24051;20.00;0.500
10201051;28;E;28051;20.00;0.500
10289051;28;E;32051;20.00;0.500
10290051;28;E;15051;20.00;0.500
10291051;28;E;18051;20.00;0.500
10292051;28;E;12051;20.00;0.500
7961051;28;E;15051;35.00;0.571
7965051;28;E;12051;35.00;0.600
8655051;28;E;18051;35.00;0.575
8936051;28;E;29051;35.00;0.599
9328051;28;E;15051;35.00;0.571
9330051;28;E;18051;35.00;0.575
9342051;28;E;13051;35.00;0.600
25597051;28;E;10051;35.00;0.600
7957051;28;N;3051;35.00;0.533
7959051;28;N;13051;35.00;0.566
7963051;28;N;18051;35.00;0.574
25590051;28;N;63051;35.00;0.554
25592051;28;N;15051;35.00;0.585
25594051;28;N;41051;35.00;0.555
7981051;28;E;3051;30.00;0.480
7983051;28;E;8051;30.00;0.480
7985051;28;E;25051;30.00;0.480
7988051;28;E;4051;20.00;0.570
7989051;28;E;13051;20.00;0.570
7991051;28;E;14051;20.00;0.553
9709051;28;E;26051;20.00;0.568
9715051;28;E;27051;20.00;0.568
7995051;28;E;24051;45.00;0.500
7997051;28;N;12051;45.00;0.457
7998051;28;N;3051;45.00;0.440
8000051;28;E;3051;25.00;0.600
8001051;28;E;13051;25.00;0.600
9157051;28;E;29051;25.00;0.601
9159051;28;E;15051;25.00;0.601
9160051;28;E;18051;25.00;0.601
11674051;28;E;34051;25.00;0.601
11676051;28;E;4051;25.00;0.600
11722051;28;E;25051;25.00;0.600
16710051;28;E;42051;25.00;0.599
21874051;28;E;15051;25.00;0.601
21876051;28;E;55051;25.00;0.601
21878051;28;E;18051;25.00;0.601
27902051;28;E;63051;25.00;0.600
27904051;28;E;41051;25.00;0.600
27906051;28;E;64051;25.00;0.600
27908051;28;E;42051;25.00;0.600
29411051;28;E;68051;25.00;0.600
32595051;28;E;62051;25.00;0.600
37340051;28;E;60051;25.00;0.600
37676051;28;E;75051;25.00;0.600
37938051;28;E;72051;25.00;0.600
38568051;28;E;43051;25.00;0.600
38578051;28;E;79051;25.00;0.600
54411051;28;E;11051;25.00;0.600
54412051;28;E;117051;25.00;0.600
54413051;28;E;118051;25.00;0.600
54414051;28;E;113051;25.00;0.600
54415051;28;E;114051;25.00;0.600
8012051;28;E;24051;45.00;0.500
8004051;28;N;15051;45.00;0.470
8008051;28;E;24051;45.00;0.500
8014051;7;E;10051;30.00;0.488
8016051;7;E;17051;30.00;0.488
8018051;7;E;4051;30.00;0.488
8020051;7;E;14051;30.00;0.500
8022051;7;E;11051;30.00;0.505
13304051;7;E;10051;30.00;0.488
13305051;7;E;17051;30.00;0.505
8034051;28;N;3051;45.00;0.442
8035051;28;N;13051;45.00;0.416
8482051;28;N;26051;45.00;0.429
12603051;28;N;35051;45.00;0.450
12604051;28;N;37051;45.00;0.450
8045051;28;E;3051;25.00;0.600
8047051;28;E;13051;25.00;0.600
8053051;28;E;19051;25.00;0.549
8058051;28;E;3051;20.00;0.600
8060051;28;E;13051;20.00;0.600
8062051;28;E;25051;20.00;0.600
8064051;28;E;15051;20.00;0.600
8066051;28;E;18051;20.00;0.600
11485051;28;E;32051;20.00;0.600
11487051;28;E;14051;20.00;0.600
11488051;28;E;29051;20.00;0.600
19522051;28;E;43051;20.00;0.601
28894051;28;E;12051;20.00;0.600
33708051;28;E;24051;20.00;0.600
34158051;28;E;68051;20.00;0.600
35516051;28;E;62051;20.00;0.600
42576051;28;E;7051;20.00;0.600
43617051;28;E;96051;20.00;0.600
48482051;28;E;10051;20.00;0.600
56065051;28;E;120051;20.00;0.600
56066051;28;E;111051;20.00;0.600
56067051;28;E;112051;20.00;0.600
56068051;28;E;108051;20.00;0.600
56069051;28;E;109051;20.00;0.600
8223051;7;E;10051;30.00;0.520
8224051;7;E;17051;30.00;0.508
8226051;7;E;4051;30.00;0.520
8227051;7;E;14051;30.00;0.520
8234051;28;E;15051;25.00;0.601
8235051;28;E;18051;25.00;0.601
9101051;28;E;17051;25.00;0.600
34320051;28;E;71051;25.00;0.600
34333051;28;E;70051;25.00;0.600
34359051;28;E;43051;25.00;0.600
8250051;28;E;24051;30.00;0.500
12788051;28;E;4051;30.00;0.500
12789051;28;E;13051;30.00;0.500
13941051;28;E;14051;30.00;0.500
31945051;28;E;70051;30.00;0.500
8263051;28;E;26051;30.00;0.600
8266051;28;E;26051;30.00;0.569
8299051;28;E;15051;30.00;0.559
8300051;28;E;18051;30.00;0.559
8306051;28;E;3051;30.00;0.450
8308051;28;E;13051;30.00;0.450
8310051;28;E;25051;30.00;0.450
8312051;28;E;15051;30.00;0.450
8314051;28;E;18051;30.00;0.450
8316051;28;E;26051;30.00;0.450
24836051;28;E;29051;30.00;0.450
24838051;28;E;60051;30.00;0.450
24840051;28;E;63051;30.00;0.450
24842051;28;E;15051;30.00;0.450
24844051;28;E;64051;30.00;0.450
33110051;28;E;62051;30.00;0.450
56396051;28;E;10051;30.00;0.450
56397051;28;E;111051;30.00;0.450
56398051;28;E;112051;30.00;0.450
56399051;28;E;17051;30.00;0.450
56400051;28;E;11051;30.00;0.450
8319051;28;N;3051;25.00;0.719
8320051;28;N;13051;25.00;0.717
25185051;28;N;25051;25.00;0.650
30952051;28;N;72051;25.00;0.692
33909051;28;N;29051;25.00;0.669
33911051;28;N;60051;25.00;0.682
8331051;28;E;13051;40.00;0.450
8333051;28;E;3051;40.00;0.450
8336051;28;E;15051;40.00;0.450
8344051;28;E;3051;40.00;0.450
8345051;28;E;13051;40.00;0.450
8346051;28;E;15051;40.00;0.450
9351051;28;E;15051;40.00;0.450
9352051;28;E;18051;40.00;0.450
8361051;28;E;3051;25.00;0.550
8363051;28;E;19051;25.00;0.550
8377051;28;E;19051;20.00;0.598
8820051;28;E;29051;20.00;0.598
8822051;28;E;3051;20.00;0.598
8824051;28;E;4051;20.00;0.598
8826051;28;E;18051;20.00;0.598
8827051;28;E;15051;20.00;0.598
8829051;28;E;17051;20.00;0.598
33601051;28;E;68051;20.00;0.598
8386051;28;N;24051;30.00;0.674
8438051;28;N;4051;30.00;0.731
8396051;28;E;4051;25.00;0.600
8397051;28;E;14051;25.00;0.600
8403051;7;E;10051;25.00;0.505
8405051;7;E;17051;25.00;0.505
8407051;7;E;27051;25.00;0.505
8409051;7;E;4051;25.00;0.505
8411051;7;E;14051;25.00;0.505
8413051;7;E;24051;25.00;0.505
9332051;7;E;10051;25.00;0.505
9334051;7;E;17051;25.00;0.510
8416051;7;E;10051;20.00;0.525
8417051;7;E;17051;20.00;0.525
8419051;7;E;4051;20.00;0.525
8420051;7;E;14051;20.00;0.525
8424051;7;E;10051;25.00;0.525
8425051;7;E;17051;25.00;0.525
8427051;7;E;4051;25.00;0.525
8428051;7;E;14051;25.00;0.525
9242051;7;E;10051;25.00;0.525
9243051;7;E;17051;25.00;0.525
13074051;7;E;34051;25.00;0.510
17199051;7;E;17051;25.00;0.525
17754051;7;E;10051;25.00;0.525
19440051;7;E;28051;25.00;0.525
8431051;28;E;15051;20.00;0.633
8434051;28;N;15051;35.00;0.617
8436051;28;E;15051;20.00;0.550
8449051;28;E;3051;25.00;0.600
8524051;28;E;14051;25.00;0.600
12743051;28;E;4051;25.00;0.600
8454051;28;E;24051;45.00;0.500
8465051;28;E;15051;45.00;0.438
8467051;28;E;18051;45.00;0.438
8930051;28;E;29051;45.00;0.450
21594051;28;E;55051;45.00;0.450
8472051;28;E;15051;45.00;0.438
8474051;28;E;18051;45.00;0.438
8476051;28;N;3051;45.00;0.442
8478051;28;N;13051;45.00;0.450
8480051;28;N;26051;45.00;0.450
9285051;28;N;15051;45.00;0.450
9287051;28;N;18051;45.00;0.450
9740051;28;N;15051;45.00;0.438
9742051;28;N;18051;45.00;0.438
8484051;7;E;4051;25.00;0.609
8485051;7;E;10051;25.00;0.623
9726051;7;E;14051;25.00;0.608
19494051;7;E;10051;25.00;0.594
30363051;7;E;28051;25.00;0.728
30364051;7;E;61051;25.00;0.763
32705051;7;E;24051;25.00;0.633
8489051;28;E;15051;35.00;0.551
8490051;28;E;3051;35.00;0.550
8491051;28;E;13051;35.00;0.550
8492051;28;E;18051;35.00;0.551
9245051;28;E;15051;35.00;0.551
9246051;28;E;18051;35.00;0.551
10307051;28;E;32051;35.00;0.529
10308051;28;E;12051;35.00;0.550
10734051;28;E;10051;35.00;0.550
16598051;28;E;41051;35.00;0.544
16600051;28;E;42051;35.00;0.551
19935051;28;E;15051;35.00;0.551
19937051;28;E;18051;35.00;0.551
8502051;28;E;26051;20.00;0.649
8522051;7;E;10051;30.00;0.465
8531051;28;E;3051;20.00;0.650
8532051;28;E;13051;20.00;0.650
8653051;28;E;25051;20.00;0.650
11827051;28;E;34051;20.00;0.651
11829051;28;E;4051;20.00;0.650
19872051;28;E;46051;20.00;0.650
19874051;28;E;12051;20.00;0.650
23049051;28;E;59051;20.00;0.650
30074051;28;E;70051;20.00;0.649
39448051;28;E;85051;20.00;0.650
39449051;28;E;83051;20.00;0.650
8562051;28;E;15051;45.00;0.450
8564051;28;E;18051;45.00;0.450
8560051;28;N;13051;45.00;0.450
8572051;28;E;3051;25.00;0.633
8574051;28;E;13051;25.00;0.647
8576051;28;E;25051;25.00;0.653
8578051;28;E;15051;25.00;0.633
8580051;28;E;18051;25.00;0.633
8582051;28;E;26051;25.00;0.633
12750051;28;E;15051;25.00;0.633
12751051;28;E;18051;25.00;0.633
25234051;28;E;29051;25.00;0.647
25236051;28;E;60051;25.00;0.647
30757051;28;E;72051;25.00;0.647
30759051;28;E;29051;25.00;0.647
33960051;28;E;65051;25.00;0.653
33962051;28;E;24051;25.00;0.647
37582051;28;E;62051;25.00;0.647
37583051;28;E;83051;25.00;0.647
39238051;28;E;85051;25.00;0.647
39240051;28;E;88051;25.00;0.647
40601051;28;E;62051;25.00;0.647
40603051;28;E;68051;25.00;0.647
44830051;28;E;108051;25.00;0.633
45275051;28;E;10051;25.00;0.653
45276051;28;E;17051;25.00;0.653
46485051;28;E;108051;25.00;0.633
49482051;28;E;113051;25.00;0.653
49484051;28;E;114051;25.00;0.653
49486051;28;E;111051;25.00;0.633
49487051;28;E;112051;25.00;0.660
51097051;28;E;115051;25.00;0.633
51098051;28;E;117051;25.00;0.633
51099051;28;E;118051;25.00;0.633
51101051;28;E;116051;25.00;0.653
53086051;28;E;120051;25.00;0.653
53087051;28;E;11051;25.00;0.653
53466051;28;E;111051;25.00;0.653
55439051;28;E;28051;25.00;0.653
8584051;28;E;3051;25.00;0.650
8586051;28;E;13051;25.00;0.667
8588051;28;E;25051;25.00;0.673
8590051;28;E;15051;25.00;0.650
8592051;28;E;18051;25.00;0.650
8594051;28;E;26051;25.00;0.650
12756051;28;E;15051;25.00;0.650
12758051;28;E;18051;25.00;0.650
19976051;28;E;18051;25.00;0.650
27876051;28;E;29051;25.00;0.667
34751051;28;E;77051;25.00;0.667
40448051;28;E;62051;25.00;0.667
40454051;28;E;68051;25.00;0.667
41345051;28;E;85051;25.00;0.667
41347051;28;E;88051;25.00;0.667
45165051;28;E;108051;25.00;0.650
47505051;28;E;10051;25.00;0.673
49778051;28;E;113051;25.00;0.673
52557051;28;E;11051;25.00;0.673
52558051;28;E;111051;25.00;0.673
52559051;28;E;118051;25.00;0.650
52560051;28;E;120051;25.00;0.673
52561051;28;E;17051;25.00;0.673
56685051;28;E;122051;25.00;0.650
8596051;28;E;3051;25.00;0.670
8598051;28;E;13051;25.00;0.683
8600051;28;E;25051;25.00;0.690
8602051;28;E;15051;25.00;0.670
8604051;28;E;18051;25.00;0.670
8606051;28;E;26051;25.00;0.670
30954051;28;E;68051;25.00;0.683
34753051;28;E;77051;25.00;0.683
56486051;28;E;111051;25.00;0.690
56487051;28;E;112051;25.00;0.700
56488051;28;E;10051;25.00;0.693
56489051;28;E;17051;25.00;0.693
8608051;28;E;3051;25.00;0.613
8610051;28;E;13051;25.00;0.633
8612051;28;E;25051;25.00;0.627
8614051;28;E;15051;25.00;0.607
8616051;28;E;18051;25.00;0.607
8618051;28;E;26051;25.00;0.607
17614051;28;E;29051;25.00;0.620
27732051;28;E;63051;25.00;0.620
27734051;28;E;41051;25.00;0.620
28120051;28;E;3051;25.00;0.620
28122051;28;E;29051;25.00;0.620
28264051;28;E;60051;25.00;0.620
35571051;28;E;70051;25.00;0.627
37585051;28;E;62051;25.00;0.620
37586051;28;E;83051;25.00;0.620
38294051;28;E;68051;25.00;0.620
39288051;28;E;85051;25.00;0.620
39290051;28;E;88051;25.00;0.620
44826051;28;E;108051;25.00;0.607
44828051;28;E;109051;25.00;0.607
46324051;28;E;108051;25.00;0.607
46326051;28;E;107051;25.00;0.607
47576051;28;E;4051;25.00;0.627
47577051;28;E;14051;25.00;0.627
52414051;28;E;109051;25.00;0.613
52505051;28;E;10051;25.00;0.633
52507051;28;E;17051;25.00;0.633
52509051;28;E;118051;25.00;0.613
52510051;28;E;120051;25.00;0.633
