CodigoAglomerante;Ano;Mes;ParametroX;ParametroY;DataAlteracao
24051;2020;8;20.743;-0.2450;2020-08-06 14:42:59.700
24051;2020;7;20.743;-0.2450;2020-08-06 14:42:59.700
120051;2020;9;20.572;-0.2047;2020-08-06 14:43:13.857
120051;2020;8;20.572;-0.2047;2020-08-06 14:43:13.857
120051;2020;7;20.572;-0.2047;2020-08-06 14:43:13.860
118051;2020;9;19.776;-0.1527;2020-08-12 16:34:44.230
118051;2020;8;19.776;-0.1527;2020-08-12 16:34:44.243
118051;2020;7;19.776;-0.1527;2020-08-12 16:34:44.247
117051;2020;9;18.260;-0.1075;2020-08-12 16:35:00.270
117051;2020;8;18.260;-0.1075;2020-08-12 16:35:00.277
117051;2020;7;18.260;-0.1075;2020-08-12 16:35:00.280
112051;2020;9;17.595;-0.1170;2020-08-12 16:35:20.677
112051;2020;8;17.595;-0.1170;2020-08-12 16:35:20.690
112051;2020;7;17.595;-0.1170;2020-08-12 16:35:20.703
111051;2020;9;20.712;-0.2047;2020-08-12 16:35:35.420
111051;2020;8;20.712;-0.2047;2020-08-12 16:35:35.420
111051;2020;7;20.712;-0.2047;2020-08-12 16:35:35.423
120051;2020;9;25.789;-0.3380;2020-08-12 16:36:52.293
120051;2020;8;25.789;-0.3380;2020-08-12 16:36:52.300
120051;2020;7;25.789;-0.3380;2020-08-12 16:36:52.317
108051;2020;9;21.980;-0.2129;2020-08-12 16:57:15.413
108051;2020;8;21.980;-0.2129;2020-08-12 16:57:15.420
108051;2020;7;21.980;-0.2129;2020-08-12 16:57:15.423
109051;2020;9;22.910;-0.2404;2020-08-12 16:57:39.753
109051;2020;8;22.910;-0.2404;2020-08-12 16:57:39.757
109051;2020;7;22.910;-0.2404;2020-08-12 16:57:39.757
10051;2020;9;16.615;-0.0687;2020-08-12 16:57:54.053
10051;2020;8;16.615;-0.0687;2020-08-12 16:57:54.063
10051;2020;7;16.615;-0.0687;2020-08-12 16:57:54.077
17051;2020;9;21.099;-0.2105;2020-08-12 16:58:15.297
17051;2020;8;21.099;-0.2105;2020-08-12 16:58:15.307
17051;2020;7;21.099;-0.2105;2020-08-12 16:58:15.320
11051;2020;9;20.905;-0.1999;2020-08-12 16:58:58.407
11051;2020;8;20.905;-0.1999;2020-08-12 16:58:58.410
11051;2020;7;20.905;-0.1999;2020-08-12 16:58:58.410
10051;2020;9;22.338;-0.2391;2020-08-13 11:37:50.723
10051;2020;8;22.338;-0.2391;2020-08-13 11:37:50.727
10051;2020;7;22.338;-0.2391;2020-08-13 11:37:50.733
28051;2020;9;19.602;-0.2270;2020-08-14 16:09:02.463
28051;2020;8;19.602;-0.2270;2020-08-14 16:09:02.493
28051;2020;7;19.602;-0.2270;2020-08-14 16:09:02.510
61051;2020;9;19.369;-0.2110;2020-08-14 16:09:10.477
61051;2020;8;19.369;-0.2110;2020-08-14 16:09:10.493
61051;2020;7;19.369;-0.2110;2020-08-14 16:09:10.510
11051;2020;7;20.905;-0.1999;2020-08-14 17:19:59.990
11051;2020;8;20.905;-0.1999;2020-08-14 17:20:00.457
11051;2020;9;20.905;-0.1999;2020-08-14 17:22:39.280
10051;2020;7;22.338;-0.2391;2020-08-14 17:24:08.493
10051;2020;8;22.338;-0.2391;2020-08-14 17:24:08.970
120051;2020;7;25.789;-0.3380;2020-08-14 17:29:04.943
120051;2020;8;25.789;-0.3380;2020-08-14 17:29:05.390
120051;2020;9;25.789;-0.3380;2020-08-14 17:31:20.547
118051;2020;7;19.776;-0.1527;2020-08-14 17:32:41.740
118051;2020;8;19.776;-0.1527;2020-08-14 17:32:42.460
118051;2020;9;19.776;-0.1527;2020-08-14 17:34:57.790
111051;2020;7;20.712;-0.2047;2020-08-14 17:37:14.203
111051;2020;8;20.712;-0.2047;2020-08-14 17:37:14.900
111051;2020;9;20.712;-0.2047;2020-08-14 17:37:15.400
17051;2020;8;21.099;-0.2105;2020-08-18 16:55:18.230
17051;2020;9;21.099;-0.2105;2020-08-18 16:55:18.797
10051;2020;8;22.038;-0.2391;2020-08-18 17:21:05.570
10051;2020;9;22.338;-0.2391;2020-08-18 17:21:08.307
111051;2020;8;20.512;-0.2047;2020-08-18 17:24:51.510
111051;2020;9;20.512;-0.2047;2020-08-18 17:24:52.850
112051;2020;8;17.595;-0.1170;2020-08-18 18:02:45.570
112051;2020;9;17.595;-0.1170;2020-08-18 18:02:46.020
108051;2020;8;21.980;-0.2129;2020-08-19 17:46:20.663
108051;2020;9;21.980;-0.2129;2020-08-19 17:46:21.263
109051;2020;8;22.910;-0.2404;2020-08-19 17:50:08.203
109051;2020;9;22.910;-0.2404;2020-08-19 17:50:08.647
117051;2020;8;18.260;-0.1075;2020-08-19 18:18:47.797
117051;2020;9;18.260;-0.1075;2020-08-19 18:18:48.210
118051;2020;8;19.376;-0.1527;2020-08-19 18:20:40.787
118051;2020;9;19.376;-0.1527;2020-08-19 18:20:41.490
118051;2020;8;19.376;-0.1527;2020-08-19 18:22:24.240
11051;2020;9;20.605;-0.1999;2020-08-20 15:00:49.933
11051;2020;8;20.605;-0.1999;2020-08-20 15:00:49.957
11051;2020;7;20.605;-0.1999;2020-08-20 15:00:49.970
10051;2020;9;16.991;-0.0719;2020-08-20 15:00:58.023
10051;2020;8;16.991;-0.0719;2020-08-20 15:00:58.030
10051;2020;7;16.991;-0.0719;2020-08-20 15:00:58.037
109051;2020;9;17.440;-0.0566;2020-08-20 15:01:15.790
109051;2020;8;17.440;-0.0566;2020-08-20 15:01:15.803
109051;2020;7;17.440;-0.0566;2020-08-20 15:01:15.813
17051;2020;9;21.099;-0.2105;2020-08-20 15:01:55.040
17051;2020;8;21.099;-0.2105;2020-08-20 15:01:55.053
17051;2020;7;21.099;-0.2105;2020-08-20 15:01:55.067
108051;2020;9;21.980;-0.2129;2020-08-20 15:02:09.323
108051;2020;8;21.980;-0.2129;2020-08-20 15:02:09.330
108051;2020;7;21.980;-0.2129;2020-08-20 15:02:09.340
117051;2020;9;20.494;-0.1774;2020-08-20 15:02:35.950
117051;2020;8;20.494;-0.1774;2020-08-20 15:02:35.950
117051;2020;7;20.494;-0.1774;2020-08-20 15:02:35.953
111051;2020;9;15.769;-0.0692;2020-08-20 15:03:15.647
111051;2020;8;15.769;-0.0692;2020-08-20 15:03:15.647
111051;2020;7;15.769;-0.0692;2020-08-20 15:03:15.650
112051;2020;9;15.523;-0.0596;2020-08-20 15:03:26.873
112051;2020;8;15.523;-0.0596;2020-08-20 15:03:26.887
112051;2020;7;15.523;-0.0596;2020-08-20 15:03:26.900
118051;2020;9;19.376;-0.1527;2020-08-20 15:03:43.737
118051;2020;8;19.376;-0.1527;2020-08-20 15:03:43.740
118051;2020;7;19.376;-0.1527;2020-08-20 15:03:43.740
120051;2020;9;20.743;-0.2128;2020-08-20 15:04:09.280
120051;2020;8;20.743;-0.2128;2020-08-20 15:04:09.283
120051;2020;7;20.743;-0.2128;2020-08-20 15:04:09.287
17051;2020;7;21.099;-0.2105;2020-08-20 15:19:30.270
17051;2020;7;20.899;-0.2105;2020-08-20 15:24:20.863
17051;2020;8;21.099;-0.2105;2020-08-20 15:33:37.180
17051;2020;7;21.099;-0.2105;2020-08-20 15:35:49.200
17051;2020;9;21.099;-0.2105;2020-08-20 15:39:37.653
64051;2020;8;26.348;-0.3630;2020-08-24 12:18:53.583
11051;2020;8;20.605;-0.1999;2020-08-26 17:07:58.237
11051;2020;9;20.605;-0.1999;2020-08-26 17:07:58.713
109051;2020;9;17.440;-0.0566;2020-08-27 10:12:20.780
109051;2020;8;17.440;-0.0566;2020-08-27 10:12:20.783
109051;2020;7;17.440;-0.0566;2020-08-27 10:12:20.787
17051;2020;9;14.414;-0.0153;2020-08-27 10:12:32.450
17051;2020;8;14.414;-0.0153;2020-08-27 10:12:32.460
17051;2020;7;14.414;-0.0153;2020-08-27 10:12:32.483
108051;2020;9;21.980;-0.2129;2020-08-27 10:13:02.460
108051;2020;8;21.980;-0.2129;2020-08-27 10:13:02.460
108051;2020;7;21.980;-0.2129;2020-08-27 10:13:02.463
11051;2020;9;20.605;-0.1999;2020-08-27 10:13:26.493
11051;2020;8;20.605;-0.1999;2020-08-27 10:13:26.510
11051;2020;7;20.605;-0.1999;2020-08-27 10:13:26.527
118051;2020;9;19.376;-0.1527;2020-08-27 10:13:56.310
118051;2020;8;19.376;-0.1527;2020-08-27 10:13:56.323
118051;2020;7;19.376;-0.1527;2020-08-27 10:13:56.340
112051;2020;9;14.529;-0.0377;2020-08-27 10:14:10.973
112051;2020;8;14.529;-0.0377;2020-08-27 10:14:10.980
112051;2020;7;14.529;-0.0377;2020-08-27 10:14:10.980
117051;2020;9;20.494;-0.1774;2020-08-27 10:14:19.713
117051;2020;8;20.494;-0.1774;2020-08-27 10:14:19.737
117051;2020;7;20.494;-0.1774;2020-08-27 10:14:19.763
111051;2020;9;15.769;-0.0692;2020-08-27 10:14:35.727
111051;2020;8;15.769;-0.0692;2020-08-27 10:14:35.730
111051;2020;7;15.769;-0.0692;2020-08-27 10:14:35.733
120051;2020;9;20.743;-0.2128;2020-08-27 10:14:49.157
120051;2020;8;20.743;-0.2128;2020-08-27 10:14:49.173
120051;2020;7;20.743;-0.2128;2020-08-27 10:14:49.190
95051;2020;9;14.231;-0.0626;2020-08-27 10:15:06.710
95051;2020;8;14.231;-0.0626;2020-08-27 10:15:06.713
95051;2020;7;14.231;-0.0626;2020-08-27 10:15:06.717
10051;2020;9;16.991;-0.0719;2020-08-27 10:15:16.073
10051;2020;8;16.991;-0.0719;2020-08-27 10:15:16.073
10051;2020;7;16.991;-0.0719;2020-08-27 10:15:16.077
111051;2020;7;15.769;-0.0692;2020-08-27 11:53:46.920
111051;2020;8;15.769;-0.0692;2020-08-27 11:57:09.157
111051;2020;9;15.769;-0.0692;2020-08-27 11:59:32.373
112051;2020;8;14.529;-0.0377;2020-08-27 12:01:36.767
112051;2020;9;14.529;-0.0377;2020-08-27 12:03:44.777
120051;2020;8;20.743;-0.2128;2020-08-27 12:04:38.527
120051;2020;7;20.743;-0.2128;2020-08-27 12:06:43.803
120051;2020;9;20.743;-0.2128;2020-08-27 12:06:44.290
112051;2020;7;14.529;-0.0377;2020-08-27 12:09:11.340
10051;2020;7;16.991;-0.0719;2020-08-27 12:12:40.870
10051;2020;8;16.991;-0.0719;2020-08-27 12:12:41.330
10051;2020;9;16.991;-0.0719;2020-08-27 12:16:26.690
109051;2020;10;22.663;-0.2340;2020-09-03 17:55:43.797
109051;2020;9;22.663;-0.2340;2020-09-03 17:55:43.810
109051;2020;8;22.663;-0.2340;2020-09-03 17:55:43.810
17051;2020;10;20.182;-0.2012;2020-09-03 17:56:06.753
17051;2020;9;20.182;-0.2012;2020-09-03 17:56:06.760
17051;2020;8;20.182;-0.2012;2020-09-03 17:56:06.760
10051;2020;10;16.391;-0.0719;2020-09-03 17:56:46.180
10051;2020;9;16.391;-0.0719;2020-09-03 17:56:46.180
10051;2020;8;16.391;-0.0719;2020-09-03 17:56:46.183
92051;2020;10;13.020;-0.0363;2020-09-03 17:56:53.343
92051;2020;9;13.020;-0.0363;2020-09-03 17:56:53.347
92051;2020;8;13.020;-0.0363;2020-09-03 17:56:53.347
11051;2020;10;23.626;-0.2881;2020-09-03 17:57:20.097
11051;2020;9;23.626;-0.2881;2020-09-03 17:57:20.110
11051;2020;8;23.626;-0.2881;2020-09-03 17:57:20.120
108051;2020;10;21.825;-0.1975;2020-09-03 17:57:44.467
108051;2020;9;21.825;-0.1975;2020-09-03 17:57:44.470
108051;2020;8;21.825;-0.1975;2020-09-03 17:57:44.470
118051;2020;10;19.376;-0.1527;2020-09-03 17:58:05.270
118051;2020;9;19.376;-0.1527;2020-09-03 17:58:05.270
118051;2020;8;19.376;-0.1527;2020-09-03 17:58:05.273
117051;2020;10;21.140;-0.1955;2020-09-03 17:58:18.837
117051;2020;9;21.140;-0.1955;2020-09-03 17:58:18.840
117051;2020;8;21.140;-0.1955;2020-09-03 17:58:18.840
112051;2020;10;17.552;-0.1274;2020-09-03 17:58:34.647
112051;2020;9;17.552;-0.1274;2020-09-03 17:58:34.660
112051;2020;8;17.552;-0.1274;2020-09-03 17:58:34.673
120051;2020;10;20.705;-0.2059;2020-09-03 17:58:43.767
120051;2020;9;20.705;-0.2059;2020-09-03 17:58:43.770
120051;2020;8;20.705;-0.2059;2020-09-03 17:58:43.770
111051;2020;10;15.369;-0.0692;2020-09-03 17:59:29.540
111051;2020;9;15.369;-0.0692;2020-09-03 17:59:29.540
111051;2020;8;15.369;-0.0692;2020-09-03 17:59:29.547
114051;2020;9;21.657;-0.2370;2020-09-04 17:54:34.650
113051;2020;9;21.657;-0.2370;2020-09-04 18:26:29.907
111051;2020;8;15.369;-0.0692;2020-09-08 11:33:42.877
111051;2020;9;15.369;-0.0692;2020-09-08 11:33:43.517
111051;2020;10;15.369;-0.0692;2020-09-08 11:33:44.157
112051;2020;8;17.552;-0.1274;2020-09-08 11:40:19.047
112051;2020;9;17.552;-0.1274;2020-09-08 11:40:19.523
112051;2020;10;17.552;-0.1274;2020-09-08 11:40:20.110
11051;2020;10;21.988;-0.2546;2020-09-10 11:29:55.483
11051;2020;9;21.988;-0.2546;2020-09-10 11:29:55.490
11051;2020;8;21.988;-0.2546;2020-09-10 11:29:55.490
108051;2020;10;21.825;-0.1975;2020-09-10 11:30:15.813
108051;2020;9;21.825;-0.1975;2020-09-10 11:30:15.817
108051;2020;8;21.825;-0.1975;2020-09-10 11:30:15.820
92051;2020;10;13.020;-0.0363;2020-09-10 11:30:26.560
92051;2020;9;13.020;-0.0363;2020-09-10 11:30:26.580
92051;2020;8;13.020;-0.0363;2020-09-10 11:30:26.600
109051;2020;10;22.541;-0.2319;2020-09-10 11:30:50.410
109051;2020;9;22.541;-0.2319;2020-09-10 11:30:50.413
109051;2020;8;22.541;-0.2319;2020-09-10 11:30:50.423
10051;2020;10;16.391;-0.0719;2020-09-10 11:31:05.343
10051;2020;9;16.391;-0.0719;2020-09-10 11:31:05.357
10051;2020;8;16.391;-0.0719;2020-09-10 11:31:05.367
117051;2020;10;21.301;-0.1972;2020-09-10 11:31:16.237
117051;2020;9;21.301;-0.1972;2020-09-10 11:31:16.237
117051;2020;8;21.301;-0.1972;2020-09-10 11:31:16.240
112051;2020;10;20.705;-0.2059;2020-09-10 11:31:25.123
112051;2020;9;20.705;-0.2059;2020-09-10 11:31:25.140
112051;2020;8;20.705;-0.2059;2020-09-10 11:31:25.150
120051;2020;10;21.058;-0.2175;2020-09-10 11:31:40.760
120051;2020;9;21.058;-0.2175;2020-09-10 11:31:40.763
120051;2020;8;21.058;-0.2175;2020-09-10 11:31:40.767
111051;2020;10;20.705;-0.2059;2020-09-10 11:32:11.010
111051;2020;9;20.705;-0.2059;2020-09-10 11:32:11.027
111051;2020;8;20.705;-0.2059;2020-09-10 11:32:11.050
118051;2020;10;19.376;-0.1527;2020-09-10 11:32:27.550
118051;2020;9;19.376;-0.1527;2020-09-10 11:32:27.557
118051;2020;8;19.376;-0.1527;2020-09-10 11:32:27.563
17051;2020;10;21.152;-0.2247;2020-09-10 11:33:16.447
17051;2020;9;21.152;-0.2247;2020-09-10 11:33:16.453
17051;2020;8;21.152;-0.2247;2020-09-10 11:33:16.457
11051;2020;10;22.121;-0.2562;2020-09-17 14:28:59.270
11051;2020;9;22.121;-0.2562;2020-09-17 14:28:59.290
11051;2020;8;22.121;-0.2562;2020-09-17 14:28:59.303
91051;2020;10;15.026;-0.0957;2020-09-17 14:29:09.853
91051;2020;9;15.026;-0.0957;2020-09-17 14:29:09.870
91051;2020;8;15.026;-0.0957;2020-09-17 14:29:09.910
17051;2020;10;21.306;-0.2261;2020-09-17 14:29:23.747
17051;2020;9;21.306;-0.2261;2020-09-17 14:29:23.750
17051;2020;8;21.306;-0.2261;2020-09-17 14:29:23.753
111051;2020;10;20.705;-0.2059;2020-09-17 14:29:37.393
111051;2020;9;20.705;-0.2059;2020-09-17 14:29:37.410
111051;2020;8;20.705;-0.2059;2020-09-17 14:29:37.417
10051;2020;10;16.391;-0.0719;2020-09-17 14:29:56.767
10051;2020;9;16.391;-0.0719;2020-09-17 14:29:56.770
10051;2020;8;16.391;-0.0719;2020-09-17 14:29:56.773
112051;2020;10;20.705;-0.2059;2020-09-17 14:30:06.590
112051;2020;9;20.705;-0.2059;2020-09-17 14:30:06.610
112051;2020;8;20.705;-0.2059;2020-09-17 14:30:06.627
120051;2020;10;21.058;-0.2175;2020-09-17 14:30:16.707
120051;2020;9;21.058;-0.2175;2020-09-17 14:30:16.710
120051;2020;8;21.058;-0.2175;2020-09-17 14:30:16.713
118051;2020;10;22.954;-0.2596;2020-09-17 14:31:16.593
118051;2020;9;22.954;-0.2596;2020-09-17 14:31:16.600
118051;2020;8;22.954;-0.2596;2020-09-17 14:31:16.603
10051;2020;8;16.391;-0.0719;2020-09-18 12:48:18.920
10051;2020;9;16.391;-0.0719;2020-09-18 12:48:19.403
10051;2020;8;16.591;-0.0719;2020-09-18 12:53:11.003
10051;2020;9;16.591;-0.0719;2020-09-18 12:53:11.500
10051;2020;10;16.391;-0.0719;2020-09-18 12:53:12.057
17051;2020;7;14.414;-0.0153;2020-09-18 12:56:08.060
17051;2020;8;21.306;-0.2261;2020-09-18 12:56:08.967
17051;2020;9;21.306;-0.2261;2020-09-18 12:56:09.860
17051;2020;10;21.306;-0.2261;2020-09-18 12:59:15.527
109051;2020;6;22.066;-0.2128;2020-09-18 13:01:08.403
109051;2020;7;17.440;-0.0566;2020-09-18 13:01:09.520
109051;2020;8;22.541;-0.2319;2020-09-18 13:01:10.237
109051;2020;9;22.541;-0.2319;2020-09-18 13:03:58.693
109051;2020;10;22.541;-0.2319;2020-09-18 13:03:59.713
95051;2020;7;14.231;-0.0626;2020-09-24 22:05:29.780
95051;2020;8;14.231;-0.0626;2020-09-24 22:05:30.257
95051;2020;9;14.231;-0.0626;2020-09-24 22:05:30.730
11051;2020;10;22.841;-0.2724;2020-09-24 22:08:55.150
11051;2020;9;22.841;-0.2724;2020-09-24 22:08:55.157
11051;2020;8;22.841;-0.2724;2020-09-24 22:08:55.160
91051;2020;10;15.026;-0.0957;2020-09-24 22:09:14.060
91051;2020;9;15.026;-0.0957;2020-09-24 22:09:14.063
91051;2020;8;15.026;-0.0957;2020-09-24 22:09:14.067
10051;2020;10;16.791;-0.0719;2020-09-24 22:09:40.400
10051;2020;9;16.791;-0.0719;2020-09-24 22:09:40.407
10051;2020;8;16.791;-0.0719;2020-09-24 22:09:40.410
17051;2020;10;21.304;-0.2181;2020-09-24 22:10:15.110
17051;2020;9;21.304;-0.2181;2020-09-24 22:10:15.113
17051;2020;8;21.304;-0.2181;2020-09-24 22:10:15.117
120051;2020;10;21.058;-0.2175;2020-09-24 22:10:38.717
120051;2020;9;21.058;-0.2175;2020-09-24 22:10:38.723
120051;2020;8;21.058;-0.2175;2020-09-24 22:10:38.727
112051;2020;10;20.705;-0.2059;2020-09-24 22:11:02.933
112051;2020;9;20.705;-0.2059;2020-09-24 22:11:02.937
112051;2020;8;20.705;-0.2059;2020-09-24 22:11:02.940
111051;2020;10;20.705;-0.2059;2020-09-24 22:11:26.927
111051;2020;9;20.705;-0.2059;2020-09-24 22:11:26.930
111051;2020;8;20.705;-0.2059;2020-09-24 22:11:26.930
109051;2020;10;22.941;-0.2319;2020-09-24 22:11:56.083
109051;2020;9;22.941;-0.2319;2020-09-24 22:11:56.090
109051;2020;8;22.941;-0.2319;2020-09-24 22:11:56.090
108051;2020;10;21.825;-0.1975;2020-09-24 22:12:18.100
108051;2020;9;21.825;-0.1975;2020-09-24 22:12:18.103
108051;2020;8;21.825;-0.1975;2020-09-24 22:12:18.107
118051;2020;10;22.954;-0.2596;2020-09-24 22:12:34.057
118051;2020;9;22.954;-0.2596;2020-09-24 22:12:34.070
118051;2020;8;22.954;-0.2596;2020-09-24 22:12:34.093
117051;2020;10;21.301;-0.1972;2020-09-24 22:12:53.743
117051;2020;9;21.301;-0.1972;2020-09-24 22:12:53.750
117051;2020;8;21.301;-0.1972;2020-09-24 22:12:53.753
117051;2020;8;21.301;-0.1972;2020-09-28 17:47:45.677
117051;2020;9;21.301;-0.1972;2020-09-28 17:47:46.243
117051;2020;10;21.301;-0.1972;2020-09-28 17:47:46.877
120051;2020;8;21.058;-0.2175;2020-09-28 18:00:53.843
120051;2020;9;21.058;-0.2175;2020-09-28 18:00:54.490
120051;2020;10;21.058;-0.2175;2020-09-28 18:03:11.300
17051;2020;8;21.304;-0.2181;2020-09-28 18:05:47.197
17051;2020;9;21.304;-0.2181;2020-09-28 18:05:47.743
17051;2020;8;21.004;-0.2181;2020-09-28 18:07:34.880
17051;2020;9;21.004;-0.2181;2020-09-28 18:07:35.333
112051;2020;10;18.573;-0.1518;2020-09-29 21:55:58.927
112051;2020;9;18.573;-0.1518;2020-09-29 21:55:58.943
112051;2020;8;18.573;-0.1518;2020-09-29 21:55:58.947
111051;2020;10;20.705;-0.2059;2020-09-29 21:56:24.423
111051;2020;9;20.705;-0.2059;2020-09-29 21:56:24.497
111051;2020;8;20.705;-0.2059;2020-09-29 21:56:24.540
10051;2020;10;16.791;-0.0719;2020-09-29 21:56:52.910
10051;2020;9;16.791;-0.0719;2020-09-29 21:56:52.910
10051;2020;8;16.791;-0.0719;2020-09-29 21:56:52.913
17051;2020;10;21.081;-0.2164;2020-09-29 21:57:10.387
17051;2020;9;21.081;-0.2164;2020-09-29 21:57:10.390
17051;2020;8;21.081;-0.2164;2020-09-29 21:57:10.393
11051;2020;10;22.953;-0.2769;2020-09-29 21:58:07.170
11051;2020;9;22.953;-0.2769;2020-09-29 21:58:07.177
11051;2020;8;22.953;-0.2769;2020-09-29 21:58:07.183
120051;2020;8;20.758;-0.2175;2020-10-01 13:57:57.790
120051;2020;9;20.758;-0.2175;2020-10-01 14:00:28.753
120051;2020;10;20.758;-0.2175;2020-10-01 14:00:29.803
109051;2020;11;22.941;-0.2319;2020-10-01 16:01:32.187
109051;2020;10;22.941;-0.2319;2020-10-01 16:01:32.257
109051;2020;9;22.941;-0.2319;2020-10-01 16:01:32.263
109051;2020;8;22.941;-0.2319;2020-10-01 16:01:32.267
108051;2020;11;21.564;-0.1998;2020-10-01 16:01:41.403
108051;2020;10;21.564;-0.1998;2020-10-01 16:01:41.417
108051;2020;9;21.564;-0.1998;2020-10-01 16:01:41.430
108051;2020;8;21.564;-0.1998;2020-10-01 16:01:41.443
117051;2020;11;21.665;-0.2297;2020-10-01 16:01:54.403
117051;2020;10;21.665;-0.2297;2020-10-01 16:01:54.413
117051;2020;9;21.665;-0.2297;2020-10-01 16:01:54.417
117051;2020;8;21.665;-0.2297;2020-10-01 16:01:54.420
118051;2020;11;22.993;-0.2628;2020-10-01 16:02:11.223
118051;2020;10;22.993;-0.2628;2020-10-01 16:02:11.230
118051;2020;9;22.993;-0.2628;2020-10-01 16:02:11.230
118051;2020;8;22.993;-0.2628;2020-10-01 16:02:11.233
120051;2020;11;20.758;-0.2175;2020-10-01 16:02:30.550
120051;2020;10;20.758;-0.2175;2020-10-01 16:02:30.567
120051;2020;9;20.758;-0.2175;2020-10-01 16:02:30.597
120051;2020;8;20.758;-0.2175;2020-10-01 16:02:30.630
121051;2020;10;21.564;-0.1998;2020-10-01 16:18:46.440
121051;2020;11;21.564;-0.1998;2020-10-01 16:18:46.483
122051;2020;10;21.564;-0.1998;2020-10-01 16:28:33.570
122051;2020;11;21.564;-0.1998;2020-10-01 16:28:33.600
118051;2020;8;22.993;-0.2628;2020-10-01 18:08:21.490
118051;2020;9;22.993;-0.2628;2020-10-01 18:08:22.130
118051;2020;10;22.993;-0.2628;2020-10-01 18:17:17.187
118051;2020;11;22.993;-0.2628;2020-10-01 18:17:18.013
118051;2020;8;45.341;-0.9150;2020-10-01 18:26:42.557
118051;2020;9;45.341;-0.9150;2020-10-01 18:26:43.017
118051;2020;10;45.341;-0.9150;2020-10-01 18:29:10.250
118051;2020;11;45.341;-0.9150;2020-10-01 18:29:10.717
10051;2020;11;22.473;-0.2487;2020-10-01 20:18:44.030
10051;2020;10;22.473;-0.2487;2020-10-01 20:18:44.043
10051;2020;9;22.473;-0.2487;2020-10-01 20:18:44.050
10051;2020;8;22.473;-0.2487;2020-10-01 20:18:44.053
120051;2020;11;21.588;-0.2265;2020-10-01 20:19:13.687
120051;2020;10;21.588;-0.2265;2020-10-01 20:19:13.693
120051;2020;9;21.588;-0.2265;2020-10-01 20:19:13.703
120051;2020;8;21.588;-0.2265;2020-10-01 20:19:13.707
111051;2020;11;21.714;-0.2252;2020-10-01 20:19:39.240
111051;2020;10;21.714;-0.2252;2020-10-01 20:19:39.243
111051;2020;9;21.714;-0.2252;2020-10-01 20:19:39.250
111051;2020;8;21.714;-0.2252;2020-10-01 20:19:39.253
109051;2020;11;21.462;-0.2032;2020-10-01 20:20:54.163
109051;2020;10;21.462;-0.2032;2020-10-01 20:20:54.167
109051;2020;9;21.462;-0.2032;2020-10-01 20:20:54.170
109051;2020;8;21.462;-0.2032;2020-10-01 20:20:54.170
111051;2020;8;21.714;-0.2252;2020-10-02 11:11:50.703
111051;2020;9;21.714;-0.2252;2020-10-02 11:11:51.217
111051;2020;8;21.114;-0.2252;2020-10-02 11:16:28.287
111051;2020;9;21.114;-0.2252;2020-10-02 11:16:28.760
111051;2020;10;21.714;-0.2252;2020-10-02 11:16:29.257
111051;2020;11;21.714;-0.2252;2020-10-02 11:16:29.827
118051;2020;8;38.951;-0.7360;2020-10-02 11:20:02.270
118051;2020;9;38.951;-0.7360;2020-10-02 11:20:02.727
118051;2020;8;21.014;-0.2252;2020-10-02 11:29:31.277
118051;2020;9;21.014;-0.2252;2020-10-02 11:29:31.747
120051;2020;8;21.588;-0.2265;2020-10-02 11:38:34.343
120051;2020;9;21.588;-0.2265;2020-10-02 11:38:34.833
120051;2020;8;20.688;-0.2265;2020-10-02 11:41:06.593
120051;2020;9;20.688;-0.2265;2020-10-02 11:41:07.073
120051;2020;8;20.788;-0.2265;2020-10-02 11:42:53.390
120051;2020;9;20.788;-0.2265;2020-10-02 11:42:53.853
120051;2020;10;21.588;-0.2265;2020-10-02 11:42:54.393
120051;2020;11;21.588;-0.2265;2020-10-02 11:42:55.060
10051;2020;8;22.473;-0.2487;2020-10-02 11:44:12.607
10051;2020;9;22.473;-0.2487;2020-10-02 11:44:13.160
10051;2020;10;22.473;-0.2487;2020-10-02 11:46:25.370
10051;2020;11;22.473;-0.2487;2020-10-02 11:46:25.880
17051;2020;8;21.081;-0.2164;2020-10-02 11:47:26.243
17051;2020;9;21.081;-0.2164;2020-10-02 11:47:27.120
17051;2020;10;21.081;-0.2164;2020-10-02 11:49:51.327
11051;2020;8;22.953;-0.2769;2020-10-02 11:51:14.557
11051;2020;9;22.953;-0.2769;2020-10-02 11:51:15.213
11051;2020;10;22.953;-0.2769;2020-10-02 11:51:15.867
61051;2020;8;19.369;-0.2110;2020-10-05 11:54:10.537
61051;2020;9;19.369;-0.2110;2020-10-05 11:54:11.717
61051;2020;10;19.169;-0.2110;2020-10-05 11:54:11.900
61051;2020;8;19.169;-0.2110;2020-10-05 11:55:40.753
61051;2020;9;19.169;-0.2110;2020-10-05 11:55:41.243
61051;2020;10;19.169;-0.2110;2020-10-05 11:55:41.790
95051;2020;8;14.531;-0.0626;2020-10-05 11:59:25.767
95051;2020;9;14.531;-0.0626;2020-10-05 11:59:26.260
95051;2020;10;18.869;-0.2110;2020-10-05 11:59:26.277
95051;2020;8;18.869;-0.2110;2020-10-05 12:01:56.190
95051;2020;9;18.869;-0.2110;2020-10-05 12:01:56.710
95051;2020;10;18.869;-0.2110;2020-10-05 12:01:57.273
95051;2020;8;14.531;-0.0626;2020-10-05 12:03:26.737
