,Unnamed: 0,CodigoReceita,Volume,TipoLancamento,QuantidadeAgua,ConsumoTotal,FCK,Rompimento7Dias,Rompimento28Dias,ResultadoEsperado
1557,22985,8980051,8.0,B,1224.0,2528.0,30.0,23.19,35.83,47.830259091171854
1558,22986,8980051,8.0,B,1224.0,2528.0,30.0,22.58,35.55,47.830259091171854
1559,22987,8980051,8.0,B,1224.0,2528.0,30.0,21.58,31.88,47.830259091171854
1560,22988,8980051,8.0,B,1224.0,2528.0,30.0,23.0,32.67,47.830259091171854
1561,22989,8980051,5.0,B,765.0,1580.0,30.0,23.04,33.29,47.830259091171854
1562,22990,8980051,5.0,B,765.0,1580.0,30.0,23.02,34.19,47.830259091171854
1563,22991,8980051,7.0,B,1176.0,2212.0,30.0,25.65,38.34,43.99041484409997
1564,22992,8980051,7.0,B,1176.0,2212.0,30.0,24.44,38.2,43.99041484409997
1565,22993,8980051,8.0,B,1360.0,2640.0,30.0,23.93,34.78,45.28839341985393
1566,22997,8980051,8.0,B,1384.0,2640.0,30.0,28.34,39.82,44.56832972941339
1567,22999,8980051,8.0,B,1384.0,2640.0,30.0,27.83,38.86,44.56832972941339
1568,23000,8980051,8.0,B,1384.0,2640.0,30.0,28.15,39.53,44.56832972941339
1569,23001,8980051,8.0,B,1384.0,2640.0,30.0,27.51,39.86,44.56832972941339
1570,23002,8980051,8.0,B,1384.0,2640.0,30.0,29.53,40.81,44.56832972941339
1571,23005,8980051,8.0,B,1384.0,2640.0,30.0,25.69,35.8,44.56832972941339
1572,23007,8980051,8.0,B,1384.0,2640.0,30.0,32.87,44.43,44.56832972941339
1573,23009,8980051,7.0,B,1211.0,2310.0,30.0,22.52,31.04,44.56832972941339
1574,23010,8980051,7.0,B,1148.0,2394.0,30.0,27.0,37.3,48.22356009556527
1575,23012,8980051,8.0,B,1352.0,2736.0,30.0,26.29,38.75,46.99648663623441
1576,23013,8980051,8.0,B,1352.0,2736.0,30.0,25.91,40.07,46.99648663623441
1577,23014,8980051,8.0,B,1352.0,2736.0,30.0,27.18,38.97,46.99648663623441
1578,23015,8980051,8.0,B,1264.0,2736.0,30.0,26.9,40.55,49.73841264698
1579,23016,8980051,8.0,B,1264.0,2736.0,30.0,26.87,41.33,49.73841264698
1580,23017,8980051,8.0,B,1264.0,2736.0,30.0,24.31,36.85,49.73841264698
1581,23018,8980051,5.5,B,869.0,1881.0,30.0,22.1,36.45,49.73841264698
1582,23019,8980051,5.0,B,790.0,1710.0,30.0,24.07,38.58,49.73841264698
1583,23020,8980051,7.0,B,1141.0,2394.0,30.0,23.84,37.82,48.47279298000794
1584,23021,8980051,7.0,B,1141.0,2394.0,30.0,21.37,36.37,48.47279298000794
1585,23023,8980051,5.0,B,815.0,1710.0,30.0,20.16,34.45,48.47279298000794
1586,23024,8980051,8.0,B,1384.0,2688.0,30.0,,,45.31000123461954
1587,23025,8980051,8.0,B,1384.0,2688.0,30.0,24.98,37.02,45.31000123461954
1588,23026,8980051,8.0,B,1400.0,2688.0,30.0,24.85,40.06,44.83700210249834
1589,23027,8980051,8.0,B,1400.0,2688.0,30.0,24.63,38.1,44.83700210249834
1590,23028,8980051,8.0,B,1328.0,2688.0,30.0,26.61,37.43,47.0051397725591
1591,23029,8980051,5.0,B,830.0,1680.0,30.0,23.69,35.48,47.0051397725591
1592,23030,8980051,5.0,B,830.0,1680.0,30.0,27.15,36.64,47.0051397725591
1593,23031,8980051,8.0,B,1432.0,2688.0,30.0,31.62,40.83,43.90576545777989
1594,23034,8980051,8.0,B,1432.0,2688.0,30.0,29.9,40.2,43.90576545777989
1595,23035,8980051,8.0,B,1432.0,2688.0,30.0,27.89,38.85,43.90576545777989
1596,23036,8980051,8.0,B,1432.0,2688.0,30.0,29.24,41.63,43.90576545777989
1597,23037,8980051,8.0,B,1432.0,2688.0,30.0,28.67,40.26,43.90576545777989
1598,23038,8980051,8.0,B,1432.0,2688.0,30.0,29.39,39.08,43.90576545777989
1599,23041,8980051,7.0,B,1253.0,2352.0,30.0,30.68,38.14,43.90576545777989
1600,23043,8980051,7.0,B,1253.0,2352.0,30.0,,,43.90576545777989
1601,23045,8980051,7.0,B,1239.0,2352.0,30.0,25.32,37.13,44.368940692135936
1602,23046,8980051,7.0,B,1239.0,2352.0,30.0,26.82,37.99,44.368940692135936
1603,23048,8980051,7.0,B,1239.0,2352.0,30.0,28.85,38.04,44.368940692135936
1604,23050,8980051,7.0,B,1085.0,2352.0,30.0,27.99,39.79,48.92132633626501
1605,23052,8980051,8.0,B,1264.0,2688.0,30.0,27.13,36.4,48.012168741784194
1606,23053,8980051,7.5,B,1148.0,2520.0,30.0,26.12,35.77,49.516329799225865
1607,23057,8980051,7.0,B,1001.0,2352.0,30.0,24.73,35.49,52.73340560039868
1608,23058,8980051,7.0,B,1071.0,2352.0,30.0,22.53,31.58,49.536975730962496
1609,23059,8980051,8.0,B,1184.0,2688.0,30.0,29.3,38.5,51.110208700786494
1610,23060,8980051,8.0,B,1184.0,2688.0,30.0,26.07,34.98,51.110208700786494
1611,23061,8980051,8.0,B,1184.0,2688.0,30.0,27.27,37.29,51.110208700786494
1612,23062,8980051,8.0,B,1184.0,2688.0,30.0,24.85,35.52,51.110208700786494
1613,23064,8980051,8.0,B,1184.0,2688.0,30.0,26.41,37.66,51.110208700786494
1614,23065,8980051,8.0,B,1184.0,2688.0,30.0,27.13,37.4,51.110208700786494
1615,23067,8980051,6.0,B,918.0,2016.0,30.0,24.9,33.59,49.536975730962496
1616,23068,8980051,8.0,B,1264.0,2688.0,30.0,27.87,40.25,48.012168741784194
1617,23072,8980051,6.0,B,948.0,2016.0,30.0,26.71,37.76,48.012168741784194
1618,23074,8980051,5.0,B,790.0,1680.0,30.0,25.6,35.81,48.012168741784194
1619,23076,8980051,7.5,B,1245.0,2475.0,30.0,24.33,37.53,44.815679438704215
1620,23081,8980051,7.0,B,1141.0,2310.0,30.0,26.01,38.41,45.67988581443747
1621,23082,8980051,7.0,B,1141.0,2310.0,30.0,26.8,40.86,45.67988581443747
1622,23083,8980051,7.0,B,1141.0,2310.0,30.0,23.67,35.73,45.67988581443747
1623,23084,8980051,8.0,B,1304.0,2640.0,30.0,26.62,39.14,45.67988581443747
1624,23085,8980051,8.0,B,1304.0,2640.0,30.0,28.08,37.99,45.67988581443747
1625,23087,8980051,8.0,B,1304.0,2640.0,30.0,25.56,35.59,45.67988581443747
1626,23090,8980051,6.0,B,930.0,1974.0,30.0,25.59,37.73,52.83620946991042
1627,23094,8980051,7.0,B,1085.0,2303.0,30.0,24.71,36.54,52.83620946991042
1628,23096,8980051,7.5,B,1245.0,2467.5,30.0,26.77,39.82,49.41201936434802
1629,23097,8980051,7.5,B,1245.0,2467.5,30.0,26.08,37.99,49.41201936434802
1630,23098,8980051,6.0,B,912.0,1974.0,30.0,27.43,41.92,53.81059050414428
1631,23100,8980051,8.0,B,1256.0,2632.0,30.0,26.54,38.58,52.19644401567845
1632,23104,8980051,8.0,B,1216.0,2632.0,30.0,24.38,35.24,53.81059050414428
1633,23105,8980051,6.0,B,954.0,1974.0,30.0,27.18,38.6,51.5644251397975
1634,23106,8980051,8.0,B,1144.0,2632.0,30.0,24.9,36.12,56.842879745301936
1635,23114,8980051,8.0,B,1584.0,2544.0,30.0,22.29,32.55,38.999814697803416
1636,23115,8980051,8.0,B,1584.0,2544.0,30.0,23.42,30.88,38.999814697803416
1637,23116,8980051,8.0,B,1584.0,2544.0,30.0,22.3,30.42,38.999814697803416
1638,23118,8980051,7.0,B,1386.0,2226.0,30.0,23.08,31.65,38.999814697803416
1639,23119,8980051,6.0,B,1188.0,1908.0,30.0,19.22,32.23,38.999814697803416
1640,23121,8980051,8.0,B,1584.0,2632.0,30.0,22.62,37.53,40.661258862814925
1641,23123,8980051,8.0,B,1584.0,2808.0,30.0,30.34,44.15,42.34630876753281
1642,23124,8980051,8.0,B,1480.0,2728.0,30.0,34.54,44.95,45.7923205481108
1643,23125,8980051,7.0,B,1295.0,2387.0,30.0,31.29,39.9,45.7923205481108
1644,23126,8980051,8.0,B,1480.0,2728.0,30.0,30.72,41.86,45.7923205481108
1645,23129,8980051,8.0,B,1480.0,2672.0,30.0,,41.59,44.760698093232186
1646,23130,8980051,8.0,B,1480.0,2672.0,30.0,,,44.760698093232186
1647,23131,8980051,8.0,B,1480.0,2672.0,30.0,,48.12,44.760698093232186
1648,23132,8980051,8.0,B,1480.0,2672.0,30.0,,41.87,44.760698093232186
1649,23133,8980051,8.0,B,1480.0,2672.0,30.0,,42.25,44.760698093232186
1650,23134,8980051,8.0,B,1480.0,2672.0,30.0,,40.75,44.760698093232186
1651,23135,8980051,8.0,B,1480.0,2672.0,30.0,,41.25,44.760698093232186
1652,23136,8980051,8.0,B,1480.0,2672.0,30.0,,38.83,44.760698093232186
1653,23139,8980051,7.0,B,1295.0,2338.0,30.0,,37.92,44.760698093232186
1654,23140,8980051,7.0,B,1295.0,2338.0,30.0,35.22,43.13,44.760698093232186
1655,23141,8980051,7.0,B,1295.0,2338.0,30.0,31.37,38.28,44.760698093232186
1656,23142,8980051,7.0,B,1344.0,2338.0,30.0,33.56,42.14,42.91968075892878
1657,23144,8980051,8.5,B,1632.0,2839.0,30.0,27.24,41.83,42.91968075892878
1658,23145,8980051,8.0,B,1512.0,2552.0,30.0,27.29,37.73,41.40443404343527
1659,23146,8980051,8.0,B,1512.0,2552.0,30.0,25.7,34.22,41.40443404343527
1660,23147,8980051,8.0,B,1512.0,2552.0,30.0,28.17,37.72,41.40443404343527
1661,23151,8980051,5.0,B,945.0,1595.0,30.0,26.47,34.97,41.40443404343527
1662,23152,8980051,8.0,B,1568.0,2552.0,30.0,25.4,34.15,39.539749125425956
1663,23154,8980051,7.0,B,1372.0,2233.0,30.0,24.62,36.52,39.539749125425956
1664,23156,8980051,7.0,B,1358.0,2233.0,30.0,23.78,32.56,40.06377730949993
1665,23159,8980051,8.0,B,1584.0,2592.0,30.0,26.68,40.65,39.81545968718001
1666,23164,8980051,5.0,B,990.0,1635.0,30.0,26.47,38.23,38.085103617864476
1667,23165,8980051,8.0,B,1584.0,2616.0,30.0,25.68,35.33,38.085103617864476
1668,23170,8980051,8.0,B,1592.0,2536.0,30.0,25.27,36.26,36.37278261268671
1669,23171,8980051,8.0,B,1592.0,2536.0,30.0,24.31,35.8,36.37278261268671
1670,23172,8980051,8.0,B,1568.0,2536.0,30.0,27.39,36.54,37.09129398979382
1671,23173,8980051,6.0,B,1176.0,1902.0,30.0,,,37.09129398979382
1672,23175,8980051,8.0,B,1560.0,2472.0,30.0,25.8,37.29,36.124948847462704
1673,23179,8980051,8.0,B,1560.0,2472.0,30.0,25.8,35.38,36.124948847462704
1674,23181,8980051,8.0,B,1560.0,2472.0,30.0,23.81,34.47,36.124948847462704
1675,23183,8980051,8.0,B,1584.0,2552.0,30.0,26.78,34.79,39.58281807910977
1676,23184,8980051,8.0,B,1584.0,2552.0,30.0,26.22,35.35,39.58281807910977
1677,23185,8980051,8.0,B,1608.0,2616.0,30.0,25.73,32.56,40.05166350644055
1678,23187,8980051,8.0,B,1608.0,2616.0,30.0,24.51,31.99,40.05166350644055
1679,23188,8980051,8.0,B,1584.0,2616.0,30.0,23.02,31.7,40.77799857939881
1680,23195,8980051,8.0,B,1536.0,2616.0,30.0,24.24,37.72,42.270423759173454
1681,23196,8980051,8.0,B,1536.0,2616.0,30.0,27.14,38.92,42.270423759173454
1682,23200,8980051,8.0,B,1552.0,2616.0,30.0,28.85,41.03,41.766976366634154
1683,23201,8980051,8.0,B,1552.0,2616.0,30.0,25.13,36.83,41.766976366634154
1684,23202,8980051,8.0,B,1552.0,2616.0,30.0,,36.03,41.766976366634154
1685,23205,8980051,8.0,B,1552.0,2616.0,30.0,26.36,35.59,41.766976366634154
1686,23206,8980051,8.0,B,1552.0,2616.0,30.0,26.5,37.52,41.766976366634154
1687,23208,8980051,7.0,B,1358.0,2240.0,30.0,25.45,35.66,40.71849540154885
1688,23210,8980051,8.0,B,1552.0,2624.0,30.0,24.33,35.38,41.915234068170726
1689,23211,8980051,8.0,B,1552.0,2624.0,30.0,27.5,36.97,41.915234068170726
1690,23214,8980051,8.0,B,1552.0,2624.0,30.0,30.02,40.46,41.915234068170726
1691,23215,8980051,8.0,B,1552.0,2624.0,30.0,26.41,35.86,41.915234068170726
1692,23216,8980051,8.5,B,1641.0,2720.0,30.0,30.95,41.93,40.953782976130206
1693,23219,8980051,8.0,B,1544.0,2560.0,30.0,30.63,41.36,40.96853351071325
1694,23225,8980051,8.0,B,1472.0,2440.0,30.0,25.01,34.0,39.64646767768612
1695,23226,8980051,8.0,B,1472.0,2440.0,30.0,27.23,36.79,39.64646767768612
1696,23234,8980051,8.0,B,1552.0,2216.0,30.0,25.19,29.85,33.17052334392317
1697,23236,8980051,8.0,B,1552.0,2216.0,30.0,23.6,33.31,33.17052334392317
1698,23239,8980051,4.0,B,788.0,1108.0,30.0,21.62,30.49,32.517107114479444
1699,23245,8980051,8.0,B,1344.0,2224.0,30.0,24.19,30.77,39.57095188986585
1700,23247,8980051,8.0,B,1344.0,2224.0,30.0,25.33,32.21,39.57095188986585
1701,23248,8980051,8.0,B,1344.0,2224.0,30.0,19.97,29.43,39.57095188986585
1702,23249,8980051,8.5,B,1428.0,2312.0,30.0,21.68,28.18,38.61370094674949
1703,23250,8980051,8.5,B,1428.0,2363.0,30.0,,,39.57095188986585
1704,23252,8980051,8.5,B,1428.0,2363.0,30.0,22.38,28.15,39.57095188986585
1705,23253,8980051,8.0,B,1272.0,2144.0,30.0,22.01,29.71,40.38114091969121
1706,23256,8980051,8.0,B,1248.0,2336.0,30.0,28.18,35.5,45.00681165624371
1707,23257,8980051,8.0,B,1248.0,2336.0,30.0,25.75,34.83,45.00681165624371
1708,23258,8980051,6.0,B,936.0,1752.0,30.0,25.64,34.69,45.00681165624371
1709,23259,8980051,5.0,B,780.0,1460.0,30.0,26.45,35.99,45.00681165624371
1710,23260,8980051,8.0,B,1472.0,2448.0,30.0,25.74,35.8,39.790313376510646
1711,23261,8980051,8.0,B,1472.0,2448.0,30.0,29.46,38.52,39.790313376510646
1712,23262,8980051,6.0,B,1104.0,1836.0,30.0,28.88,39.14,39.790313376510646
1713,23263,8980051,5.0,B,920.0,1530.0,30.0,30.92,40.66,39.790313376510646
1724,23603,8976051,7.0,B,994.0,2142.0,30.0,,,51.982606314650056
1725,23604,8976051,7.0,B,994.0,2142.0,30.0,26.43,38.39,51.982606314650056
1726,23605,8976051,7.0,B,994.0,2142.0,30.0,25.66,36.47,51.982606314650056
1727,23606,8976051,8.0,B,1176.0,2392.0,30.0,,,49.181397863580045
1728,23611,8976051,8.0,B,1280.0,2392.0,30.0,,,45.069741987206214
1729,23614,8976051,8.0,B,1280.0,2392.0,30.0,22.25,30.27,45.069741987206214
1730,23615,8976051,7.0,B,1169.0,2093.0,30.0,19.46,31.34,43.00004140193615
1731,23616,8976051,7.0,B,1169.0,2093.0,30.0,23.26,35.16,43.00004140193615
1732,23617,8976051,7.0,B,1169.0,2093.0,30.0,,,43.00004140193615
1733,23618,8976051,6.0,B,1002.0,1794.0,30.0,24.89,36.59,43.00004140193615
1734,23621,8976051,8.0,B,1184.0,2392.0,30.0,26.11,38.47,48.85221599604586
1735,23622,8976051,8.0,B,1184.0,2392.0,30.0,24.76,34.74,48.85221599604586
1736,23624,8976051,8.0,B,1184.0,2392.0,30.0,22.04,31.63,48.85221599604586
1737,23626,8976051,8.0,B,1184.0,2392.0,30.0,24.71,34.78,48.85221599604586
1738,23632,8976051,8.0,B,1224.0,2360.0,30.0,19.22,34.21,46.58547857495597
1739,23636,8976051,8.0,B,1224.0,2360.0,30.0,21.65,35.58,46.58547857495597
1740,23638,8976051,8.0,B,1224.0,2360.0,30.0,22.8,41.56,46.58547857495597
1741,23645,8976051,7.0,B,1071.0,2065.0,30.0,23.3,32.4,46.58547857495597
1742,23646,8976051,5.5,B,842.0,1622.5,30.0,22.6,33.39,46.556660484160474
1743,23648,8976051,8.0,B,1296.0,2360.0,30.0,18.93,31.09,43.817262338508556
1744,23649,8976051,8.0,B,1296.0,2360.0,30.0,20.97,31.89,43.817262338508556
1745,23650,8976051,8.0,B,1296.0,2360.0,30.0,21.65,35.26,43.817262338508556
1746,23652,8976051,8.0,B,1296.0,2360.0,30.0,18.42,30.54,43.817262338508556
1747,23655,8976051,8.0,B,1296.0,2360.0,30.0,16.18,27.08,43.817262338508556
1748,23656,8976051,8.0,B,1296.0,2360.0,30.0,19.38,32.98,43.817262338508556
1749,23658,8976051,8.0,B,1296.0,2360.0,30.0,19.46,32.31,43.817262338508556
1750,23660,8976051,8.0,B,1296.0,2360.0,30.0,18.06,31.09,43.817262338508556
1751,23665,8976051,8.0,B,1296.0,2360.0,30.0,18.17,32.45,43.817262338508556
1752,23666,8976051,8.0,B,1296.0,2360.0,30.0,21.93,35.59,43.817262338508556
1753,23669,8976051,8.0,B,1296.0,2360.0,30.0,20.46,33.03,43.817262338508556
1754,23670,8976051,8.0,B,1296.0,2360.0,30.0,16.63,30.34,43.817262338508556
1755,23673,8976051,8.0,B,1296.0,2360.0,30.0,23.08,37.94,43.817262338508556
1756,23677,8976051,8.0,B,1304.0,2536.0,30.0,23.36,39.22,47.00347007086508
1757,23682,8976051,8.0,B,1280.0,2536.0,30.0,27.01,41.0,47.90522523790926
1758,23683,8976051,8.0,B,1280.0,2536.0,30.0,25.93,38.33,47.90522523790926
1759,23684,8976051,8.0,B,1320.0,2536.0,30.0,25.49,40.14,46.41175002927418
1760,23685,8976051,8.0,B,1320.0,2536.0,30.0,28.11,40.21,46.41175002927418
1761,23686,8976051,8.0,B,1320.0,2536.0,30.0,25.31,37.76,46.41175002927418
1762,23688,8976051,4.0,B,660.0,1268.0,30.0,24.71,40.66,46.41175002927418
1763,23689,8976051,8.0,B,1320.0,2536.0,30.0,,,46.41175002927418
1764,23690,8976051,8.0,B,1320.0,2536.0,30.0,27.87,39.5,46.41175002927418
1765,23691,8976051,8.0,B,1320.0,2536.0,30.0,30.86,44.54,46.41175002927418
1766,23692,8976051,8.0,B,1320.0,2536.0,30.0,25.52,39.58,46.41175002927418
1767,23693,8976051,8.0,B,1320.0,2536.0,30.0,,,46.41175002927418
1768,23694,8976051,8.0,B,1320.0,2536.0,30.0,25.19,39.46,46.41175002927418
1769,23695,8976051,6.0,B,1002.0,1902.0,30.0,25.87,36.97,45.827479067657386
1770,23696,8976051,8.0,B,1352.0,2536.0,30.0,26.66,47.47,45.25056341059975
1771,23697,8976051,8.0,B,1352.0,2536.0,30.0,30.41,45.56,45.25056341059975
1772,23701,8976051,8.0,B,1320.0,2536.0,30.0,22.74,35.78,46.41175002927418
1773,23702,8976051,8.0,B,1312.0,2536.0,30.0,23.51,39.2,46.7066730075849
1774,23703,8976051,8.0,B,1312.0,2536.0,30.0,25.5,43.19,46.7066730075849
1775,23704,8976051,8.0,B,1312.0,2536.0,30.0,26.49,41.19,46.7066730075849
1776,23705,8976051,8.0,B,1312.0,2536.0,30.0,26.57,45.66,46.7066730075849
1777,23706,8976051,8.0,B,1312.0,2536.0,30.0,26.58,45.22,46.7066730075849
1778,23708,8976051,8.0,B,1312.0,2536.0,30.0,,,46.7066730075849
1779,23709,8976051,7.0,B,1148.0,2219.0,30.0,25.46,40.47,46.7066730075849
1780,23711,8976051,7.0,B,1176.0,2219.0,30.0,21.83,37.62,45.538107640732775
1781,23712,8976051,6.0,B,1008.0,1872.0,30.0,27.39,41.55,44.768080332981064
1782,23713,8976051,6.0,B,1032.0,1872.0,30.0,20.7,32.73,43.63029738444541
1783,23716,8976051,7.0,B,1204.0,2184.0,30.0,23.84,36.99,43.63029738444541
1784,23718,8976051,7.0,B,1204.0,2184.0,30.0,25.57,40.48,43.63029738444541
1785,23719,8976051,7.0,B,1204.0,2184.0,30.0,25.15,41.17,43.63029738444541
1786,23720,8976051,6.0,B,1032.0,1872.0,30.0,,,43.63029738444541
1787,23722,8976051,7.0,B,1204.0,2184.0,30.0,25.23,40.12,43.63029738444541
1788,23723,8976051,7.0,B,1204.0,2184.0,30.0,23.53,33.94,43.63029738444541
1789,23725,8976051,8.0,B,1288.0,2496.0,30.0,32.18,48.02,46.831060794212675
1790,23726,8976051,8.0,B,1288.0,2496.0,30.0,30.82,43.83,46.831060794212675
1791,23727,8976051,8.0,B,1288.0,2496.0,30.0,,,46.831060794212675
1792,23728,8976051,8.0,B,1288.0,2496.0,30.0,25.31,41.14,46.831060794212675
1793,23729,8976051,8.0,B,1288.0,2496.0,30.0,28.82,44.76,46.831060794212675
1794,23730,8976051,8.0,B,1288.0,2496.0,30.0,,,46.831060794212675
1795,23731,8976051,8.0,B,1288.0,2496.0,30.0,24.24,37.76,46.831060794212675
1796,23732,8976051,8.0,B,1288.0,2496.0,30.0,27.7,39.17,46.831060794212675
1797,23733,8976051,8.0,B,1288.0,2496.0,30.0,24.33,38.83,46.831060794212675
1798,23734,8976051,8.0,B,1288.0,2496.0,30.0,25.71,41.46,46.831060794212675
1799,23735,8976051,8.0,B,1288.0,2496.0,30.0,26.1,38.39,46.831060794212675
1800,23736,8976051,8.0,B,1288.0,2496.0,30.0,21.14,34.88,46.831060794212675
1801,23737,8976051,8.0,B,1288.0,2496.0,30.0,21.53,33.91,46.831060794212675
1802,23738,8976051,8.0,B,1288.0,2496.0,30.0,23.91,35.5,46.831060794212675
1803,23739,8976051,8.0,B,1288.0,2496.0,30.0,27.25,41.77,46.831060794212675
1804,23744,8976051,8.0,B,1424.0,2496.0,30.0,32.97,42.26,41.97761158052562
1805,23745,8976051,8.0,B,1424.0,2496.0,30.0,29.89,43.49,41.97761158052562
1806,23746,8976051,8.0,B,1424.0,2496.0,30.0,31.01,43.21,41.97761158052562
1807,23747,8976051,8.0,B,1424.0,2496.0,30.0,30.16,43.69,41.97761158052562
1808,23749,8976051,8.0,B,1424.0,2496.0,30.0,27.15,41.74,41.97761158052562
1809,23750,8976051,8.0,B,1424.0,2496.0,30.0,31.86,43.18,41.97761158052562
1810,23751,8976051,8.0,B,1424.0,2496.0,30.0,25.42,37.85,41.97761158052562
1811,23752,8976051,8.0,B,1424.0,2496.0,30.0,26.54,37.4,41.97761158052562
1812,23753,8976051,8.0,B,1424.0,2496.0,30.0,24.61,36.74,41.97761158052562
1813,23755,8976051,8.0,B,1360.0,2496.0,30.0,28.1,44.92,44.19552758208353
1814,23758,8976051,7.0,B,1176.0,2149.0,30.0,26.72,42.98,43.98663207420701
1815,23765,8976051,8.0,B,1392.0,2456.0,30.0,24.71,39.45,42.29384095655943
1816,23766,8976051,8.0,B,1392.0,2456.0,30.0,22.57,37.72,42.29384095655943
1817,23767,8976051,8.0,B,1392.0,2456.0,30.0,26.66,43.83,42.29384095655943
1818,23769,8976051,8.0,B,1408.0,2456.0,30.0,30.96,41.96,41.74417991569144
1819,23772,8976051,8.0,B,1376.0,2416.0,30.0,,,42.05999380849346
1820,23773,8976051,8.0,B,1376.0,2416.0,30.0,20.88,35.8,42.05999380849346
1821,23776,8976051,8.0,B,1392.0,2416.0,30.0,22.09,34.37,41.50438190865524
1822,23777,8976051,8.0,B,1392.0,2416.0,30.0,21.34,32.96,41.50438190865524
1823,23778,8976051,8.0,B,1392.0,2416.0,30.0,20.57,32.5,41.50438190865524
1824,23779,8976051,8.0,B,1408.0,2416.0,30.0,,,40.9561096338452
1825,23780,8976051,8.0,B,1408.0,2416.0,30.0,29.79,42.42,40.9561096338452
1826,23782,8976051,8.0,B,1408.0,2416.0,30.0,28.22,40.77,40.9561096338452
1827,23783,8976051,8.0,B,1408.0,2416.0,30.0,25.87,37.5,40.9561096338452
1828,23788,8976051,8.0,B,1376.0,2416.0,30.0,29.7,42.3,42.05999380849346
1829,23791,8976051,8.0,B,1376.0,2416.0,30.0,27.23,39.67,42.05999380849346
1830,23793,8976051,8.0,B,1376.0,2416.0,30.0,23.74,35.4,42.05999380849346
1831,23794,8976051,8.0,B,1376.0,2416.0,30.0,26.08,40.23,42.05999380849346
1832,23795,8976051,8.0,B,1376.0,2416.0,30.0,28.62,42.02,42.05999380849346
1833,23797,8976051,7.0,B,1218.0,2114.0,30.0,27.97,39.14,41.50438190865524
1834,23798,8976051,6.0,B,1044.0,1812.0,30.0,24.49,35.63,41.50438190865524
1835,23801,8976051,6.0,B,1044.0,1812.0,30.0,28.74,40.04,41.50438190865524
1836,23802,8976051,6.0,B,1044.0,1812.0,30.0,26.17,37.63,41.50438190865524
1837,23803,8976051,6.0,B,1044.0,1812.0,30.0,28.1,37.52,41.50438190865524
1838,23805,8976051,8.0,B,1392.0,2416.0,30.0,25.73,37.25,41.50438190865524
1839,23806,8976051,8.0,B,1392.0,2416.0,30.0,25.79,36.98,41.50438190865524
1840,23808,8976051,8.0,B,1392.0,2416.0,30.0,25.77,37.49,41.50438190865524
1841,23809,8976051,8.0,B,1392.0,2416.0,30.0,26.48,36.08,41.50438190865524
1842,23810,8976051,8.0,B,1392.0,2416.0,30.0,23.88,36.0,41.50438190865524
1843,23812,8976051,8.0,B,1264.0,2416.0,30.0,24.94,38.51,46.163207935274066
1844,23815,8976051,8.0,B,1264.0,2416.0,30.0,20.74,34.55,46.163207935274066
1845,23818,8976051,8.0,B,1336.0,2416.0,30.0,23.21,38.02,43.48178245250621
1846,23820,8976051,8.0,B,1392.0,2416.0,30.0,25.94,38.0,41.50438190865524
1847,23824,8976051,8.0,B,1392.0,2416.0,30.0,26.4,39.17,41.50438190865524
1848,23825,8976051,8.0,B,1392.0,2416.0,30.0,24.25,33.56,41.50438190865524
1849,23826,8976051,8.0,B,1392.0,2416.0,30.0,25.18,36.26,41.50438190865524
1850,23828,8976051,8.0,B,1392.0,2416.0,30.0,25.87,38.47,41.50438190865524
1851,23829,8976051,8.0,B,1392.0,2416.0,30.0,24.84,37.69,41.50438190865524
1852,23831,8976051,8.0,B,1392.0,2416.0,30.0,21.4,33.99,41.50438190865524
1853,23832,8976051,8.0,B,1392.0,2416.0,30.0,24.51,36.2,41.50438190865524
1854,23834,8976051,8.0,B,1392.0,2416.0,30.0,31.01,47.05,41.50438190865524
1855,23838,8976051,8.0,B,1392.0,2416.0,30.0,23.4,36.74,41.50438190865524
1856,23839,8976051,8.0,B,1392.0,2416.0,30.0,26.27,41.0,41.50438190865524
1857,23840,8976051,8.0,B,1392.0,2416.0,30.0,23.41,36.19,41.50438190865524
1858,23841,8976051,8.0,B,1392.0,2416.0,30.0,25.33,37.73,41.50438190865524
1859,23844,8976051,8.0,B,1320.0,2416.0,30.0,23.42,35.75,44.06386546749869
1860,23846,8976051,8.0,B,1368.0,2360.0,30.0,24.24,36.36,41.21353987493078
1861,23850,8976051,8.0,B,1368.0,2360.0,30.0,22.9,38.94,41.21353987493078
1862,23851,8976051,6.0,B,1026.0,1770.0,30.0,22.43,36.56,41.21353987493078
1863,23853,8976051,8.0,B,1368.0,2360.0,30.0,23.78,35.15,41.21353987493078
1864,23855,8976051,8.0,B,1376.0,2360.0,30.0,27.6,37.35,40.933960985360244
1865,23858,8976051,8.0,B,1376.0,2360.0,30.0,28.64,39.64,40.933960985360244
1866,23859,8976051,8.0,B,1376.0,2328.0,30.0,25.04,35.02,41.36137765655924
1867,23860,8976051,8.0,B,1304.0,2328.0,30.0,24.21,33.85,43.8023620820411
1868,23862,8976051,8.0,B,1304.0,2328.0,30.0,23.1,35.34,43.8023620820411
1869,23863,8976051,8.0,B,1304.0,2328.0,30.0,21.11,30.51,43.8023620820411
1870,23866,8976051,7.5,B,1305.0,2182.5,30.0,23.93,32.5,40.83768350731329
1871,23867,8976051,7.5,B,1305.0,2182.5,30.0,23.93,34.98,40.83768350731329
